,Lambda,Max_act,speed,persistance,global_order,lcl_order
0,5000,10,0.0003512224479351776,0.01375923068471123,0.0004510550919691656,0.0004523423855784087
1,5000,75,0.0011667721168808053,1.5091922466094252,0.0020914178584835576,0.002092556312643732
2,2500,75,0.000169054758111495,0.009676535816569605,0.0002871150172637542,0.00028721328369700613
3,5000,50,0.0013330950921737693,0.6255163969028875,0.0020342471278178126,0.0020353737047789843
4,5000,25,0.00032847657082634064,0.011160459554325413,0.00047816344699472247,0.0004781839492945651
5,5000,250,0.0009963409786055615,0.027630992421888448,0.0017174262685632495,0.001719169356050679
6,10000,250,0.001142416518781218,0.026871745869406462,0.001930930664412474,0.0019308104323495074
7,10000,25,0.0007941147043353167,0.04006941133638599,0.0015044919579544922,0.0015046419740501753
8,2500,100,0.000803162695115479,2.04640863534606,0.0013094847514606408,0.0013111374217967765
9,500,250,0.00022495482742138597,0.010024694859986723,0.00036662569960704415,0.00036675438836832167
10,500,25,0.0002763005104008657,0.01857689247883099,0.00042716049477571535,0.0004275064837192049
11,2500,50,0.0002650642382621909,0.009231865557208202,0.0004201367842546389,0.0004199013973163595
12,1000,100,0.00027183838376714246,0.007666778215943075,0.0003692051959571227,0.00036923425106173344
13,2500,10,0.00025217665291894797,0.018375139679146436,0.0003663324742118813,0.0003662823353302548
14,10000,75,0.001349240889618287,0.743845713676731,0.0023932335374229254,0.0023922518024779185
15,10000,50,0.0014669486762004119,0.6513856964390676,0.0025043949019049427,0.0025045967499763237
16,500,50,0.0002779626301704769,0.01018231435869359,0.00043450808421244735,0.00043459030525441685
17,1000,250,0.00013058110968959877,0.013138310993702369,0.00025130646321510876,0.00025058464947196453
18,1000,25,0.0002775440079138693,0.020198077619038846,0.00043503683433377365,0.0004350151273456612
19,500,100,0.00026881141815461004,0.008858867034214069,0.00042111597697012894,0.0004210341189545746
20,10000,10,0.00019327300466695721,0.009047900808834247,0.00030930464755436575,0.00030928671279047853
21,1000,75,0.00029677805627865934,0.012246628880420236,0.0004450774818869805,0.00044512914941428634
22,10000,100,0.0011325522775461234,0.038905445944216244,0.0018542151229302638,0.001855272471427566
23,500,10,0.0002694761417136885,0.01840990382393915,0.0004046762233893833,0.00040468192217784065
24,1000,50,0.00026093951971672275,0.014259532443957142,0.0004098229902099602,0.00041002796611819395
25,2500,250,0.0007305466103900475,0.016935152349570857,0.00119589154982002,0.0011966664720036528
26,2500,25,0.000268661051971603,0.009870743606271978,0.0003982550382935801,0.00039855810322114656
27,5000,100,0.0011661005570383807,0.0658752532260559,0.001804760829570065,0.001804257460801979
28,500,75,0.00023622567839120032,0.01121171696100975,0.00037913816242806563,0.0003790218018312201
29,1000,10,0.0003127856320340108,0.004153687827784246,0.00046347377278415584,0.00046359349130337373
