,Lambda,Max_act,speed,persistance,sum_order,global_order,lcl_order
0,26.0,4800.0,0.572894989405305,0.492343078560627,58.34263745482541,1.8335247948979603,0.8575104799953832
1,34.0,4600.0,0.5735751179963473,0.49449868232122113,49.619365595639195,1.9810547826198461,0.7670932959978272
2,35.0,4550.0,0.5684570434185514,0.4850800571452266,14.478993369889757,1.8516549870361476,
3,26.0,5000.0,0.5669292000675172,0.4938320004032639,24.497218652063196,1.8194355361658505,0.8290756816223359
4,35.0,4600.0,0.5803676437326647,0.4930743224753361,63.4548017108468,1.9399102705718447,0.8120398269174218
5,31.0,4675.0,0.564788819199208,0.4929997431829952,50.44147308465327,1.782227448563427,0.7821888017132795
6,28.0,4725.0,0.5714421179910784,0.4911792908544886,15.5328413813051,1.819450058163222,0.8034919633350234
7,32.0,4725.0,0.5654451727311458,0.4983098940888054,22.70990111529043,1.827528037594975,0.8215857715673188
8,35.0,5000.0,0.5654971694898457,0.48999135085865514,31.74378004506019,1.8242718684254977,0.7676534721163407
9,33.0,4600.0,0.5577366645650472,0.49243733081989854,33.983544055197804,1.7707653196065027,0.7531994614136348
10,31.0,4625.0,0.5787214148794492,0.49371045727783425,39.51734887518658,1.8929248438336266,0.8942402855102363
11,29.0,4900.0,0.6024272451024278,0.48974455672447226,26.331607449016268,2.150323260806971,0.7519754911048689
12,30.0,4975.0,0.5640387080794579,0.49086755952492045,44.14380523228236,1.814508321657916,0.7586882197737497
13,33.0,4775.0,0.5712652642190523,0.49277043107736124,41.923344739971185,1.8486355751583181,0.8283155992953678
14,28.0,4825.0,0.5809285709806671,0.4913546173424077,24.815865682237,1.9894347191439157,0.7698285523426781
15,32.0,4825.0,0.5684118216926953,0.4893982699460871,20.980289664552682,1.8225844743435786,0.8502925466453195
16,34.0,4850.0,0.6219741179879562,0.49056507950751227,23.19497967607992,2.3340187290242707,0.7953463821706477
17,27.0,4675.0,0.569312887872817,0.4930644310167464,39.728193725233226,1.8032857876761035,0.8408693341969287
18,29.0,4600.0,0.5851842698932512,0.48516921381151634,21.52073887060527,1.8823746735698317,0.8258060417604793
19,30.0,4825.0,0.5736128147541918,0.48518674142272245,18.584233315746648,1.839316104209761,
20,27.0,4525.0,0.611874785191564,0.4879937991983467,64.65503227291006,2.1768915763531655,0.8098310651116593
21,29.0,4825.0,0.5813266252951744,0.48949399088087164,41.24033963660126,1.8718792250478071,0.7690081645787796
22,26.0,4950.0,0.5878521567040933,0.49250440300354575,18.448174032552156,1.9932028987415675,1.241754506454525
23,30.0,4600.0,0.6102853970494253,0.4889856439601096,49.35889908038198,2.1581235022426846,0.7703821496926343
24,30.0,4750.0,0.5945014713373672,0.48853031182206735,35.157962857356104,2.0742276660967853,1.1965199158865738
25,33.0,4875.0,0.5591087512352294,0.4884461527965257,29.8860963118702,1.7682678729602415,0.7799376464147535
26,33.0,4575.0,0.5622488300527043,0.49737981202957193,57.553263767314085,1.777204673737021,0.823473634452224
27,34.0,4750.0,0.5685764344009909,0.4941789020883336,48.8974509111327,1.791482118590029,0.8685107849863122
28,34.0,4925.0,0.5770852259074908,0.4886154128272098,25.176389440420063,1.889518589063883,
29,27.0,5000.0,0.5675844992720194,0.48991755857624464,37.72940635738992,1.7944169590014434,0.8401374815529884
30,35.0,4575.0,0.5561344784146895,0.49700682143481634,20.80187646825258,1.7543376075708044,0.833023705134301
31,33.0,5000.0,0.5776082695339783,0.48867727320201704,24.32419375063012,1.8851999971524318,0.8160403356289242
32,35.0,4775.0,0.5906140807994062,0.4800863699126386,11.714453432733732,2.0562693581238505,0.7723675407782264
33,30.0,4850.0,0.6150363908550366,0.4904012561481469,27.19607440972982,2.2473960755500824,0.8132238633213444
34,29.0,4575.0,0.5561187332319533,0.4926378512479223,12.865992150680684,1.7970980608651803,0.8026824212415862
35,29.0,4700.0,0.5653553936327009,0.49688790736998617,24.527613114833663,1.825928170578744,0.7591676892216164
36,26.0,4775.0,0.5706958255061412,0.4963553171940516,65.25905228065719,1.8296231415830908,0.7567030875210693
37,33.0,4975.0,0.5671515034323023,0.4892068563637725,33.28431425965926,1.816980210792893,0.8189464383832306
38,28.0,4525.0,0.6064250442743766,0.48351133247667094,19.83068932215709,2.134106307070033,0.9321744151437447
39,32.0,4525.0,0.6011197341785128,0.484959921922629,20.25400442188803,2.0687525970137646,0.8022680166801054
