,Lambda,Max_act,speed,persistance,global_order,lcl_order
0,3100.0,0.84,0.6763203739496759,3.9172747058830106,2.9872744114718324,1.3383346338010769
1,3800.0,0.7999999999999999,0.760199441511174,2.004473892649776,3.074800833016861,1.756440847010806
2,3800.0,0.77,0.7830019220544343,2.31929673474942,3.338411144405517,1.5139323117420123
3,3600.0,0.8099999999999999,0.7882117800148365,3.543036974050746,3.5504186765050627,1.6134968197608923
4,3700.0,0.77,0.7568553731851717,1.7663362652459786,3.5020016466856543,1.67967250099327
5,3100.0,0.85,0.7437611775076407,2.667588231724326,3.5350662850162347,2.0203451762149816
6,3000.0,0.83,0.8165204854969828,3.116783580784689,3.2677257547377274,1.5376581858466798
7,3100.0,0.75,0.7325775103852494,2.6920772096816465,3.3912145865718153,1.5469597195450389
8,3500.0,0.7999999999999999,0.9335758798807063,1.89110251142631,3.378040324123969,1.8015334208819722
9,3200.0,0.84,0.7551866465698612,4.817637494829517,3.4361154211341605,1.8532468810808076
10,3600.0,0.76,0.7649362045492422,2.4012141470983024,3.1104152146377766,1.701738952477393
11,4000.0,0.85,0.8072174649652512,14.815984996419518,3.450486352052655,1.6564743862820381
12,3400.0,0.7999999999999999,0.7223079767490281,3.571019584071921,2.8367312349456877,1.9032334419941885
13,3100.0,0.77,0.6877857443964499,1.6304760077526221,2.9703054939799705,1.8158770100027988
14,3600.0,0.78,0.7776951992601528,2.3310406349487307,3.4734232742512954,1.4160172353231977
15,3600.0,0.71,0.7491758127291611,0.7547828577580019,3.5455145836135364,1.4274801500238032
16,3200.0,0.75,0.9620273977154543,1.6845229974006029,3.385626805010567,1.7053337407109312
17,3300.0,0.78,0.7232643555089971,1.2179303468942477,3.1217937289806166,1.5866475414611882
18,3900.0,0.74,0.6133797492109596,0.9588949286493508,3.1868205488093153,1.4703708282924197
19,3800.0,0.74,0.8644631784724303,1.4198185091921969,3.506477874289384,2.1979818566790112
20,3600.0,0.7999999999999999,0.6292332988701859,2.41000229053207,3.017677768307395,1.5289423965791278
21,3700.0,0.85,0.7705105441327444,6.812504880353317,2.997176000666714,1.9877214936541998
22,3700.0,0.74,0.7414840815747904,2.4092782135580535,3.2538509536189153,1.9287326584106224
23,3000.0,0.72,0.8464665973930613,1.5406957927194136,3.3325961694841055,2.1612799133927614
24,3800.0,0.85,0.8972841572123729,3.4811469940751856,3.100115946352422,1.9671433607808386
25,3600.0,0.72,0.6154718149841524,1.2817727088624082,3.1127135797499568,1.4303239787452324
26,3000.0,0.7999999999999999,0.9859377340962913,1.3316907691511402,3.3791173814710582,2.1326772205260642
27,3700.0,0.84,0.6873026807351721,3.447455327893252,3.1972527291447626,1.6474800098481157
28,3200.0,0.77,0.7747576147533742,1.2891174266414342,3.6143778014062597,1.5618255707881412
29,3300.0,0.77,0.8070661693604289,1.2473533784279063,3.31936009067099,1.6915971554376459
30,4000.0,0.74,0.8579393929785578,1.4770857648247888,3.209969739259857,1.8037157604919016
31,3300.0,0.7999999999999999,0.8615283090077995,3.3478216819833744,3.591516681209147,1.7067250861677006
32,3500.0,0.71,0.8462782703870315,1.0100800058173114,3.386192677487679,2.027710562002892
33,3100.0,0.73,0.7301526666450612,0.6177866989963391,3.6538254976228814,1.7000548725863296
34,3100.0,0.76,0.7879964925763367,2.4700999867318156,3.212744912019988,1.6554932696260112
35,3400.0,0.78,1.1639473820721788,1.557251873877585,4.280475715485317,1.6036249616162321
36,3200.0,0.74,0.789078378279829,1.721636773251838,3.1962165288828692,1.7136254418146988
37,3400.0,0.83,0.9499562407368497,2.712261042739354,3.1946285674457804,1.8454111694674602
38,4000.0,0.84,0.8037681121387601,2.1644461575576175,3.6746133170904915,1.294415049301957
39,3600.0,0.79,0.6842854383146508,2.413583765184181,3.510821190888697,2.0845498807260743
40,3600.0,0.82,0.8813199341659497,1.651206279057427,3.0592293785956093,1.7742907544979627
41,3800.0,0.71,0.7339433039122214,1.6476972450272733,3.229520475249652,1.9620953546497308
42,3900.0,0.77,0.6195135596626606,1.42247601081129,3.2281469871126163,1.6287264123159433
43,3900.0,0.7999999999999999,0.7941649945225164,2.422909234617487,3.5490111812051266,1.6653762489037485
44,3400.0,0.77,0.8158686981696748,2.823369484280479,3.387356106872199,1.7257286834555083
45,3900.0,0.78,0.7836411633738538,1.7219981769009554,3.232272136848895,2.0830531941156463
46,3500.0,0.7,0.7057071860453608,1.5176359237323318,3.1462065191428428,1.536285494723895
47,3300.0,0.83,0.9518202776742961,2.476416703336118,3.6040307493791146,1.5877970127670968
48,3800.0,0.7,0.876797575652387,0.8692412219232685,3.4317974980472985,1.6023378494399336
49,3200.0,0.85,0.828703613937475,3.065722346574166,3.2097286573357424,1.6943759108546674
50,3500.0,0.8099999999999999,0.8175499667939871,3.542920904059697,3.5002931226889,1.6907499105637243
51,3000.0,0.77,0.7436214090982178,1.4839561059319253,3.3114033084745347,1.5572167464860878
52,4000.0,0.73,0.7067415717146877,2.033628423924263,3.1027821964564963,1.3305738180588156
53,3300.0,0.75,0.6926610346351498,1.3806114414827864,3.2370641951112926,1.5261218849899565
54,3800.0,0.8099999999999999,0.8126471919732456,2.537168649691398,3.0808910304414487,1.7497445244105585
55,3200.0,0.78,0.8776658868851356,2.5235603222678242,3.1344272310627517,1.8212348770187488
56,4000.0,0.75,0.7456193523938595,2.0007580795225204,3.2267720413183953,1.5757558737370407
57,3800.0,0.82,0.7332052933918071,4.524298921198524,3.148715699239664,1.5501005328463813
58,3900.0,0.83,0.8436283122848423,6.411615193581601,3.3031643921175347,2.1237932485174413
59,3700.0,0.73,0.7228667198138166,0.7333635175442327,3.1775038697903133,1.6718911122296451
60,3100.0,0.7999999999999999,0.827460707633132,2.6782336223028844,3.0683094015740657,1.9864285822442196
61,3500.0,0.75,0.8532775185901731,1.5197310137341542,3.328330547398696,1.8391450677899541
62,3200.0,0.82,0.8027532540772602,2.0048788763921856,3.355305218107709,1.5537047705813116
63,3800.0,0.73,0.9539946212981167,1.2752036815005325,3.514711501219735,1.637173263965093
64,3600.0,0.7,0.8642372360996479,0.5707809595129334,3.817502155258722,1.975482572190948
65,3300.0,0.84,0.7242010632135707,3.9495739860649812,3.2493728146052216,1.7325225253808334
66,3000.0,0.78,0.8121759110191414,2.237988062932504,2.960606951765199,1.4112725208141796
67,4000.0,0.77,0.7665278472098785,1.2732551149723035,3.289212276839021,1.8985088521316382
68,3800.0,0.76,0.7201131499720557,1.3950483956735207,3.048741149105019,1.5512876404493088
69,3900.0,0.75,0.8611915413168699,1.4935958581874955,3.536505246027368,2.20120585428007
70,4000.0,0.82,0.6753958392197191,2.3266445028352756,2.8762913458866977,1.7235138953540108
71,3700.0,0.76,0.8596526830354261,2.260910183492116,3.514833543505147,1.5088100623082428
72,3000.0,0.76,0.9848507816986847,1.364755307452673,4.046241108367315,2.054244789119115
73,3500.0,0.84,0.631854001066248,2.186780165493811,3.6967876411648968,1.5426102544489089
74,3400.0,0.75,1.0673948936575646,0.6736584182494876,3.7869887571002825,2.0877315064154143
75,3100.0,0.8099999999999999,0.7204529608227571,4.376242270443752,3.0515949885350326,1.8557637001899794
76,3700.0,0.78,0.80497002023701,2.516196551624406,3.062824593084244,1.8747665092250863
77,3700.0,0.71,0.6939760144646778,0.6042357701964917,3.198832659452389,1.5398353704909487
78,3200.0,0.7999999999999999,0.7510657300510715,1.8727938836082114,3.3236983096674004,1.9378789353270365
79,3400.0,0.72,0.9290077219587677,0.969001723456545,3.8604644515322173,1.6399663038773995
80,3100.0,0.82,0.6259510430685106,3.5825781746851497,3.2560212998925318,1.3206883570371881
81,3400.0,0.79,0.6952865618505074,2.0904138526177083,3.1277178739597207,1.6014631956609502
82,3600.0,0.83,0.7185445210232044,4.24529995428094,3.5222236672332947,1.4059062119795944
83,3800.0,0.72,0.7607606473994942,0.477651937901361,3.3586257318958808,1.5003570449648802
84,3600.0,0.85,0.8248890047339937,7.252661220182527,3.297325384056207,1.70871725257728
85,3100.0,0.79,0.9799623320017151,2.47968275138525,3.7770853940113844,2.146343176879473
86,3200.0,0.73,0.7105311564742286,1.9060465313869277,3.106822925276726,1.529377309376055
87,3400.0,0.84,0.8880611057564615,3.902762057993247,3.6848508143863277,1.8380121436017767
88,3100.0,0.74,0.6969687731278487,0.7755746635089075,3.102017233362857,1.6489382636372676
89,3100.0,0.7,0.8676328866776805,0.9749371520173702,3.5639342265146037,1.537385847678772
90,4000.0,0.78,0.6694750401911944,2.0499737622331566,3.116552552913433,1.7861904174749765
91,4000.0,0.7999999999999999,0.8676049641888267,2.150321403653257,3.408034357209446,1.8100485292526731
92,3200.0,0.8099999999999999,0.9378941790805709,3.398236949770906,3.2375947588276075,1.962935615074024
93,3400.0,0.76,0.910014719449907,2.145670458729925,3.0403063910151396,2.0997355042558037
94,3700.0,0.75,0.8208436827315038,0.790954611925695,3.4464801823552014,1.532494353864695
95,3300.0,0.72,0.9085982532420894,1.1600305920432339,3.551894235768404,2.0451970515515177
96,3900.0,0.84,0.919447930549512,3.382130700037046,3.4564372510341794,1.5016230486955602
97,3700.0,0.7,0.7046048350086985,1.4413054823126363,3.5273655186122905,1.9721902148231403
98,3200.0,0.79,0.7936304274554954,2.317183699527777,3.7515125500824693,1.5054656276442002
99,3800.0,0.79,0.6943738907178926,4.188403718826219,3.6305344207052768,1.9018374478853493
100,3300.0,0.79,0.936361624830283,1.6619273304376083,3.7838021266671147,1.7447194537868131
101,3700.0,0.79,0.7417346977266072,1.811451565173648,3.248121104967223,1.7494641125863142
102,3900.0,0.73,0.8377714635169906,1.3511693553211552,3.407097060347599,1.8683836346301235
103,3200.0,0.7,0.7403732141880267,0.8808430687071872,3.211100746733132,1.4740429300519287
104,3500.0,0.76,0.8742298681140133,1.2059285155395398,3.6479456585530707,1.5581072845027368
105,3500.0,0.73,0.8017941289657218,1.5109737662562084,3.089005796244478,1.832414805339931
106,3700.0,0.82,0.7806674536181337,4.383570154539779,3.1835523518422635,2.338232007702281
107,3100.0,0.71,0.8291034309840714,1.1981770885721037,3.530759722546475,1.639526148358471
108,3600.0,0.77,0.8762182561572999,3.4986132827254948,3.5737831482863127,1.8292147419156004
109,3700.0,0.8099999999999999,0.7368238086719053,3.0824248196957065,3.7283961831877206,1.547573166216017
110,3900.0,0.82,0.8572834225374296,2.3052822148973364,3.372269186594173,1.8309936738062298
111,3300.0,0.76,0.9055711268573381,2.0297970431533243,3.2080155381264075,1.3780702398732614
112,4000.0,0.79,0.8278180715616933,1.4430944657130842,3.357273772742456,1.6073233768969535
113,3900.0,0.79,0.8901393129331641,1.6848291432951854,3.3220727177754417,1.6597822620866123
114,3800.0,0.84,0.726270303228194,4.185444725995929,2.918849873403534,1.6460257460225869
115,3500.0,0.83,0.673867727862838,4.701297652787417,2.9056502736389906,1.391512133346619
116,3400.0,0.73,0.7047767223694211,1.0405369441891195,2.9240608582441885,1.6227682921852462
117,3100.0,0.78,0.9060288173971354,1.7525109904763587,3.5918013584466695,1.8198362403793262
118,4000.0,0.71,0.7879418014898467,1.1912399916939078,3.745916625827841,1.8268017130400256
119,3500.0,0.77,0.7033536565729094,1.4055039033841268,3.4215797848434226,1.7540514475982512
120,3000.0,0.8099999999999999,0.6945156597453822,2.3555655573723664,3.64740480854037,1.7142760752629194
121,3000.0,0.84,0.8197998032526632,5.27320999458921,3.3181804994928767,1.7083066218080043
122,3900.0,0.72,0.8296218080781247,1.0277305534843846,3.4938725007574924,1.7138205124091843
123,3000.0,0.82,0.690858122999889,1.6722448086953206,3.415438112375724,1.5525806328788476
124,3400.0,0.71,0.8390623357704764,1.190764308428064,3.327517051841283,1.9985041688144858
125,3700.0,0.7999999999999999,0.8875933981652243,2.90775602035073,3.4307356766731996,1.8825789612661754
126,3000.0,0.79,0.6653104945454134,2.0806819640337135,3.1916889541368723,1.4874588285181787
127,3600.0,0.74,0.908365678230371,0.8726088592711727,3.571900189736092,2.140810824276248
128,3300.0,0.7,0.8599591604434461,2.310540677763303,3.0621321438451026,1.472638687182824
129,3300.0,0.73,0.7186846584529792,1.635524510099676,3.0289368660717004,1.5560370640312342
130,3700.0,0.72,0.772980561651139,1.3935290677152201,3.440929122431662,1.4706049888942099
131,3500.0,0.78,0.8759544740785954,1.7018311403221218,3.2971488150082426,1.580576160156432
132,3000.0,0.74,0.8890593577681845,1.6739362871134673,3.3733605342973836,1.8239713227371235
133,3000.0,0.7,0.7497490735095351,0.7986298833866912,3.03954232516022,1.7205530999178758
134,4000.0,0.7,0.8402799168894453,1.8030159999119262,3.042771497234822,1.7812943401824872
135,3900.0,0.71,0.7958379657627498,1.2693633034986895,3.751437798582463,1.6738615796151963
136,3000.0,0.85,0.7989095969469768,6.831639814813971,3.5797098453034017,1.8774958100617234
137,3100.0,0.83,0.6980296376113939,3.5886702387369773,3.147777655040551,1.2614613952157787
138,3600.0,0.73,0.7757961015043524,1.350553872955821,3.5819330220716044,1.750266917723067
139,3000.0,0.75,0.9902878436600276,0.6670058660312185,3.502484589372725,2.4479898816055266
140,3500.0,0.85,0.7870968233394513,3.68055163615646,2.668744364815053,1.88569192432905
141,3600.0,0.84,0.8088936037318272,5.985030289396444,3.122355147666938,1.6865548747373704
142,3300.0,0.82,0.8165711593591095,8.15554493815743,3.1575469754189345,1.8265529372556042
143,3300.0,0.8099999999999999,0.703102404061053,2.2177836847681105,3.5251293727518087,1.78138642054448
144,3900.0,0.76,0.8320840323097659,1.2002133991356663,3.3811460178500288,1.6476585563168906
145,4000.0,0.8099999999999999,0.8644262771946505,3.7160657141021245,3.370713454819234,1.7456289576305877
146,3800.0,0.75,1.0155636736017746,1.9771011630410082,3.8628835833879234,2.5405460527197157
147,3300.0,0.71,0.728882660767041,1.250790308556395,3.345099679824792,1.739815197644038
148,3400.0,0.85,0.770828006798681,3.075321476476166,3.0727233867565027,1.7024756918518378
149,3400.0,0.7,0.7446364718949677,1.100148969001003,3.1757691997203876,1.4437869734004218
150,3200.0,0.83,0.8779139934516208,5.408882653205575,3.3175736137861906,1.7246473522609282
151,3800.0,0.83,0.9655244602851322,2.1644583901777223,3.530251549855847,1.7502809974697124
152,3400.0,0.74,0.9201461098257355,0.8558251167858738,3.4575395555821022,2.182569088759669
