,Lambda,Max_act,speed,persistance,global_order,lcl_order
0,20000,10,0.0005444314734048433,18.129562079564444,0.0012144377933217625,0.001212442285151172
1,15000,50,0.00430794135314722,0.3517889664681665,0.0070274743272467095,0.0070248242674545635
2,10000,250,0.002309051709128821,0.058271228850195714,0.004138402403031673,0.004137316409592546
3,10000,50,0.004228456013123764,0.3791325536562179,0.007164687252901944,0.007160557831392033
4,20000,75,0.0034446685992920337,0.8499192360883246,0.006334955980944306,0.0063344723458427605
5,5000,100,0.0025951973285611393,1.382898830195127,0.004403452214571584,0.004401409358420648
6,2500,250,0.0016655629315445333,3.5101721304197877,0.002669674986562017,0.0026689976717135526
7,2500,50,2.156638859400391e-06,,4.81527298910012e-06,4.81527298910012e-06
8,5000,75,0.0030767188186431927,0.8379667352977789,0.005470147643231805,0.005472063007136188
9,2500,100,0.002039919135082305,1.868581291057356,0.0035397921067806155,0.003540991684527498
10,15000,100,0.0031121062133457242,0.8722071121775787,0.005201214277291123,0.0052019746417883515
11,15000,75,0.0036055163152719795,0.9888539291439503,0.006033419564581536,0.006032409187903584
12,5000,10,0.0,,0.0,0.0
13,10000,100,0.003010900146484248,0.3357745993879747,0.004936631898923936,0.0049375733198972925
14,5000,50,0.003610164438297414,1.1808178267709706,0.006248154258185456,0.006248071978665445
15,5000,250,0.0018753487015111478,0.5234573041408309,0.0031306998912095235,0.00313141910212571
16,20000,100,0.0032139917471726478,1.4007978129203034,0.005631767159021147,0.005631878607704335
17,20000,250,0.0022124125221116967,0.05336506301935635,0.0033807022201672817,0.0033727790713430146
18,20000,50,0.004306918740827592,0.3751758611876254,0.007127872201890722,0.007142605863374824
19,15000,10,0.0,,0.0,0.0
20,10000,10,0.0,,0.0,0.0
21,2500,75,0.00022640904627565058,2.183976205423727,0.00033145186526741286,0.00033003395515275
22,15000,25,0.005676820646483302,0.5005912175849988,0.009861955371029291,0.009862839501811922
23,2500,10,0.0,,0.0,0.0
24,10000,75,0.0033515183080826965,0.4419829304325417,0.006093071184448645,0.006090540048593377
25,5000,25,0.0,,0.0,0.0
26,10000,25,0.005310379262953828,0.4284201956409394,0.008686261043619244,0.008686449646250562
27,2500,25,0.0,,0.0,0.0
28,20000,25,0.006010284195800928,0.2967151670548118,0.010029605235230606,0.010015095168114276
29,15000,250,0.0023241886121232215,0.06581492762129881,0.003943912315578403,0.0039289434275936366
