,Lambda,Max_act,speed,persistance,global_order,lcl_order
0,5000,100,0.0007607097923386288,0.03594606729009601,0.0014841178680640205,0.0014835928093950132
1,500,100,0.00035403035220215397,0.011849915499541714,0.0004812103953568295,0.00048130551805230566
2,500,75,0.00023890904045883947,0.012829615702443852,0.0003635824357999494,0.0003631964935723723
3,10000,75,0.0016089934789043593,0.028131124263028186,0.0025130651024548823,0.00251105343241465
4,2500,100,0.0006584164501926747,0.030000124175963216,0.0012432567624213308,0.0012434092100009513
5,10000,100,0.00115058129044841,0.04115817752948733,0.0019171608523197816,0.0019154208125524842
6,2500,75,0.0005065930424168975,0.010234702885545196,0.0007925833631867591,0.0007925858637522887
7,5000,75,0.0009600681135601935,0.04591076310334376,0.0017869229050035866,0.0017877651313946746
8,1000,50,0.00034986308819053805,0.021762312839269903,0.0005361763943783554,0.0005361122414076542
9,1000,10,0.000357039520913519,0.012309076768804123,0.0005080066905139184,0.0005078053032618104
10,500,50,0.0003877145695956871,0.01766414074603571,0.0005481065033795153,0.0005477549960360432
11,5000,10,0.0003525456826566675,0.017137715448861297,0.0005650881663207681,0.0005657087857358631
12,1000,100,0.00033885326198617084,0.008546790597289949,0.0005033784666324738,0.0005040156022060418
13,10000,10,5.9774881730884724e-05,0.01151708487039715,0.00011567608559998918,0.00011569657579736627
14,500,250,0.0003131645770920621,0.02310561659089282,0.00045818365095366345,0.00045849482116644256
15,10000,25,0.001896977407255441,0.2467146682579563,0.003092528300985092,0.0030927672937470932
16,2500,10,0.0003373732309285215,0.014967548064450142,0.0005461848941585199,0.0005464804783057246
17,2500,25,0.00040673749312569485,0.014241867509417595,0.0006997548861557565,0.0007007783554349463
18,5000,25,0.00030454672964971515,0.00924416483684622,0.0004555959615291925,0.0004556061189989969
19,500,25,0.00026390910959941255,0.011244529685473851,0.00039823437797275154,0.0003985439166834015
20,10000,250,0.0008254147365176384,0.038201565025257504,0.0014570940800202603,0.0014582354746252573
21,2500,250,0.0008138560391419096,0.00940418959783125,0.0013454715305389858,0.0013458639107316829
22,500,10,0.00036513014304221443,0.013961752059178632,0.00046248817691772314,0.00046175825961096764
23,1000,25,0.00034177601315353665,0.012224501717267725,0.0005041416141994538,0.0005039176640844186
24,10000,50,0.001773840051022336,0.06111040968288891,0.0031220695392693634,0.0031213285877153924
25,5000,250,0.00045420271038938356,0.011215518373060583,0.0008242223806410694,0.0008241134946303147
26,1000,75,0.0003551346314339307,0.014478620855393476,0.0005150456665564497,0.0005150096972670408
27,5000,50,0.00131947633750538,0.40822122502965064,0.00237853067728044,0.002378516985517049
28,2500,50,0.00042366069287069736,0.011906243041183595,0.0006849819795630816,0.0006850529511972146
29,1000,250,0.0003919880377977131,0.02951886164798976,0.0005893977525893838,0.0005895842970824709
