,Lambda,Max_act,speed,persistance,sum_order,global_order,lcl_order
0,2900.0,0.85,2.5368826827025197,18.91087387948931,1816.5260472338634,7.435218682165539,4.039333648742529
1,2700.0,0.94,2.5346023785427074,70.09535278658753,3397.0157175512427,10.055871209443753,4.35910314198224
2,2200.0,0.8999999999999999,2.538515248841742,49.48030264668809,1000.6819036030721,6.707620436343355,4.164898879557834
3,2400.0,0.94,2.5131080422484473,62.50363646993093,3884.564190686936,8.92106471455438,4.417139189403278
4,2500.0,0.85,2.527354505359061,19.375964978624207,1596.1381298042008,7.926708963803848,3.620593281725439
5,2400.0,0.85,2.524925192908935,15.722741991536415,1187.9389919195412,7.76186596855471,3.631953780303712
6,2500.0,0.9099999999999999,2.532919157748852,47.82204539130148,2233.001008766958,7.410296200560309,4.108676333951627
7,2500.0,0.86,2.519166210258741,22.215689023343714,276.23009855821493,5.917331065197471,4.025845686215344
8,2600.0,0.8999999999999999,2.5289872831731377,41.658276971600294,1694.1760125970393,6.450582778710334,3.8114195119799477
9,2100.0,0.89,2.5108199349377336,34.23378034167016,1252.6658677242724,6.983500351655433,4.159584231410681
10,2800.0,0.86,2.539496873714075,22.27360795036672,640.844495075142,7.481582728769733,3.8044023364811888
11,3000.0,0.8999999999999999,2.5486533310757467,50.44455965313797,1195.1743549184923,6.389869203968489,3.8749176874697797
12,3000.0,0.88,2.527144453650677,28.544731192706273,2021.26960576651,9.508549917196815,4.385089661073251
13,2500.0,0.9199999999999999,2.5246356730523765,67.5651333153732,2596.33800072261,8.172816653108331,4.326145578555205
14,3000.0,0.95,2.5388059899334445,,2553.745615207737,6.750408017792733,4.901856794685305
15,3000.0,0.94,2.5545166115040105,,2591.044121670244,7.676775967341047,4.577361309858433
16,2400.0,0.95,2.524871761284507,92.5397733178782,1430.154601973938,5.192664532445311,4.081046554651614
17,2800.0,0.9099999999999999,2.56094456038986,67.22895282792037,1899.3142788492028,6.752271316206328,4.260199939321608
18,2300.0,0.8999999999999999,2.5349250318201366,35.41193902968409,1877.7847809840296,8.61175802384845,4.046603806292521
19,2000.0,0.9099999999999999,2.5477315817152992,49.98724319265579,2453.6571968402104,8.502494804626403,4.164855123428267
20,2000.0,0.88,2.5102591222768447,31.300469514592855,456.7140686276151,7.669086612515279,3.6636779973545566
21,3000.0,0.85,2.547886799658888,27.697974312460623,1205.9374362498388,6.704971153801613,4.059070692224844
22,2700.0,0.88,2.51392244558308,30.9826918241854,1367.5005288120951,7.31859787709148,3.8524352823314167
23,2200.0,0.9099999999999999,2.524110663323858,44.68042650877597,1111.5970327591026,6.746513608838061,4.217763457345935
24,2100.0,0.8999999999999999,2.5395500913994673,51.42242359333443,1176.4567620601238,7.91606605968296,4.408840982522354
25,2400.0,0.87,2.52524741464345,25.274675270991885,2756.698089656372,8.237041547258194,4.084587809433118
26,2700.0,0.9099999999999999,2.5532450626160608,47.631212032136226,1364.6744471317497,6.634175687047709,4.221111252700958
27,2600.0,0.86,2.5349796186994578,20.183343627489496,1590.9505489948724,8.272137545183227,3.9903990996958223
28,2100.0,0.94,2.503630251921521,85.42602971211443,2266.89826005905,6.124239508170606,4.402161349582639
29,2700.0,0.8999999999999999,2.5429130538130167,39.254581489453386,1395.9563119172321,7.228419545464105,4.1489742346067535
30,2100.0,0.9199999999999999,2.503612098417503,52.16135006729223,2166.30690208717,6.752263825717859,4.454369326089672
31,2000.0,0.85,2.5410595382166523,18.86215412419453,1646.2012496966859,7.662509871128366,4.065117153826866
32,2000.0,0.8999999999999999,2.543471472390269,37.16487499028272,1087.7463143914179,5.899737051903751,4.196751851369062
33,2300.0,0.9099999999999999,2.525678876561176,62.90412266702819,2464.3062992463006,7.628302506500836,4.150090710648681
34,2300.0,0.86,2.5345247562484152,22.06951128720993,1612.8500996365376,7.863425059386927,4.156508003231379
35,2400.0,0.9199999999999999,2.538610477384388,53.86306734982177,1573.9565780899293,7.554200106239175,4.284038022675852
36,2900.0,0.89,2.5622286025915995,36.516089886631576,1658.5732051812709,6.197295286492053,4.267948997173446
