,Lambda,Max_act,speed,persistance,global_order,lcl_order
0,27.0,4975.0,0.17061589761788337,0.017664459993050417,0.4968272932439957,0.2284973374764714
1,30.0,4650.0,0.16625428272151613,0.01816675155534417,0.4843648301149011,0.2102804199603105
2,27.0,4725.0,0.8513067244589703,0.0133195869265387,2.4879950266011135,0.22068079866046977
3,35.0,4525.0,0.17097066153760399,0.013124790393384185,0.4943788745402487,
4,31.0,4825.0,0.16617461764807354,0.014012766284543643,0.4592767409387738,0.25515404019121857
5,26.0,4700.0,0.16066095382498538,0.017426457265254654,0.4680152983908488,0.2590568670417282
6,26.0,4625.0,0.18025696033374294,0.013620565227820517,0.4684896732732961,
7,25.0,4850.0,0.18418165015437124,0.017479096591819517,0.5254219252691805,0.2375389957949292
8,29.0,4575.0,0.16661446357019458,0.015056562189442277,0.5107280814487508,0.21413556561631886
9,26.0,4675.0,0.9025957562711987,0.016798800290385787,2.403402249439339,1.2147147164557823
10,28.0,4750.0,0.1718262125373816,0.007766491599274804,0.502772655202239,0.25546837466191724
11,35.0,5000.0,0.835388778335842,0.013279607508968427,2.364622866073673,
12,33.0,4600.0,0.1720686734088465,0.013160208222537434,0.4968970928390121,
13,29.0,4650.0,0.18037574328531447,0.010660502604123202,0.4878082919864353,0.21196716740462662
14,33.0,4850.0,0.17264643236314495,0.02084494356656007,0.5174744940982967,0.22882597845929292
15,31.0,4675.0,0.16716516811483773,0.01409883961984877,0.5137623660446302,0.19530141651526825
16,32.0,4700.0,0.28276525613094977,0.014064337157114082,0.8071869431832434,0.28893383314415844
17,32.0,4925.0,0.16687909869001263,0.015162242050324317,0.49611652499039266,0.22835700954714175
18,34.0,4950.0,0.1741166531385162,0.017206953446866433,0.50742192914593,0.29253825343395845
19,32.0,4725.0,0.3908932218116433,0.01896968048362026,1.08651141029709,0.19355678296661183
20,30.0,4575.0,0.1645262653086524,0.010925626768427447,0.4916462054860438,0.22602796105054174
21,30.0,4600.0,0.8066282034527957,0.019857476422685576,2.3954873572598334,0.23887490265430428
22,31.0,4775.0,0.3304166919666297,0.01657546632679581,0.951161404778187,0.22464152108327673
23,30.0,4850.0,1.2116410104425468,0.01875962973281528,3.3998327035390687,
24,34.0,4775.0,1.0245873040936804,0.011644371690879902,2.89773050136219,0.2052090506082429
25,27.0,4750.0,0.1788063569076952,0.016804647197291706,0.5210401258822739,0.22293057510066455
26,30.0,4925.0,0.18663967999147163,0.01730751458907849,0.5103565955707026,0.28236775712338935
27,29.0,4750.0,0.17210272246344918,0.015027823922773331,0.503711506810198,0.25448802802447495
