,Lambda,Max_act,speed,persistance,sum_order,global_order,lcl_order
0,4000,500,0.00035526505202487644,0.477249321912345,0.015271123057708088,0.00035526505202487644,
1,500,750,0.00021327764627512909,0.43082976169694126,0.0009062641185156152,0.00021327764627512909,
2,4000,50,0.00018979877181025454,0.42864185857531395,0.002972725298112349,0.00018979877181025454,
3,750,1000,7.05157334239177e-05,0.39492934877889996,0.0039193516084729514,7.05157334239177e-05,
4,750,250,5.688262375313327e-05,0.4119247351846303,0.00027274014038209684,5.688262375313327e-05,
5,5000,10,0.00021280158704493064,0.432759366135059,0.0003199357174548182,0.00021280158704493064,
6,3000,50,4.0984181686356355e-05,0.4305915301167673,0.00039410108102531016,4.0984181686356355e-05,
7,2000,100,3.75663060781586e-05,0.4193235530624296,0.00023635078518307088,3.75663060781586e-05,
8,500,50,5.5139869939375e-05,0.42910659728822886,0.0001555000836731065,5.5139869939375e-05,
9,4000,100,0.0006448801883665428,0.9263691532552778,0.015317811394463181,0.0006448801883665428,
10,5000,250,0.0008652482104389993,0.5565203008440579,0.040963700854536114,0.0008652482104389993,
11,5000,1000,0.00144518418987148,0.44845379235589505,0.01581182002419636,0.00144518418987148,
12,2000,1000,0.0004313528596382428,0.4441615998355747,0.006111829084867874,0.0004313528596382428,
13,2000,250,0.00031565351805038205,0.6190778184164075,0.023032125397708447,0.00031565351805038205,
14,4000,250,0.0006340576292855549,0.6004680602629812,0.016031403172401863,0.0006340576292855549,
15,4000,1000,0.0009613863702518705,0.46156710149812613,0.013499095822565501,0.0009613863702518705,
16,750,750,7.059978102967311e-05,0.4039750749399959,0.0017254617072709414,7.059978102967311e-05,
17,3000,1000,0.0005400130436485886,0.4751579729430245,0.008354490317164667,0.0005400130436485886,
18,500,250,4.865255038074937e-05,0.4204766402091764,0.00020916370235350432,4.865255038074937e-05,
19,3000,10,4.998705186080384e-05,0.42744242615369876,0.00028801651152236314,4.998705186080384e-05,
20,500,1000,5.606643838189576e-05,0.4373690746813172,0.0005174655092892929,5.606643838189576e-05,
21,5000,50,0.0011103960632147599,4.517179201481811,0.027594561592802144,0.0011103960632147599,
22,2000,500,0.0003092702491475944,0.4878632984641388,0.03564676429596462,0.0003092702491475944,
23,750,100,4.870707629729004e-05,0.41915220667132025,0.0002959744733043541,4.870707629729004e-05,
24,3000,100,0.0005665423520954277,6.5228121265089385,0.010440555373066165,0.0005665423520954277,
25,750,500,9.322890314475136e-05,0.43613346040149803,0.0008765457731449959,9.322890314475136e-05,
26,1000,10,0.0001807164394612737,0.4117610963857397,0.001417219900756871,0.0001807164394612737,
27,500,10,5.089066372845159e-05,0.41357366217682384,0.000203251901737734,5.089066372845159e-05,
28,1000,750,6.081251211201187e-05,0.41784483121098986,0.0034400056314875544,6.081251211201187e-05,
29,4000,750,0.0002648111597014805,0.476362276551541,0.01199655185112357,0.0002648111597014805,
30,2000,750,0.00017659106051158682,0.5044482139807773,0.008868710140616486,0.00017659106051158682,
31,3000,500,0.0004023116645061003,0.4986833960776319,0.00796953391183012,0.0004023116645061003,
32,5000,750,0.0003161012917740266,0.45736254128676346,0.0020639288254572915,0.0003161012917740266,
33,4000,10,0.00017465400564162345,0.4526870774878407,0.0014090600343523393,0.00017465400564162345,
34,2000,10,0.000257012459673031,0.4290443029951101,0.002248674406917029,0.000257012459673031,
35,5000,100,0.0007543897700946041,3.1510043786881585,0.029368262834633306,0.0007543897700946041,
36,1000,1000,4.961439983425315e-05,0.4436353252085253,0.003396382445959148,4.961439983425315e-05,
37,1000,250,4.0235756811561435e-05,0.432874193930047,0.00017348974674565544,4.0235756811561435e-05,
38,2000,50,5.3445241338105825e-05,0.41283126542818377,0.00014132772950246694,5.3445241338105825e-05,
39,1000,500,8.862367651451992e-05,0.40656580325537955,0.0005540770735328325,8.862367651451992e-05,
40,500,100,0.00018340344306429216,0.4517305376107709,0.0007533966800575679,0.00018340344306429216,
41,1000,100,5.499538184697301e-05,0.4153035465418162,0.0002448165639028561,5.499538184697301e-05,
42,500,500,5.8780667339559856e-05,0.4193866992096528,0.00018209220697933175,5.8780667339559856e-05,
43,750,10,5.4848251622741686e-05,0.4173021746453226,0.00015026057007104906,5.4848251622741686e-05,
44,750,50,5.0565662279792396e-05,0.41400149464910024,0.00014851543515032563,5.0565662279792396e-05,
45,5000,500,0.0009396532033025249,0.47995259286220504,0.018457500465884038,0.0009396532033025249,
46,3000,750,0.0005051945400279638,0.49166703562263364,0.01158875470653407,0.0005051945400279638,
47,1000,50,5.269160906089997e-05,0.4106005814935656,0.00016107962660192883,5.269160906089997e-05,
48,3000,250,0.00031127720446358007,0.5525833035263551,0.01822809410458394,0.00031127720446358007,
