,Lambda,Max_act,speed,persistance,global_order,lcl_order
0,50,0.6,0.6591780224501294,0.12876551793918256,2.1818057117366467,1.0888100526477462
1,900,0.5,0.8713452000487072,0.4358673191405583,3.6424696540631496,1.8957271993251774
2,800,0.4,0.6046038580462442,0.43770459646957616,3.2037939701942717,1.3099369482726009
3,700,0.9,0.7196946713937482,3.6056421525421682,2.9266599799991524,1.5109234352411127
4,100,0.3,0.5947392202153793,0.18071366378798046,2.683645728297397,1.2612595382049725
5,900,0.8,0.816880861721522,2.1623810911940606,3.5304589934350936,1.6980979153816664
6,600,1.0,0.804825015909635,,1.973247283967088,2.4435156314391375
7,900,0.1,0.742221529012313,0.27730337806673544,3.33296909549678,1.886225953301625
8,100,1.0,1.0201052630958034,,2.7560998540410853,1.923466541423613
9,200,0.2,0.558135444221288,0.6592890643629125,2.7287548529643417,1.5305911923907414
10,300,0.9,0.9913933816572483,4.6388536653703385,3.2665764002507673,2.4416111706249173
11,50,0.7,0.9030267256045083,0.14075626412572737,2.6367526942310726,0.8659124438513929
12,1000,0.3,0.869781315730367,0.4917153814860821,3.5053483158947722,1.653207791587579
13,20000,0.9,0.8005674276981017,24.118618517749482,2.9383759706466615,1.5586737149051835
14,5000,0.4,0.7041111758237881,0.4208219048754858,3.3427817486002334,1.9053992512777382
15,400,1.0,0.649879928863487,,1.6860703786792939,1.2026262486388308
16,800,0.3,0.7632642687912985,0.33793283291183895,3.206535453351353,1.590425210780792
17,500,0.1,0.7300850475982489,0.3335159082877524,3.2293070092363947,1.816541399490335
18,400,0.5,0.6989711645310802,0.45915115992727407,3.4452066025644164,1.7526801868143769
19,200,0.4,0.8674235708346799,0.31683890977743395,3.445681377882368,1.6591917533968652
20,1000,0.7,1.1644079265443628,1.0649593428252178,3.926354388769767,1.4465842864229426
21,400,0.8,0.6086422931346607,0.9709242985282933,3.2369230656774852,2.414670362271086
22,100,0.5,1.1612876781968857,0.4294789129841036,3.7371121974862147,1.8276633396710866
23,600,0.5,0.6804142328917412,0.5885558361092521,3.2675433781219914,1.6733453536973195
24,10000,0.3,0.9523808863184785,0.41568383047289986,3.580020663762216,1.8403369364960702
25,1000,0.1,0.8816700950871988,0.27520490421578075,3.6640416405019525,1.8870524973753284
26,900,0.3,0.694293334766226,0.2324322563718843,3.301923533353653,1.4253708705504287
27,10000,1.0,0.8121032174548101,,2.0955220477992205,1.3139341119282353
28,20000,0.2,0.9144334550489136,0.19514093523852452,3.5830238520408253,1.8602961156996873
29,1000,0.4,0.8884834592272406,0.5187908706452675,4.220444927637679,2.2325792566764986
30,100,0.1,0.4658916141335543,0.2736111832766516,2.237306898402517,1.2059318899785572
31,900,1.0,0.8010756803702992,,2.189780750662981,1.1897247177456378
32,50,0.5,0.5973964919476366,0.0904713448709308,2.0873665833452573,1.0030160396488208
33,2500,0.8,0.6527845018215194,3.4496823527474696,3.380243665809615,1.5808781456761856
34,700,0.2,0.7143760120937056,0.2796569063625945,3.2683716340626154,1.4685032745076125
35,900,0.9,0.6396442225272203,14.235362596386599,2.8720581020111395,1.7125899754082248
36,10000,0.9,0.8453132936261527,21.706500648601708,3.2389430779611192,1.6333911258738696
37,100,0.7,0.730385243204078,0.20948105126846153,2.353306311841264,1.0430492692514568
38,700,0.5,0.8393438753791953,0.4032951648422013,3.5232540334811664,2.005108168192935
39,1000,1.0,0.7102942055195275,,1.8214997215430713,2.9694661057011538
40,50,0.3,0.5932563653177225,0.07724962801969022,2.0712788739017842,0.8928144770368732
41,5000,0.9,0.8617909204030311,10.187495290387934,2.998425621479651,1.351562135954781
42,5000,0.3,0.7609093095140502,0.31068159269376405,3.4858611587634627,1.6081945021394854
43,800,0.5,0.6339791919518305,0.3802363118560436,3.0828411567926923,1.4170158700518793
44,1000,0.8,0.6667456446892147,1.7699654221120495,3.4236381790186936,1.8366368751603155
45,500,0.2,0.6381192237063601,0.5723866987347762,3.422049447127338,1.934310268428335
46,1000,0.9,0.7287219188320972,8.968794823351724,3.970867204125283,1.852819013622793
47,500,0.6,0.7204452556149509,0.5270222535631124,3.5631812945306507,1.7612712497306557
48,800,0.8,0.7643128566081966,1.2184430385148326,3.4767479143180484,1.5234297265753831
49,300,0.3,0.7793485152302603,0.3480566017068328,3.0514531115117434,1.606406639512324
50,2500,0.2,0.737169722346968,0.48513971525981076,3.4866455506599188,1.8513271880873718
51,50,0.9,0.8344692138099288,0.4281517395181013,2.434559819184358,0.8559772994088829
52,500,0.5,0.9655409484508144,0.4182595661479449,3.54083230910428,1.7249794560666543
53,700,0.7,0.8363540695988025,1.270526260988764,3.748517311192332,1.6804337003021628
54,5000,0.1,0.7411708795652968,0.38327311513966617,3.1087558705187686,1.5222459776503359
55,5000,0.5,0.7094976944654852,0.3398977227626588,3.369911808930463,1.6353758907321185
56,400,0.9,0.6977071071916836,4.044113684860149,2.7802075985998127,1.9335268880283196
57,300,0.7,0.6647252239553515,0.767008518904867,2.6723360612834304,1.4970156679752038
58,2500,0.7,0.7633117989494081,0.7597721059375709,3.5984386037205787,1.6724305142320948
59,100,0.8,0.6000680042159175,0.417527818042081,2.3141370490068383,0.946799255374264
60,900,0.7,0.6677853688187935,0.7593464908765964,3.1260445502634386,1.3738407743449181
61,10000,0.4,0.8908143470347288,0.4370413895680503,3.689879468872353,1.698300512251761
62,600,0.1,0.7775912961546795,0.23901905490465372,3.3433796988969333,1.7555237492539546
63,20000,0.5,0.9066507165118891,0.2092701407010988,3.6685397456412456,1.721151742502903
64,2500,0.6,0.7582854264623187,0.5389995676294299,3.1917592308052063,1.422809770706684
65,20000,0.1,1.265668465696005,0.36673481878785197,3.999569562840045,2.3082472440271866
66,300,0.6,0.7541728048147829,0.43951265315176496,3.130052809114765,1.261328212807344
67,2500,0.1,0.6253657558881828,0.32428723102427287,3.114508309969906,1.621254686023978
68,200,0.8,0.5260217629872059,1.047512227160464,2.946639541936263,1.2814996250669233
69,300,0.1,0.7088657147313375,0.21520917772154582,3.4649030481941634,1.5061583954155655
70,20000,0.6,0.965559977433046,0.9633121428933592,3.4643187082943845,1.872055702694678
71,600,0.4,0.6917618049495607,0.33438097657423793,3.277295624364631,1.426379296071344
72,600,0.2,0.8677205378494646,0.24941684651872773,3.5537223537968172,1.6315529409147451
73,700,0.1,0.7138468934258551,0.28104897989514327,3.3801451378146297,1.4756106652658991
74,200,1.0,0.791204495118354,,2.346704782242399,1.2247766449524586
75,800,0.2,0.6078266135418481,0.1928050061815078,3.153341733557545,1.4553945391046588
76,900,0.4,0.6984054701855023,0.3418267368063337,3.217311095425334,1.650520866063056
77,10000,0.7,0.7867104017801378,0.6916950220374182,3.6589397797462206,1.8625466876548082
78,700,0.8,0.6059902515453869,1.0366412306309218,3.4654852909675444,1.537862663278454
79,50,0.4,0.644789345489071,0.11007285526560136,2.1568834494549196,0.705274795489481
80,400,0.3,0.724148169575618,0.25700961692178803,3.3953834772208125,1.6392308610960282
81,800,0.1,0.6272858313306554,0.3820593641866752,3.1683938403530396,1.6742736797460822
82,10000,0.8,0.9249662055037207,2.6161416145314553,3.8623287526197685,1.9897461134751493
83,800,0.6,0.6297539567084764,0.8841345565039048,3.047082482435422,1.9321167958467282
84,10000,0.6,0.8354808493395576,0.5733215385185162,3.554566141854242,1.8352707163048823
85,200,0.9,0.8082712960934486,5.324601411560535,3.0016241226605898,1.8427428756019983
86,10000,0.1,0.9101580071681846,0.35403698613770285,3.8144159218450535,1.8996821215050907
87,50,0.8,0.5330885054608759,0.18527217903029383,1.8023641107925195,1.2593606816359944
88,400,0.7,0.6838469877459438,0.8745713031653426,3.143833282689259,1.573323741287468
89,2500,1.0,0.8765595046404655,,2.510929707302494,1.6774622576470588
90,300,1.0,0.802924449729331,,2.0150354534717008,1.2383487942897597
91,5000,0.8,0.755104539311464,2.8845272099664414,3.267352286919764,1.8901697602349572
92,600,0.8,0.9100518926175852,1.4133053349338998,3.551408803760377,2.4322698052747214
93,5000,0.6,0.8828750886949337,0.7860717831079821,3.4758972880053602,1.7440253775092447
94,600,0.9,0.8051754058328334,5.486706991623218,3.443342690640515,1.637731885820152
95,900,0.6,0.5886602541966608,0.73422778534426,3.138776069205383,1.3009362171589443
96,100,0.9,0.7401944426586186,1.196126218942898,2.746505565830956,1.1771764541354852
97,300,0.8,0.5901915903411963,1.2654951437920368,2.7234366725711254,1.4947600211793721
98,700,0.3,0.7896233419137118,0.4165159707528387,3.6549012473085196,1.7180150926937443
99,200,0.6,0.698992467983073,0.7066116912754009,3.0447292873308127,1.5873117868654811
100,400,0.4,0.7605948913105045,0.24430824695128953,3.066318507250734,1.7572047421520578
101,300,0.5,0.525142902123341,0.41283052467362535,3.252861071766514,1.4171472103726228
102,2500,0.5,0.69164918507484,0.3897372475562118,3.234232633185982,1.84517909432205
103,200,0.5,0.5442770043697005,0.4957812073796614,2.6127213766321877,1.0999483420906448
104,200,0.7,0.5610323316309276,0.5110368991256327,2.859681392824422,1.2437151677287441
105,5000,0.7,0.7877313067873355,0.6058520329927318,3.62588112586151,1.477360288041751
106,100,0.2,0.3574701953869068,0.1673517965469611,2.1426718575797192,1.0612458838569765
107,700,0.6,0.7965444857981697,0.6791946908156399,3.096872523379731,1.53903556261103
108,50,0.2,0.6656473008204222,0.0998278653238749,2.140337058079403,0.9304705400158527
109,2500,0.9,0.7419294815966404,14.51567199342098,3.5470804220914314,2.0255186534360976
110,200,0.3,0.6180473669608467,0.36074635005042327,2.88897743577702,1.5482993357304764
111,1000,0.6,0.9548181276925113,0.738733310930048,3.820504934377562,1.5488245711318465
112,500,0.9,0.7935813007387922,9.95161342905113,3.359985073043521,2.1551119343803435
113,1000,0.2,0.6100421000570722,0.36351455504063634,3.1840403729298536,1.4785561597412449
114,500,0.8,0.6194220173846794,1.2435660180891015,3.006052143365498,1.3513949573499509
115,2500,0.3,0.7235849681963245,0.3024826993314603,3.378752910545273,1.4582055044999795
116,400,0.1,0.5525010816576643,0.4833953690269404,3.3091043949554573,1.4654557540516016
117,5000,1.0,0.7498985224795728,,2.076715733643608,1.2586136697890002
118,500,1.0,0.5427469494538658,,1.4531853581872447,0.7982056432481612
119,400,0.6,0.5542976130530035,0.22207132575977984,3.3068496898878688,1.5656423717099528
120,50,0.1,0.5077030498494469,0.07558723154351153,1.9191819237453402,0.6200787568086947
121,10000,0.2,0.7466060559498147,0.1977588370585256,3.5105514527116886,1.5283261612528691
122,20000,1.0,1.0096800199919882,,2.581529951112426,1.6892696573383814
123,800,0.9,0.8313742050152475,7.0522884725701545,4.052506170224255,1.6740180823573998
124,700,0.4,0.6817809149104892,0.4630527212268797,3.019088849763762,1.221539552474024
125,900,0.2,0.8071088116241109,0.22741708328086913,3.669528649718294,1.5853758154569189
126,20000,0.3,0.9600608350852531,0.40285833134950877,4.246123785340502,1.9720666699389087
127,20000,0.8,0.8666812457027234,1.6365868461770363,4.029425216972143,1.6554423563614464
128,600,0.3,0.8467554378134806,0.4954380347104139,3.5614808744547557,2.0110454936140245
129,700,1.0,0.7263439170085891,,1.9678700264029034,1.4045469790083644
130,200,0.1,0.7078086853498137,0.3577415936031889,2.8675836723560586,1.644829886808062
131,100,0.4,0.46728879469973184,0.26108621577322866,2.1886109369000373,0.9121220042805535
132,500,0.4,0.5836005541078182,0.38066909959827455,3.1852374549357325,1.3802149385193836
133,20000,0.7,0.9816880884109533,0.8102228980068972,3.794889249184167,2.154870404384527
134,600,0.7,0.7056343847780159,1.3780489518610857,3.3651229378957677,1.3004859274744824
135,800,1.0,0.7103358536881287,,1.8320317223219598,1.154193486130937
