,time,center,order,type,iter
133,13,3,8.708310351167512,WS,1
134,13,4,5.78415163279287,WS,1
135,13,5,6.1187555128368345,WS,1
136,13,6,0.0,WS,1
137,13,7,5.68827613193811,WS,1
138,13,8,0.0,WS,1
139,13,9,2.699531362653225,WS,1
140,14,0,0.4729376257545397,WS,1
141,14,1,5.585643248349893,WS,1
142,14,2,0.0,WS,1
143,14,3,5.474001814882037,WS,1
144,14,4,4.561993049064853,WS,1
145,14,5,1.7300562484714845,WS,1
146,14,6,0.0,WS,1
147,14,7,2.6755752312204066,WS,1
148,14,8,3.2743696644828333,WS,1
149,14,9,1.5870152421377668,WS,1
150,15,0,4.6302955665024825,WS,1
151,15,1,1.3801228045123821,WS,1
152,15,2,5.9654731457800665,WS,1
153,15,3,8.048350505718886,WS,1
154,15,4,0.0,WS,1
155,15,5,5.976550777055522,WS,1
156,15,6,0.0,WS,1
157,15,7,17.00516619822058,WS,1
158,15,8,4.262388926862599,WS,1
159,15,9,0.0,WS,1
160,16,0,5.806869369369387,WS,1
161,16,1,5.5400498227460275,WS,1
162,16,2,0.0,WS,1
163,16,3,2.6189887897506168,WS,1
164,16,4,11.051084570689454,WS,1
165,16,5,1.4018041999408553,WS,1
166,16,6,0.7482517482517395,WS,1
167,16,7,1.0120644501932574,WS,1
168,16,8,3.7883360333256064,WS,1
169,16,9,0.7813053904702301,WS,1
170,17,0,0.0,WS,1
171,17,1,0.5606723015641819,WS,1
172,17,2,1.5822946628316146,WS,1
173,17,3,4.379712028797137,WS,1
174,17,4,8.581457955232892,WS,1
175,17,5,5.142238713667311,WS,1
176,17,6,0.0,WS,1
177,17,7,6.148605921241739,WS,1
178,17,8,0.7395402298850726,WS,1
179,17,9,3.548290135015286,WS,1
180,18,0,7.047667530544224,WS,1
181,18,1,5.669342461122383,WS,1
182,18,2,4.531377267678614,WS,1
183,18,3,6.260883500591902,WS,1
184,18,4,2.125194805194809,WS,1
185,18,5,1.8946006108609055,WS,1
186,18,6,0.0,WS,1
187,18,7,4.092120779083331,WS,1
188,18,8,1.2558406341259953,WS,1
189,18,9,1.3931034482758662,WS,1
190,19,0,0.40964539007086387,WS,1
191,19,1,2.7830457214018764,WS,1
192,19,2,0.0,WS,1
193,19,3,0.0,WS,1
194,19,4,3.9763046158060504,WS,1
195,19,5,13.286822657474609,WS,1
196,19,6,0.0,WS,1
197,19,7,7.977482613790201,WS,1
198,19,8,4.661764705882348,WS,1
199,19,9,4.59978251014202,WS,1
200,20,0,6.881961688062205,WS,1
201,20,1,1.7174537790976245,WS,1
202,20,2,0.0,WS,1
203,20,3,2.9386244741174465,WS,1
204,20,4,4.1846976552858735,WS,1
205,20,5,3.120805369127524,WS,1
206,20,6,0.0,WS,1
207,20,7,4.328562113945296,WS,1
208,20,8,1.1800166875260771,WS,1
209,20,9,3.762651913658601,WS,1
210,21,0,4.564858820240403,WS,1
211,21,1,0.0,WS,1
212,21,2,3.958255985530002,WS,1
213,21,3,6.248013396933878,WS,1
214,21,4,0.0,WS,1
215,21,5,9.000132200654562,WS,1
216,21,6,0.0,WS,1
217,21,7,4.908659709987823,WS,1
218,21,8,0.0,WS,1
219,21,9,0.0,WS,1
220,22,0,0.6429606625258799,WS,1
221,22,1,4.262557077625573,WS,1
222,22,2,32.53135200881071,WS,1
223,22,3,3.2932132629729907,WS,1
224,22,4,0.5261048304213602,WS,1
225,22,5,3.148842701936701,WS,1
226,22,6,0.0,WS,1
227,22,7,7.622190945343618,WS,1
228,22,8,4.331035108409679,WS,1
229,22,9,1.53681536992827,WS,1
230,23,0,9.34274046042259,WS,1
231,23,1,0.11871911948975367,WS,1
232,23,2,0.0,WS,1
233,23,3,2.7116216216216174,WS,1
234,23,4,6.858049076651312,WS,1
235,23,5,8.870663054695534,WS,1
236,23,6,0.0,WS,1
237,23,7,4.44265624019441,WS,1
238,23,8,0.0,WS,1
239,23,9,6.437654539032167,WS,1
240,24,0,0.0,WS,1
241,24,1,9.472853535353508,WS,1
242,24,2,0.0,WS,1
243,24,3,0.0,WS,1
244,24,4,0.5837250293772058,WS,1
245,24,5,4.641463092090397,WS,1
246,24,6,0.0,WS,1
247,24,7,10.33287742000391,WS,1
248,24,8,0.0,WS,1
249,24,9,2.4551388122816746,WS,1
250,25,0,1.4897959183673564,WS,1
251,25,1,8.151816709095101,WS,1
252,25,2,0.0,WS,1
253,25,3,1.896923076923052,WS,1
254,25,4,1.4624413145539847,WS,1
255,25,5,5.1158116771888515,WS,1
256,25,6,0.0,WS,1
257,25,7,9.169896756817366,WS,1
258,25,8,0.0,WS,1
259,25,9,1.174589201877943,WS,1
260,26,0,0.0,WS,1
261,26,1,1.344170178607257,WS,1
262,26,2,4.54502640216927,WS,1
263,26,3,2.146963584490315,WS,1
264,26,4,1.4435571687840394,WS,1
265,26,5,0.0,WS,1
266,26,6,0.0,WS,1
267,26,7,4.095356550580441,WS,1
268,26,8,0.0,WS,1
269,26,9,2.038531782766313,WS,1
270,27,0,0.0,WS,1
271,27,1,1.0309185394654605,WS,1
272,27,2,0.0,WS,1
273,27,3,0.0,WS,1
274,27,4,6.616764814133155,WS,1
275,27,5,3.6451023391812996,WS,1
276,27,6,0.0,WS,1
277,27,7,1.1833093377211128,WS,1
278,27,8,1.0385719903446748,WS,1
279,27,9,1.02604798272003,WS,1
280,28,0,5.366834639790952,WS,1
281,28,1,1.2630198748619819,WS,1
282,28,2,0.0,WS,1
283,28,3,0.0,WS,1
284,28,4,1.229118104118129,WS,1
285,28,5,5.343465364416886,WS,1
286,28,6,2.235388874905624,WS,1
287,28,7,15.26561326006707,WS,1
288,28,8,0.0,WS,1
289,28,9,4.042861547949435,WS,1
290,29,0,4.351048005409062,WS,1
291,29,1,0.0,WS,1
292,29,2,0.0,WS,1
293,29,3,7.042416966786703,WS,1
294,29,4,5.018076518076533,WS,1
295,29,5,10.696034441226303,WS,1
296,29,6,0.0,WS,1
297,29,7,15.14329988784747,WS,1
298,29,8,0.0,WS,1
299,29,9,7.093794341418864,WS,1
300,30,0,0.0,WS,1
301,30,1,1.2694022289766878,WS,1
302,30,2,0.0,WS,1
303,30,3,0.0,WS,1
304,30,4,0.0,WS,1
305,30,5,2.6185096515233184,WS,1
306,30,6,0.0,WS,1
307,30,7,0.5105731902260828,WS,1
308,30,8,6.258154706430531,WS,1
309,30,9,0.0,WS,1
310,31,0,7.18550368550369,WS,1
311,31,1,0.0,WS,1
312,31,2,0.0,WS,1
313,31,3,1.545454545454561,WS,1
314,31,4,1.8034759358289207,WS,1
315,31,5,3.6491666666666873,WS,1
316,31,6,0.0,WS,1
317,31,7,3.201546469384496,WS,1
318,31,8,0.0,WS,1
319,31,9,1.1046423135464565,WS,1
320,32,0,4.189189189189193,WS,1
321,32,1,0.0,WS,1
322,32,2,0.0,WS,1
323,32,3,0.0,WS,1
324,32,4,1.626359042417434,WS,1
325,32,5,4.529085022388763,WS,1
326,32,6,0.0,WS,1
327,32,7,2.9960283687943416,WS,1
328,32,8,6.20060606060607,WS,1
329,32,9,0.0,WS,1
330,33,0,7.1731517318765725,WS,1
331,33,1,0.0,WS,1
332,33,2,0.0,WS,1
333,33,3,3.3715146215874654,WS,1
334,33,4,0.5512663498750854,WS,1
335,33,5,3.4319420170659214,WS,1
336,33,6,0.0,WS,1
337,33,7,6.36786210952576,WS,1
338,33,8,0.0,WS,1
339,33,9,1.5845070422535237,WS,1
340,34,0,6.969230769230762,WS,1
341,34,1,6.6013513513513615,WS,1
342,34,2,6.3903490474204006,WS,1
343,34,3,0.0,WS,1
344,34,4,1.5691309636437154,WS,1
345,34,5,0.0,WS,1
346,34,6,0.12038085434895152,WS,1
347,34,7,4.1380952380952465,WS,1
348,34,8,7.590198774460049,WS,1
349,34,9,3.369771697455562,WS,1
350,35,0,6.341880341880369,WS,1
351,35,1,0.0,WS,1
352,35,2,0.0,WS,1
353,35,3,3.224097936250786,WS,1
354,35,4,0.6132856513006786,WS,1
355,35,5,5.700680272108848,WS,1
356,35,6,0.0,WS,1
357,35,7,0.0,WS,1
358,35,8,1.8712039532794194,WS,1
359,35,9,0.04205254205253084,WS,1
360,36,0,7.164215686274517,WS,1
361,36,1,0.0,WS,1
362,36,2,0.0,WS,1
363,36,3,5.944476051712584,WS,1
364,36,4,2.258070570570574,WS,1
365,36,5,1.6883472813585811,WS,1
366,36,6,0.0,WS,1
367,36,7,0.0918619612604914,WS,1
368,36,8,0.0,WS,1
369,36,9,0.0,WS,1
370,37,0,7.491399926416477,WS,1
371,37,1,6.213040834937672,WS,1
372,37,2,3.9774774774774926,WS,1
373,37,3,5.004750935790398,WS,1
374,37,4,0.12235211830533643,WS,1
375,37,5,4.505044955044937,WS,1
376,37,6,0.0,WS,1
377,37,7,6.848203700862946,WS,1
378,37,8,0.0,WS,1
379,37,9,7.93098133493605,WS,1
380,38,0,6.389361702127687,WS,1
381,38,1,6.867328055926791,WS,1
382,38,2,6.631058938615794,WS,1
383,38,3,4.1830985915492676,WS,1
384,38,4,0.7414965986394861,WS,1
385,38,5,5.169742593491961,WS,1
386,38,6,0.0,WS,1
387,38,7,4.6252113950048965,WS,1
388,38,8,4.076333922306169,WS,1
389,38,9,5.673158748958201,WS,1
390,39,0,8.58508839402235,WS,1
391,39,1,6.104080902094154,WS,1
392,39,2,3.9918864097362956,WS,1
393,39,3,7.3137035378414765,WS,1
394,39,4,2.2785892880642393,WS,1
395,39,5,0.0,WS,1
396,39,6,0.0,WS,1
397,39,7,2.9890262674412895,WS,1
398,39,8,7.184547908232119,WS,1
399,39,9,12.333785100247006,WS,1
400,40,0,0.0,WS,1
401,40,1,2.6169833450621596,WS,1
402,40,2,2.434434530986266,WS,1
403,40,3,6.241499564080222,WS,1
404,40,4,0.5362781954887481,WS,1
405,40,5,9.159019408815972,WS,1
406,40,6,0.0,WS,1
407,40,7,4.468050668543263,WS,1
408,40,8,12.04353659686852,WS,1
409,40,9,1.4256410256410206,WS,1
410,41,0,7.9329384752216825,WS,1
411,41,1,0.0,WS,1
412,41,2,0.0,WS,1
413,41,3,0.0,WS,1
414,41,4,3.7847644805048617,WS,1
415,41,5,0.0,WS,1
416,41,6,10.101891802190508,WS,1
417,41,7,1.6307189542483442,WS,1
418,41,8,8.550543221539911,WS,1
419,41,9,5.1277348777348735,WS,1
420,42,0,0.20426024230369677,WS,1
421,42,1,3.2975533480500445,WS,1
422,42,2,4.854396650171296,WS,1
423,42,3,0.0,WS,1
424,42,4,6.310429275158313,WS,1
425,42,5,0.0,WS,1
426,42,6,0.0,WS,1
427,42,7,2.7893644558239146,WS,1
428,42,8,4.887275715655392,WS,1
429,42,9,14.789492638873881,WS,1
430,43,0,1.7464299525433375,WS,1
431,43,1,3.6534972330581468,WS,1
432,43,2,0.0,WS,1
433,43,3,0.0,WS,1
434,43,4,3.7865771812080453,WS,1
435,43,5,7.603485020946586,WS,1
436,43,6,0.0,WS,1
437,43,7,8.852651295903271,WS,1
438,43,8,3.057030807030813,WS,1
439,43,9,2.8588101088101183,WS,1
440,44,0,2.739529552573039,WS,1
441,44,1,1.0986119931053295,WS,1
442,44,2,7.733333333333341,WS,1
443,44,3,8.948014705175972,WS,1
444,44,4,3.6875113368402097,WS,1
445,44,5,13.799941089773462,WS,1
446,44,6,0.0,WS,1
447,44,7,6.229085303186039,WS,1
448,44,8,7.357550110345159,WS,1
449,44,9,17.061997703788748,WS,1
450,45,0,0.0,WS,1
451,45,1,0.0,WS,1
452,45,2,0.0,WS,1
453,45,3,0.0,WS,1
454,45,4,8.085011185682305,WS,1
455,45,5,7.067962122706689,WS,1
456,45,6,7.1357142857142835,WS,1
457,45,7,8.673777813216319,WS,1
458,45,8,3.155122438780616,WS,1
459,45,9,3.4612244897959386,WS,1
460,46,0,0.0,WS,1
461,46,1,4.8791946308725045,WS,1
462,46,2,0.0,WS,1
463,46,3,3.8345683762630927,WS,1
464,46,4,7.3117337164751035,WS,1
465,46,5,5.629745359574642,WS,1
466,46,6,0.0,WS,1
467,46,7,6.090796975504361,WS,1
468,46,8,0.0,WS,1
469,46,9,9.4678766125567,WS,1
470,47,0,4.766652969912833,WS,1
471,47,1,2.8354782942758163,WS,1
472,47,2,2.9714834515366206,WS,1
473,47,3,5.97826086956519,WS,1
474,47,4,4.988103634739247,WS,1
475,47,5,13.517652232524505,WS,1
476,47,6,0.0,WS,1
477,47,7,2.9899537082635845,WS,1
478,47,8,0.6873860911271095,WS,1
479,47,9,5.210476190476186,WS,1
480,48,0,0.0,WS,1
481,48,1,4.27972027972028,WS,1
482,48,2,6.530656589513455,WS,1
483,48,3,0.0,WS,1
484,48,4,4.189824668085521,WS,1
485,48,5,5.7715113072255875,WS,1
486,48,6,0.0,WS,1
487,48,7,4.00899362477233,WS,1
488,48,8,5.777027027027032,WS,1
489,48,9,4.194244604316566,WS,1
490,49,0,7.0458174636761015,WS,1
491,49,1,4.203564602871218,WS,1
492,49,2,0.0,WS,1
493,49,3,6.343933209323268,WS,1
494,49,4,0.0,WS,1
495,49,5,4.2390251064454105,WS,1
496,49,6,0.0,WS,1
497,49,7,5.5411597413165765,WS,1
498,49,8,0.0,WS,1
499,49,9,0.0,WS,1
500,50,0,6.604621848739484,WS,1
501,50,1,2.6822597882055774,WS,1
502,50,2,0.0,WS,1
503,50,3,2.0929054054054177,WS,1
504,50,4,6.964296267113198,WS,1
505,50,5,2.5286033242371957,WS,1
506,50,6,0.0,WS,1
507,50,7,2.8482279254366674,WS,1
508,50,8,0.0,WS,1
509,50,9,0.0,WS,1
510,51,0,5.070833333333354,WS,1
511,51,1,0.0,WS,1
512,51,2,0.0,WS,1
513,51,3,4.159250751480037,WS,1
514,51,4,0.0,WS,1
515,51,5,7.9583333333333215,WS,1
516,51,6,0.0,WS,1
517,51,7,11.925222627097234,WS,1
518,51,8,4.1754619840029505,WS,1
519,51,9,4.1526845637583705,WS,1
520,52,0,3.5221473770157274,WS,1
521,52,1,2.987756044804911,WS,1
522,52,2,8.393657462985203,WS,1
523,52,3,8.170142176119604,WS,1
524,52,4,13.23622961513373,WS,1
525,52,5,2.8690453042970887,WS,1
526,52,6,0.0,WS,1
527,52,7,8.05540667332371,WS,1
528,52,8,0.0,WS,1
529,52,9,2.5932341972881474,WS,1
530,53,0,1.0654827744081317,WS,1
531,53,1,4.043711101461881,WS,1
532,53,2,8.942597402597407,WS,1
533,53,3,8.394305041363864,WS,1
534,53,4,9.327651006711392,WS,1
535,53,5,0.0,WS,1
536,53,6,0.0,WS,1
537,53,7,16.90470817703809,WS,1
538,53,8,4.053888888888878,WS,1
539,53,9,3.5884245872586575,WS,1
540,54,0,0.0,WS,1
541,54,1,6.238501941082433,WS,1
542,54,2,0.0,WS,1
543,54,3,0.0,WS,1
544,54,4,3.5600205549845896,WS,1
545,54,5,1.8742191142190947,WS,1
546,54,6,0.0,WS,1
547,54,7,6.435028155923675,WS,1
548,54,8,4.176894977168942,WS,1
549,54,9,4.348213249964854,WS,1
550,55,0,0.0,WS,1
551,55,1,1.3395114942528465,WS,1
552,55,2,0.0,WS,1
553,55,3,8.818469336129098,WS,1
554,55,4,0.0,WS,1
555,55,5,7.42044742729307,WS,1
556,55,6,19.159182481751827,WS,1
557,55,7,3.3992443796056904,WS,1
558,55,8,2.318895924977042,WS,1
559,55,9,0.0,WS,1
560,56,0,0.8325932923949075,WS,1
561,56,1,0.0,WS,1
562,56,2,0.0,WS,1
563,56,3,12.874563094563086,WS,1
564,56,4,5.879842629021098,WS,1
565,56,5,0.5116339869281035,WS,1
566,56,6,0.0,WS,1
567,56,7,1.0675315228865685,WS,1
568,56,8,6.370169976009393,WS,1
569,56,9,2.439455782312919,WS,1
570,57,0,3.544968919968916,WS,1
571,57,1,6.798663197101888,WS,1
572,57,2,4.765627872770736,WS,1
573,57,3,8.754327092900027,WS,1
574,57,4,5.83278899553391,WS,1
575,57,5,1.1885714285714357,WS,1
576,57,6,0.0,WS,1
577,57,7,6.768049855601149,WS,1
578,57,8,0.0,WS,1
579,57,9,5.616197822141572,WS,1
580,58,0,6.713664713664727,WS,1
581,58,1,0.8860179499291405,WS,1
582,58,2,0.0,WS,1
583,58,3,2.6315942028985546,WS,1
584,58,4,0.0,WS,1
585,58,5,2.5902777777777786,WS,1
586,58,6,0.0,WS,1
587,58,7,0.48553908551009783,WS,1
588,58,8,2.2936667624796314,WS,1
589,58,9,2.864449767507402,WS,1
590,59,0,0.8526761538682308,WS,1
591,59,1,5.088660578386609,WS,1
592,59,2,4.980211854856876,WS,1
593,59,3,0.2647946859903456,WS,1
594,59,4,8.326936936936946,WS,1
595,59,5,2.4817351598173616,WS,1
596,59,6,0.0,WS,1
597,59,7,7.215100387647453,WS,1
598,59,8,0.0,WS,1
599,59,9,2.7510395010395072,WS,1
600,60,0,5.330566509527813,WS,1
601,60,1,8.512813344515877,WS,1
602,60,2,5.227524267440799,WS,1
603,60,3,0.0,WS,1
604,60,4,5.228191985088515,WS,1
605,60,5,0.2109360715795887,WS,1
606,60,6,0.0,WS,1
607,60,7,4.0720542269838305,WS,1
608,60,8,2.5544217687074706,WS,1
609,60,9,5.862803862803858,WS,1
610,61,0,0.41155146230343576,WS,1
611,61,1,4.511968085106371,WS,1
612,61,2,0.0,WS,1
613,61,3,0.0,WS,1
614,61,4,6.212294462294473,WS,1
615,61,5,7.518927975292357,WS,1
616,61,6,0.0,WS,1
617,61,7,0.35477536162466805,WS,1
618,61,8,1.226794035414727,WS,1
619,61,9,4.222499999999997,WS,1
620,62,0,5.36022988505745,WS,1
621,62,1,4.236413043478265,WS,1
622,62,2,0.0,WS,1
623,62,3,4.36119172864138,WS,1
624,62,4,0.9914501653282883,WS,1
625,62,5,5.055060379528463,WS,1
626,62,6,0.0,WS,1
627,62,7,4.783943476585058,WS,1
628,62,8,3.833730158730148,WS,1
629,62,9,0.46913637687318044,WS,1
630,63,0,11.687644268705665,WS,1
631,63,1,0.41165963780699144,WS,1
632,63,2,3.989521908736279,WS,1
633,63,3,5.508964544721991,WS,1
634,63,4,2.055172413793116,WS,1
635,63,5,0.0,WS,1
636,63,6,0.0,WS,1
637,63,7,3.6082748097973862,WS,1
638,63,8,1.345756580513111,WS,1
639,63,9,1.4737842363148133,WS,1
640,64,0,3.1202600216684786,WS,1
641,64,1,4.023126173147318,WS,1
642,64,2,0.0,WS,1
643,64,3,3.2709438212793955,WS,1
644,64,4,2.7166187739463723,WS,1
645,64,5,7.244474550383565,WS,1
646,64,6,0.0,WS,1
647,64,7,7.6058721327270575,WS,1
648,64,8,2.1756270659148313,WS,1
649,64,9,7.688031314812392,WS,1
650,65,0,4.99142431021626,WS,1
651,65,1,8.192239529894607,WS,1
652,65,2,1.8958487768717305,WS,1
653,65,3,1.295396595061014,WS,1
654,65,4,0.0,WS,1
655,65,5,0.0,WS,1
656,65,6,0.0,WS,1
657,65,7,6.431572451675706,WS,1
658,65,8,6.039574468085135,WS,1
659,65,9,0.0,WS,1
660,66,0,5.795944055944062,WS,1
661,66,1,1.4945478191276607,WS,1
662,66,2,0.0,WS,1
663,66,3,4.67993197278912,WS,1
664,66,4,0.0,WS,1
665,66,5,3.76965986394557,WS,1
666,66,6,0.0,WS,1
667,66,7,4.3230315266345585,WS,1
668,66,8,0.0,WS,1
669,66,9,3.2587918806553873,WS,1
670,67,0,8.912421447947729,WS,1
671,67,1,8.543969601263292,WS,1
672,67,2,0.0,WS,1
673,67,3,4.000137892995049,WS,1
674,67,4,2.6575275938189904,WS,1
675,67,5,7.415333701047992,WS,1
676,67,6,0.0,WS,1
677,67,7,11.447323418949992,WS,1
678,67,8,2.4242115500393453,WS,1
679,67,9,4.616795683790762,WS,1
680,68,0,6.50814317261684,WS,1
681,68,1,0.5057442557442613,WS,1
682,68,2,3.3758739487283194,WS,1
683,68,3,1.4560004170576661,WS,1
684,68,4,2.7875496688741705,WS,1
685,68,5,7.4240362811791485,WS,1
686,68,6,0.0,WS,1
687,68,7,5.859160868648502,WS,1
688,68,8,0.0,WS,1
689,68,9,4.40808137364688,WS,1
690,69,0,3.131303710560779,WS,1
691,69,1,8.125208125208104,WS,1
692,69,2,4.046470931363025,WS,1
693,69,3,3.0228930042566375,WS,1
694,69,4,7.210960960960982,WS,1
695,69,5,0.0529321431999179,WS,1
696,69,6,0.0,WS,1
697,69,7,2.997805114593419,WS,1
698,69,8,2.319916724496892,WS,1
699,69,9,6.927645490484494,WS,1
700,70,0,2.162198912198889,WS,1
701,70,1,2.780097600241483,WS,1
702,70,2,0.38880200187675484,WS,1
703,70,3,6.0701568858155355,WS,1
704,70,4,6.526871980676361,WS,1
705,70,5,0.0,WS,1
706,70,6,0.0,WS,1
707,70,7,12.066549279020748,WS,1
708,70,8,0.0,WS,1
709,70,9,8.169566827101107,WS,1
710,71,0,3.0055000723693723,WS,1
711,71,1,8.233132412988518,WS,1
712,71,2,0.0,WS,1
713,71,3,0.3188339236138553,WS,1
714,71,4,0.8013605442176797,WS,1
715,71,5,4.160266617188064,WS,1
716,71,6,0.0,WS,1
717,71,7,1.5858992805755605,WS,1
718,71,8,5.713071250763235,WS,1
719,71,9,8.633990147783265,WS,1
720,72,0,1.0944148936169853,WS,1
721,72,1,2.672751677852368,WS,1
722,72,2,0.0,WS,1
723,72,3,4.262708922283384,WS,1
724,72,4,0.0,WS,1
725,72,5,8.763968997837068,WS,1
726,72,6,0.0,WS,1
727,72,7,14.387529352686599,WS,1
728,72,8,6.485255692422534,WS,1
729,72,9,6.374220572135783,WS,1
730,73,0,0.0,WS,1
731,73,1,6.390870644479193,WS,1
732,73,2,0.0,WS,1
733,73,3,8.277533677755791,WS,1
734,73,4,10.928082191780831,WS,1
735,73,5,0.17808219178079554,WS,1
736,73,6,1.766616541353386,WS,1
737,73,7,1.4605169213194387,WS,1
738,73,8,2.4956780066773803,WS,1
739,73,9,6.851465649398271,WS,1
740,74,0,0.14355644922307675,WS,1
741,74,1,6.330473856209153,WS,1
742,74,2,2.5002536783358664,WS,1
743,74,3,3.5685844748858386,WS,1
744,74,4,8.381294964028775,WS,1
745,74,5,6.795166932915187,WS,1
746,74,6,0.0,WS,1
747,74,7,6.834236186348896,WS,1
748,74,8,0.0,WS,1
749,74,9,0.0,WS,1
750,75,0,2.4560954816709355,WS,1
751,75,1,5.882654095701518,WS,1
752,75,2,0.0,WS,1
753,75,3,5.7541299280429925,WS,1
754,75,4,6.058873717503651,WS,1
755,75,5,0.26494666335896966,WS,1
756,75,6,0.4654905105586735,WS,1
757,75,7,0.6109368503909565,WS,1
758,75,8,5.372002283974101,WS,1
759,75,9,13.169821439656893,WS,1
760,76,0,4.705791697737986,WS,1
761,76,1,7.527695988222291,WS,1
762,76,2,0.0,WS,1
763,76,3,8.714877255249924,WS,1
764,76,4,0.0,WS,1
765,76,5,14.474538633327448,WS,1
766,76,6,0.0,WS,1
767,76,7,0.0,WS,1
768,76,8,0.0,WS,1
769,76,9,8.941027445460946,WS,1
770,77,0,4.235762400489904,WS,1
