,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
431,33,2,BA,-205.50553792532253,-133.71624205743393,893.7295641343484,[  88.61805556    4.48611111 -168.14583333],[  88.72535211    6.43661972 -167.90140845],[  88.53521127    3.92253521 -168.18309859],1345
432,34,2,BA,4.672123376446358,7.6809951984528375,570.7405633695787,[  95.21052632    5.18045113 -133.27819549],[  98.52517986    6.85611511 -132.4676259 ],[ 102.85          7.58571429 -131.27142857],1345
433,35,2,BA,137.93419754535358,-8.079024060014042,477.60805173404844,[ 75.13768116  51.36956522 -73.65217391],[ 74.6         51.15714286 -75.53571429],[ 75.88732394  54.85211268 -74.80985915],1345
434,36,2,BA,10.713610893251161,81.53401574575989,568.1299867175098,[ 63.94776119  -6.75373134 -46.6119403 ],[ 62.6119403   -5.12686567 -46.23880597],[ 60.62676056  -2.13996541 -45.55124744],1345
435,37,2,BA,-300.4188412045828,-52.67198987592072,389.26789609567857,[ 90.4028777  157.00719424 -61.85611511],[ 90.15107914 154.62589928 -65.57553957],[ 93.00694444 154.45138889 -68.45138889],1345
436,38,2,BA,-247.88281061199527,-197.40994871964355,436.2471972225609,[123.66917293 112.63909774 -43.33082707],[122.64492754 114.03623188 -47.34782609],[123.6618705  115.23021583 -50.0647482 ],1345
437,39,2,BA,-262.0932625400483,-296.22452891061056,704.7645213415165,[ 40.64748201   9.18705036 -55.46043165],[ 39.67175573   7.77099237 -52.8778626 ],[ 42.20833333   4.3125     -51.09027778],1345
438,40,2,BA,-249.43938869238355,-313.00016152980135,543.8306394215371,[92.51408451 51.16197183  9.02112676],[93.42647059 53.71323529  5.94117647],[93.20714286 52.75714286  7.61428571],1345
439,41,2,BA,-163.10292922977388,-83.69695413956248,518.1878323925291,[38.75555556 41.54814815 10.68888889],[39.59558824 40.04411765  9.01470588],[38.37857143 37.1         6.53571429],1345
440,42,2,BA,-59.376029308112315,-180.35803961281212,596.3457811523148,[ -9.88888889 107.55555556 -66.13194444],[ -8.12030075 108.72932331 -68.57894737],[ -3.44604317 109.98561151 -66.90647482],1345
441,43,2,BA,-139.9925222497999,-163.0111009188883,731.7152708971961,[ 27.8         82.23571429 -83.58571429],[ 30.89208633  83.39568345 -84.33093525],[ 27.99305556  82.98611111 -85.02083333],1345
442,44,2,BA,-81.60884849095463,-218.4206439077231,700.3314476108249,[ 87.36029412 -15.08823529 -41.06617647],[ 87.05035971 -16.25899281 -39.22302158],[ 86.65384615 -16.31538462 -40.9       ],1345
443,45,2,BA,89.73461964846666,-151.01256778743138,408.154098913731,[ -0.3115942   47.00724638 -60.14492754],[  1.50344828  48.94482759 -56.62758621],[  4.01492537  52.69402985 -55.2761194 ],1345
444,46,2,BA,196.0220081942308,-28.858905986410726,167.50075545836123,[94.66666667 39.89361702  4.23404255],[93.27338129 38.14388489  6.61870504],[93.60583942 36.00729927  6.86861314],1345
445,47,2,BA,-21.91828994000463,211.41110232036684,174.67353169407806,[  0.95683453   7.87448885 -64.1760638 ],[  3.28776978   8.88489209 -65.8057554 ],[  4.5862069    4.94482759 -68.34482759],1345
446,48,2,BA,-19.530047147697125,-31.46290795820744,269.8254229637559,[44.54814815 28.51851852 -2.11851852],[40.5971223  28.18705036 -3.05035971],[40.26241135 29.58865248 -7.24822695],1345
447,49,2,BA,-119.25861126567906,-78.49648605047507,271.34037928250143,[ 31.53900709 101.          15.21985816],[29.79411765 98.91911765 15.63970588],[30.48888889 99.8        17.56296296],1345
448,50,2,BA,-117.80271096869274,-66.26448491770216,109.67262010032749,[-51.2761194   55.64925373  65.34328358],[-50.6962963   54.35555556  65.92592593],[-49.84722222  54.89583333  64.78472222],1345
449,51,2,BA,-218.31155976647716,-9.512913605417328,-50.81308409676927,[ 27.39855072 -31.           7.69565217],[ 27.55147059 -31.59558824   7.77205882],[ 27.65909091 -31.90909091   7.65151515],1345
450,52,2,BA,-92.36511617408183,312.52279725323007,292.3249195186539,[  62.20143885   93.56115108 -204.00719424],[  62.04895105   92.72727273 -207.67832168],[  62.72535211   90.45070423 -203.45774648],1345
451,53,2,BA,-96.9098128874747,54.518103275441916,416.10848336540937,[  10.58156028    5.90780142 -148.4893617 ],[  12.29787234    5.85106383 -153.13475177],[  15.11678832    7.40145985 -155.42335766],1345
452,54,2,BA,-96.58184238825959,-25.726203712552085,191.68501528100566,[ 70.08510638 109.35460993 -39.70921986],[ 72.26666667 108.95555556 -36.83703704],[ 77.71830986 108.65492958 -34.21830986],1345
453,55,2,BA,-14.637610145768644,-38.78627834925955,406.18775990913224,[ 60.47101449  -9.55072464 -34.94202899],[ 57.3986014   -9.11888112 -31.04195804],[ 53.65217391  -8.39130435 -28.04347826],1345
454,56,2,BA,-3.1664218221850486,1.3113323817387732,687.2569659889405,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1345
455,57,2,BA,28.919210525161837,44.20775786498156,787.3056032570103,[ 76.97241379  76.80689655 -16.60689655],[ 77.54929577  74.17605634 -18.16901408],[ 77.22857143  74.72857143 -18.55      ],1345
456,58,2,BA,56.13130974500902,3.4818021362907245,730.208304058219,[ -0.68571429   3.48571429 -45.75      ],[ -6.69172932   4.09774436 -43.76691729],[-10.02816901   7.84507042 -42.95070423],1345
457,59,2,BA,20.30038666100386,100.59699171399937,662.3997702696869,[  12.04285714   29.00714286 -161.14285714],[   9.26760563   28.0915493  -163.5915493 ],[   5.57142857   28.9        -162.43571429],1345
458,60,2,BA,8.91130295645154,-234.08116448385053,400.77860062492516,[ 46.63768116  31.33333333 -72.48550725],[ 46.60283688  30.58865248 -72.61702128],[ 45.40625    30.6015625 -74.0078125],1345
459,61,2,BA,187.20760677595902,-299.60648936873275,657.2813301126647,[ 131.37226277   39.99270073 -107.22627737],[ 130.97841727   36.5971223  -100.47482014],[128.13103448  38.09655172 -96.05517241],1345
460,62,2,BA,65.02864134688356,-397.0760092077163,637.0746532959806,[  35.13970588   79.38235294 -124.16911765],[  37.57142857   77.80714286 -125.57857143],[  36.17985612   79.1294964  -124.43884892],1345
461,63,2,BA,-97.8421762427592,-412.4191973891887,922.1481032874459,[50.15714286 36.40714286  5.80714286],[47.5        37.50694444  7.03472222],[49.54014599 38.46715328  7.88321168],1345
462,64,2,BA,-198.77528085366674,-395.82176844069534,890.1308663808325,[-14.41549296 -40.22535211   9.66197183],[-17.42857143 -45.22857143   8.63571429],[-17.74647887 -45.20422535   9.18309859],1345
