,time,center,coords,radius,order,type,iter,n_cells,speed
4629,21,9,"[7, 37, 58]",7,17.43902856220052,GM,4,12.0,2.066557740810694
4630,21,10,"[48, 7, 10]",7,5.821941648953043,GM,4,9.0,2.355102398783247
4631,21,11,"[58, 58, 56]",7,14.348930985460328,GM,4,12.0,2.1220424952229444
4632,21,12,"[7, 7, 58]",7,37.19058044632446,GM,4,15.0,2.682083666903686
4633,21,13,"[20, 7, 29]",6,8.905585464159131,GM,4,9.0,2.4624425548702806
4634,21,14,"[58, 7, 52]",6,8.086999129100917,GM,4,12.0,2.123047745791389
4635,21,15,"[30, 58, 11]",6,21.270743637591117,GM,4,12.0,2.5036943869719384
4636,21,16,"[41, 24, 29]",6,13.970575044425757,GM,4,12.0,2.356330161067394
4637,21,17,"[6, 6, 22]",6,8.035883345343663,GM,4,9.0,2.232179319401374
4638,21,18,"[14, 38, 6]",6,4.157127882266337,GM,4,12.0,1.7254165964648713
4639,21,19,"[23, 6, 6]",6,9.566154820756829,GM,4,6.0,2.4141880982979096
4640,21,20,"[8, 59, 6]",6,29.894123847957665,GM,4,15.0,2.154116015001494
4641,22,0,"[53, 12, 35]",12,17.042789722031337,GM,4,15.0,2.362282091712401
4642,22,1,"[14, 44, 46]",12,9.683641731474367,GM,4,12.0,2.3462620856091583
4643,22,2,"[35, 20, 41]",9,3.0859280599323995,GM,4,12.0,2.226165811740446
4644,22,3,"[51, 51, 15]",8,0.5462500529102314,GM,4,12.0,2.4496683195903888
4645,22,4,"[56, 25, 20]",8,3.525839625485517,GM,4,12.0,2.45187705702302
4646,22,5,"[26, 48, 18]",8,12.763470867025674,GM,4,12.0,2.6551576456442825
4647,22,6,"[28, 49, 40]",7,2.653891416982866,GM,4,12.0,2.2644196674263104
4648,22,7,"[57, 54, 31]",7,15.27069599188897,GM,4,9.0,2.7005754167232916
4649,22,8,"[8, 20, 57]",7,19.594970744916935,GM,4,12.0,2.4469647428961117
4650,22,9,"[7, 37, 58]",7,23.122907528487058,GM,4,12.0,2.464676950113119
4651,22,10,"[48, 7, 10]",7,0.31556615194419635,GM,4,9.0,2.4576311658810206
4652,22,11,"[58, 58, 56]",7,7.244744689512444,GM,4,6.0,2.0620486719080753
4653,22,12,"[7, 7, 58]",7,30.244285055709035,GM,4,12.0,2.520357087975753
4654,22,13,"[20, 7, 29]",6,7.948521129886878,GM,4,9.0,2.376941772148059
4655,22,14,"[58, 7, 52]",6,0.964641476554597,GM,4,15.0,2.192523172300759
4656,22,15,"[30, 58, 11]",6,25.711466620952883,GM,4,12.0,2.727359531915933
4657,22,16,"[41, 24, 29]",6,20.871212567043905,GM,4,15.0,2.2778704302871606
4658,22,17,"[6, 6, 22]",6,2.3518577469103477,GM,4,9.0,2.422114819276084
4659,22,18,"[14, 38, 6]",6,7.4100436693546285,GM,4,15.0,2.3447007112281306
4660,22,19,"[23, 6, 6]",6,11.48803037544456,GM,4,6.0,1.9652969625367678
4661,22,20,"[8, 59, 6]",6,32.55244488339632,GM,4,15.0,2.267774059467482
4662,23,0,"[53, 12, 35]",12,10.950967038391056,GM,4,12.0,2.362012502736089
4663,23,1,"[14, 44, 46]",12,7.00268309798485,GM,4,9.0,2.2918182958233198
4664,23,2,"[35, 20, 41]",9,4.419316331987574,GM,4,6.0,1.4360202423558615
4665,23,3,"[51, 51, 15]",8,0.5669298933886537,GM,4,9.0,2.0671583483454734
4666,23,4,"[56, 25, 20]",8,11.251056258696337,GM,4,12.0,2.3065976285298597
4667,23,5,"[26, 48, 18]",8,2.6404386534989612,GM,4,15.0,2.638904537692807
4668,23,6,"[28, 49, 40]",7,2.0445116573296644,GM,4,9.0,1.8487693010343647
4669,23,7,"[57, 54, 31]",7,4.070511839369644,GM,4,15.0,2.239757586337488
4670,23,8,"[8, 20, 57]",7,10.621207758265385,GM,4,12.0,2.3340958226454647
4671,23,9,"[7, 37, 58]",7,30.648170425409432,GM,4,15.0,2.2775160861622603
4672,23,10,"[48, 7, 10]",7,15.741504400676405,GM,4,12.0,2.39456045271217
4673,23,11,"[58, 58, 56]",7,4.44718169238601,GM,4,6.0,2.620131836996516
4674,23,12,"[7, 7, 58]",7,17.78894797832079,GM,4,9.0,2.0585581884118733
4675,23,13,"[20, 7, 29]",6,12.47064333268628,GM,4,12.0,2.0686615802117934
4676,23,14,"[58, 7, 52]",6,3.6049099302524112,GM,4,6.0,2.0681314545062093
4677,23,15,"[30, 58, 11]",6,12.582370543087578,GM,4,6.0,2.2238197480488324
4678,23,16,"[41, 24, 29]",6,8.946195764730255,GM,4,6.0,2.3016104466535516
4679,23,17,"[6, 6, 22]",6,4.142442485961212,GM,4,12.0,2.416187615922805
4680,23,18,"[14, 38, 6]",6,7.506945781089151,GM,4,15.0,2.2495197038440318
4681,23,19,"[23, 6, 6]",6,27.64621334079196,GM,4,15.0,2.2376070672157113
4682,23,20,"[8, 59, 6]",6,35.45145475701571,GM,4,18.0,2.0726093183340293
4683,24,0,"[53, 12, 35]",12,8.431718136665914,GM,4,12.0,2.463103604235091
4684,24,1,"[14, 44, 46]",12,9.045121667954618,GM,4,12.0,2.224055275414235
4685,24,2,"[35, 20, 41]",9,11.114295644638737,GM,4,12.0,2.589200922665406
4686,24,3,"[51, 51, 15]",8,1.8772557064464905,GM,4,9.0,1.9024337386901808
4687,24,4,"[56, 25, 20]",8,10.69477590484459,GM,4,12.0,2.2474069658059777
4688,24,5,"[26, 48, 18]",8,5.6329809410920575,GM,4,9.0,1.86077964777499
4689,24,6,"[28, 49, 40]",7,6.269754059343143,GM,4,6.0,2.0201842351157446
4690,24,7,"[57, 54, 31]",7,11.504757224108637,GM,4,15.0,2.2658410666399065
4691,24,8,"[8, 20, 57]",7,16.951643474918924,GM,4,12.0,2.1859955888484435
4692,24,9,"[7, 37, 58]",7,19.45381127562618,GM,4,9.0,2.1615345861806867
4693,24,10,"[48, 7, 10]",7,11.815096877614664,GM,4,9.0,2.1540305233818042
4694,24,11,"[58, 58, 56]",7,9.237440626071582,GM,4,12.0,2.6721554484668975
4695,24,12,"[7, 7, 58]",7,32.06890281729005,GM,4,12.0,2.7550812736376904
4696,24,13,"[20, 7, 29]",6,5.056014619902484,GM,4,9.0,2.011293640069288
4697,24,14,"[58, 7, 52]",6,8.767250921626406,GM,4,9.0,2.3045597923242167
4698,24,15,"[30, 58, 11]",6,14.77682228912407,GM,4,12.0,2.277586566038322
4699,24,16,"[41, 24, 29]",6,7.084936977670083,GM,4,9.0,2.075407007819586
4700,24,17,"[6, 6, 22]",6,6.05796513462613,GM,4,12.0,2.6201281905477813
4701,24,18,"[14, 38, 6]",6,2.2839029072276347,GM,4,9.0,2.1144186867391577
4702,24,19,"[23, 6, 6]",6,24.34727761203969,GM,4,12.0,2.2526048560225918
4703,24,20,"[8, 59, 6]",6,25.66629134213344,GM,4,15.0,2.367847867653507
4704,25,0,"[53, 12, 35]",12,12.378072082200084,GM,4,6.0,2.6862529016467875
4705,25,1,"[14, 44, 46]",12,10.038573193900568,GM,4,12.0,2.4015483795882173
4706,25,2,"[35, 20, 41]",9,12.484887601976794,GM,4,12.0,2.193131325076249
4707,25,3,"[51, 51, 15]",8,3.280383395059232,GM,4,12.0,1.8525642785724432
4708,25,4,"[56, 25, 20]",8,13.549110799110856,GM,4,9.0,2.1337380037380163
4709,25,5,"[26, 48, 18]",8,6.199034783425169,GM,4,12.0,2.0043732837109953
4710,25,6,"[28, 49, 40]",7,12.383913942383423,GM,4,9.0,2.336150712451337
4711,25,7,"[57, 54, 31]",7,13.892971973569182,GM,4,15.0,2.040263848644763
4712,25,8,"[8, 20, 57]",7,22.498027841816388,GM,4,12.0,1.9705563742054195
4713,25,9,"[7, 37, 58]",7,17.526600472358034,GM,4,6.0,2.921100078726339
4714,25,10,"[48, 7, 10]",7,13.266050481374222,GM,4,9.0,2.2609957948635753
4715,25,11,"[58, 58, 56]",7,4.842023024686718,GM,4,12.0,2.1651737694485913
4716,25,12,"[7, 7, 58]",7,21.80200492441179,GM,4,9.0,2.42244499160131
4717,25,13,"[20, 7, 29]",6,5.923178276447857,GM,4,18.0,2.630739174697644
4718,25,14,"[58, 7, 52]",6,0.5487761059874572,GM,4,9.0,2.2760860583985525
4719,25,15,"[30, 58, 11]",6,20.257932766405908,GM,4,12.0,2.0221035589938627
4720,25,16,"[41, 24, 29]",6,5.087804142075953,GM,4,12.0,1.9104260664467911
4721,25,17,"[6, 6, 22]",6,11.972888805963443,GM,4,9.0,2.3104329647781543
4722,25,18,"[14, 38, 6]",6,15.534471517578083,GM,4,9.0,2.3835323593950384
4723,25,19,"[23, 6, 6]",6,24.875835412462393,GM,4,12.0,2.3100382741278422
4724,25,20,"[8, 59, 6]",6,27.57066639449453,GM,4,15.0,2.22998975431736
4725,26,0,"[53, 12, 35]",12,4.639838367779618,GM,4,6.0,2.9367713301536704
4726,26,1,"[14, 44, 46]",12,10.36557065754537,GM,4,9.0,2.197816688563709
4727,26,2,"[35, 20, 41]",9,4.342576784459304,GM,4,9.0,2.1489487899515964
4728,26,3,"[51, 51, 15]",8,0.5984049689459141,GM,4,12.0,1.984704940810423
4729,26,4,"[56, 25, 20]",8,6.749963240742815,GM,4,12.0,2.3951308879833406
4730,26,5,"[26, 48, 18]",8,0.41675947799715374,GM,4,9.0,2.0586658351776137
4731,26,6,"[28, 49, 40]",7,2.4871991547680246,GM,4,9.0,2.357771131357055
4732,26,7,"[57, 54, 31]",7,0.2932792984653432,GM,4,12.0,2.1331301781968204
4733,26,8,"[8, 20, 57]",7,22.72746857471499,GM,4,12.0,1.9320284590092751
4734,26,9,"[7, 37, 58]",7,19.73860657839706,GM,4,9.0,2.406913983315823
4735,26,10,"[48, 7, 10]",7,8.474456366210354,GM,4,9.0,2.4515455026189974
4736,26,11,"[58, 58, 56]",7,7.029679632736517,GM,4,12.0,2.282581329116175
4737,26,12,"[7, 7, 58]",7,25.621366279595655,GM,4,12.0,2.1713723600343324
4738,26,13,"[20, 7, 29]",6,7.626203422503465,GM,4,12.0,2.48598732714431
4739,26,14,"[58, 7, 52]",6,20.346047979965107,GM,4,15.0,2.2630083059639636
4740,26,15,"[30, 58, 11]",6,10.290122936651912,GM,4,9.0,2.1443800444826735
4741,26,16,"[41, 24, 29]",6,7.3634023238027595,GM,4,12.0,2.120290968739132
4742,26,17,"[6, 6, 22]",6,3.4158919207751026,GM,4,12.0,2.1650942855876547
4743,26,18,"[14, 38, 6]",6,11.57148553326644,GM,4,9.0,2.1899951354130027
4744,26,19,"[23, 6, 6]",6,5.234909456740439,GM,4,3.0,1.7449698189134797
4745,26,20,"[8, 59, 6]",6,21.58221037269481,GM,4,12.0,2.2292297185092846
4746,27,0,"[53, 12, 35]",12,21.439117490392995,GM,4,12.0,2.068747649899112
4747,27,1,"[14, 44, 46]",12,8.939235929818665,GM,4,6.0,1.6259414435036206
4748,27,2,"[35, 20, 41]",9,6.617952805586185,GM,4,6.0,1.702719279465749
4749,27,3,"[51, 51, 15]",8,8.504750649908999,GM,4,9.0,2.3310431936443843
4750,27,4,"[56, 25, 20]",8,0.12729159757044783,GM,4,6.0,2.2542380213759805
4751,27,5,"[26, 48, 18]",8,4.424449432706375,GM,4,9.0,2.2882690543671256
4752,27,6,"[28, 49, 40]",7,7.546125608620528,GM,4,15.0,2.2395751862716935
4753,27,7,"[57, 54, 31]",7,12.896515153253603,GM,4,12.0,2.2765130692418034
4754,27,8,"[8, 20, 57]",7,16.863846911389416,GM,4,9.0,2.460034233178222
4755,27,9,"[7, 37, 58]",7,22.883894950358737,GM,4,9.0,2.542654994484304
4756,27,10,"[48, 7, 10]",7,5.996431046597067,GM,4,6.0,2.171385176136186
4757,27,11,"[58, 58, 56]",7,6.012490713816767,GM,4,15.0,2.9832936774661025
4758,27,12,"[7, 7, 58]",7,31.200150806898904,GM,4,12.0,2.6123265436047496
4759,27,13,"[20, 7, 29]",6,4.069743921484772,GM,4,9.0,2.3079745552508197
4760,27,14,"[58, 7, 52]",6,7.219162374547857,GM,4,15.0,3.12192602842467
4761,27,15,"[30, 58, 11]",6,4.9035217009158885,GM,4,9.0,1.8784310685524968
4762,27,16,"[41, 24, 29]",6,8.662796574939343,GM,4,12.0,2.059130295737432
4763,27,17,"[6, 6, 22]",6,4.288281859444766,GM,4,9.0,2.6185264781904385
4764,27,18,"[14, 38, 6]",6,5.205529020118661,GM,4,3.0,1.80368601341245
4765,27,19,"[23, 6, 6]",6,13.652182362052727,GM,4,12.0,2.6690107346299015
4766,27,20,"[8, 59, 6]",6,21.25007695516537,GM,4,12.0,2.2625918148380144
4767,28,0,"[53, 12, 35]",12,22.17322906737658,GM,4,12.0,2.65434618146485
4768,28,1,"[14, 44, 46]",12,5.039450155751169,GM,4,6.0,2.440611795025051
4769,28,2,"[35, 20, 41]",9,11.608771209132406,GM,4,12.0,2.1729117621827374
4770,28,3,"[51, 51, 15]",8,3.8509593738298307,GM,4,9.0,2.377373326104001
4771,28,4,"[56, 25, 20]",8,7.589307538983633,GM,4,15.0,2.1581229336412604
4772,28,5,"[26, 48, 18]",8,1.0017023421940578,GM,4,9.0,2.2349884653645082
4773,28,6,"[28, 49, 40]",7,3.0696562438490105,GM,4,9.0,2.189558137129015
4774,28,7,"[57, 54, 31]",7,12.655453407759282,GM,4,12.0,2.3691946201992913
4775,28,8,"[8, 20, 57]",7,6.49020492975281,GM,4,6.0,2.158506789502452
4776,28,9,"[7, 37, 58]",7,10.932233704292535,GM,4,6.0,1.827610311549936
4777,28,10,"[48, 7, 10]",7,10.04858620739435,GM,4,9.0,2.5841154807368536
4778,28,11,"[58, 58, 56]",7,5.33701061808528,GM,4,8.0,2.6931084862498134
4779,28,12,"[7, 7, 58]",7,18.887090041396903,GM,4,9.0,2.0985655601552113
4780,28,13,"[20, 7, 29]",6,11.496971004618146,GM,4,12.0,2.4461307135466854
4781,28,14,"[58, 7, 52]",6,10.884066148304203,GM,4,9.0,2.1678408761278636
4782,28,15,"[30, 58, 11]",6,13.217285618724091,GM,4,9.0,2.1544871670130323
4783,28,16,"[41, 24, 29]",6,24.919555222112812,GM,4,9.0,5.2862612377549985
4784,28,17,"[6, 6, 22]",6,4.588245173679617,GM,4,9.0,2.727882233563135
4785,28,18,"[14, 38, 6]",6,6.770668496389135,GM,4,12.0,2.2377754518426016
4786,28,19,"[23, 6, 6]",6,15.464499502253936,GM,4,12.0,2.3681744249655066
4787,28,20,"[8, 59, 6]",6,27.925361882388174,GM,4,15.0,2.3026341142622213
4788,29,0,"[53, 12, 35]",12,12.388035406243326,GM,4,9.0,2.4643088175001058
4789,29,1,"[14, 44, 46]",12,11.493848286360567,GM,4,9.0,2.8441224529894487
4790,29,2,"[35, 20, 41]",9,5.601678592636212,GM,4,9.0,2.02549764126565
4791,29,3,"[51, 51, 15]",8,4.715723532209353,GM,4,12.0,2.240159021817412
4792,29,4,"[56, 25, 20]",8,15.426316867076324,GM,4,9.0,3.0308298166316425
4793,29,5,"[26, 48, 18]",8,0.6193722826731047,GM,4,12.0,2.188146123118799
4794,29,6,"[28, 49, 40]",7,5.522999683927331,GM,4,9.0,2.33842955562237
4795,29,7,"[57, 54, 31]",7,8.517950324592597,GM,4,9.0,2.233222351712234
4796,29,8,"[8, 20, 57]",7,17.327633315690164,GM,4,12.0,2.1578700548901715
4797,29,9,"[7, 37, 58]",7,15.325132274318108,GM,4,9.0,2.4761672482990096
4798,29,10,"[48, 7, 10]",7,14.570011952278051,GM,4,9.0,2.6558437085530704
4799,29,11,"[58, 58, 56]",7,6.261095437951745,GM,4,15.0,2.30149370877961
4800,29,12,"[7, 7, 58]",7,18.207869629350753,GM,4,12.0,2.5978676527218503
4801,29,13,"[20, 7, 29]",6,5.354329291300857,GM,4,12.0,2.4874530669443082
4802,29,14,"[58, 7, 52]",6,3.5449531051348657,GM,4,9.0,2.534053463781161
4803,29,15,"[30, 58, 11]",6,15.257262526589152,GM,4,12.0,2.5285001432022054
4804,29,16,"[41, 24, 29]",6,0.4301246710061264,GM,4,9.0,2.47231063619107
4805,29,17,"[6, 6, 22]",6,11.172485564703287,GM,4,12.0,2.358977232697175
4806,29,18,"[14, 38, 6]",6,1.0702318259784924,GM,4,15.0,2.520942156948421
4807,29,19,"[23, 6, 6]",6,16.36021256690961,GM,4,12.0,2.536827560293581
4808,29,20,"[8, 59, 6]",6,13.003457388671649,GM,4,9.0,2.2956706836940333
4809,30,0,"[53, 12, 35]",12,5.6325350356381705,GM,4,12.0,2.2737180883685446
4810,30,1,"[14, 44, 46]",12,14.78122211743593,GM,4,9.0,2.2294410366501345
4811,30,2,"[35, 20, 41]",9,12.405236630770716,GM,4,9.0,2.6587469402337343
4812,30,3,"[51, 51, 15]",8,0.3351898410128058,GM,4,9.0,1.9831692761080655
4813,30,4,"[56, 25, 20]",8,23.740912286933963,GM,4,12.0,2.5516989029478387
4814,30,5,"[26, 48, 18]",8,9.718771342328395,GM,4,12.0,2.396620943584034
4815,30,6,"[28, 49, 40]",7,1.8756592794665679,GM,4,12.0,2.257224840091521
4816,30,7,"[57, 54, 31]",7,15.523876419188028,GM,4,12.0,1.9637253453360362
4817,30,8,"[8, 20, 57]",7,10.057225027095598,GM,4,6.0,1.9805911254354527
4818,30,9,"[7, 37, 58]",7,27.234773775431655,GM,4,12.0,2.6709074760241815
4819,30,10,"[48, 7, 10]",7,5.876484588223974,GM,4,9.0,2.3972698774845407
4820,30,11,"[58, 58, 56]",7,6.111339143336288,GM,4,6.0,1.9683430008203864
4821,30,12,"[7, 7, 58]",7,15.320806951734095,GM,4,9.0,2.1555125755473608
4822,30,13,"[20, 7, 29]",6,3.8768796076966225,GM,4,12.0,2.285340108898611
4823,30,14,"[58, 7, 52]",6,11.098856308974888,GM,4,12.0,2.669709314564514
4824,30,15,"[30, 58, 11]",6,9.866069254185653,GM,4,6.0,2.3444666412988475
4825,30,16,"[41, 24, 29]",6,16.683180106483192,GM,4,12.0,2.480607088679817
4826,30,17,"[6, 6, 22]",6,13.004591827099539,GM,4,12.0,2.586291916541476
4827,30,18,"[14, 38, 6]",6,5.989471347292458,GM,4,12.0,2.482978502895118
4828,30,19,"[23, 6, 6]",6,23.096326779473287,GM,4,12.0,2.3670816029440425
4829,30,20,"[8, 59, 6]",6,29.949096471276697,GM,4,12.0,2.495758039273058
4830,31,0,"[53, 12, 35]",12,3.127246979029451,GM,4,12.0,2.519216047168863
4831,31,1,"[14, 44, 46]",12,6.234508958978871,GM,4,9.0,2.3437097364169506
4832,31,2,"[35, 20, 41]",9,17.57208195741145,GM,4,15.0,2.4398274966355182
4833,31,3,"[51, 51, 15]",8,10.067372070213473,GM,4,12.0,2.172955044441016
4834,31,4,"[56, 25, 20]",8,18.1779349556765,GM,4,12.0,2.4434588132803827
4835,31,5,"[26, 48, 18]",8,4.929039397206537,GM,4,12.0,2.169032304435954
4836,31,6,"[28, 49, 40]",7,2.451000931883719,GM,4,12.0,2.2077781592459917
4837,31,7,"[57, 54, 31]",7,11.995043890671653,GM,4,9.0,2.6692203926442613
4838,31,8,"[8, 20, 57]",7,16.53701970360649,GM,4,9.0,2.190502143243906
4839,31,9,"[7, 37, 58]",7,11.744678522623218,GM,4,6.0,2.6042491415256372
4840,31,10,"[48, 7, 10]",7,3.442554387872903,GM,4,9.0,1.9330138431713602
4841,31,11,"[58, 58, 56]",7,1.7626235554363987,GM,4,12.0,2.3736748020695235
4842,31,12,"[7, 7, 58]",7,25.418334713784517,GM,4,18.0,2.368294539077102
4843,31,13,"[20, 7, 29]",6,3.455580606350381,GM,4,9.0,2.5067345175145257
4844,31,14,"[58, 7, 52]",6,5.981390740010674,GM,4,9.0,2.5870993851846062
4845,31,15,"[30, 58, 11]",6,8.035161833023338,GM,4,9.0,2.557605929905822
4846,31,16,"[41, 24, 29]",6,4.818831804486948,GM,4,9.0,2.0948302142227484
4847,31,17,"[6, 6, 22]",6,8.913693030048556,GM,4,9.0,2.4655384499616235
4848,31,18,"[14, 38, 6]",6,6.226671664167945,GM,4,6.0,2.4446646914637937
4849,31,19,"[23, 6, 6]",6,18.570499097098306,GM,4,9.0,2.0633887885664786
4850,31,20,"[8, 59, 6]",6,11.767222126867892,GM,4,9.0,2.410912456489582
4851,32,0,"[53, 12, 35]",12,5.891951528969102,GM,4,12.0,2.5361525354081884
4852,32,1,"[14, 44, 46]",12,14.078364642045585,GM,4,12.0,2.3557747636880157
4853,32,2,"[35, 20, 41]",9,6.169123175857123,GM,4,12.0,2.4658690622480406
4854,32,3,"[51, 51, 15]",8,21.780899199862752,GM,4,9.0,2.4200999110958614
4855,32,4,"[56, 25, 20]",8,10.128815840700447,GM,4,9.0,2.689946521020699
4856,32,5,"[26, 48, 18]",8,11.551252524158848,GM,4,9.0,2.322163013788632
4857,32,6,"[28, 49, 40]",7,1.922347140146499,GM,4,12.0,2.2142973164007373
4858,32,7,"[57, 54, 31]",7,23.54012546011589,GM,4,18.0,2.7050122689645266
4859,32,8,"[8, 20, 57]",7,10.794966907577198,GM,4,12.0,2.1398736007135857
4860,32,9,"[7, 37, 58]",7,13.88828995571076,GM,4,9.0,2.4907215193141545
4861,32,10,"[48, 7, 10]",7,9.14953158625653,GM,4,12.0,2.097372286194819
4862,32,11,"[58, 58, 56]",7,1.2308730501753544,GM,4,12.0,2.0890362484245597
4863,32,12,"[7, 7, 58]",7,14.260268210369581,GM,4,12.0,1.955065110164557
4864,32,13,"[20, 7, 29]",6,6.469836987803845,GM,4,9.0,1.8050258615426158
4865,32,14,"[58, 7, 52]",6,3.521653120534083,GM,4,6.0,3.1478954640097334
4866,32,15,"[30, 58, 11]",6,8.003665932108113,GM,4,6.0,1.7198750579487612
4867,32,16,"[41, 24, 29]",6,6.690295233811668,GM,4,12.0,2.0945303666682755
4868,32,17,"[6, 6, 22]",6,18.125794099399947,GM,4,12.0,2.3930123303560156
4869,32,18,"[14, 38, 6]",6,2.216844461283962,GM,4,12.0,1.973773553140522
4870,32,19,"[23, 6, 6]",6,22.588797693894648,GM,4,12.0,2.411810093881339
4871,32,20,"[8, 59, 6]",6,6.638206086151271,GM,4,6.0,2.2936103926514853
4872,33,0,"[53, 12, 35]",12,1.5872222222222234,GM,4,3.0,2.526111111111111
4873,33,1,"[14, 44, 46]",12,14.076281194759794,GM,4,9.0,2.1694123568837296
4874,33,2,"[35, 20, 41]",9,6.945569814500956,GM,4,6.0,2.30126884430099
4875,33,3,"[51, 51, 15]",8,12.505852229515106,GM,4,9.0,2.2767708873792154
4876,33,4,"[56, 25, 20]",8,17.741225784926748,GM,4,15.0,2.112004034366387
4877,33,5,"[26, 48, 18]",8,4.734944676219861,GM,4,9.0,2.41811956457211
4878,33,6,"[28, 49, 40]",7,5.815852288990541,GM,4,12.0,2.2264225110374802
4879,33,7,"[57, 54, 31]",7,16.280483419776637,GM,4,9.0,1.8458561824443167
4880,33,8,"[8, 20, 57]",7,18.26416099548199,GM,4,15.0,2.110246997218914
4881,33,9,"[7, 37, 58]",7,4.810321378301495,GM,4,6.0,1.858346042496213
4882,33,10,"[48, 7, 10]",7,15.944068978674977,GM,4,9.0,2.401990972873373
4883,33,11,"[58, 58, 56]",7,4.002638595200871,GM,4,6.0,2.3475797290285656
4884,33,12,"[7, 7, 58]",7,14.443260888158797,GM,4,12.0,2.1997930834410955
4885,33,13,"[20, 7, 29]",6,8.737784434416639,GM,4,12.0,1.9060678478934712
4886,33,14,"[58, 7, 52]",6,7.184650810778777,GM,4,12.0,2.1298507268898326
4887,33,15,"[30, 58, 11]",6,20.178912915456465,GM,4,15.0,2.272545333532806
4888,33,16,"[41, 24, 29]",6,6.496306551669868,GM,4,12.0,2.0680752713953017
4889,33,17,"[6, 6, 22]",6,15.801141556488481,GM,4,9.0,2.3938721923499973
4890,33,18,"[14, 38, 6]",6,0.8499572903385442,GM,4,18.0,2.3625622052337114
4891,33,19,"[23, 6, 6]",6,27.360361107685037,GM,4,12.0,2.2800300923070864
4892,33,20,"[8, 59, 6]",6,14.701839032039473,GM,4,9.0,2.250335995358261
4893,34,0,"[53, 12, 35]",12,3.258840130377763,GM,4,12.0,2.4702814796416774
4894,34,1,"[14, 44, 46]",12,11.246370988998699,GM,4,9.0,2.4863015744384276
4895,34,2,"[35, 20, 41]",9,4.533393931524074,GM,4,3.0,3.108557330216854
4896,34,3,"[51, 51, 15]",8,12.45319336654849,GM,4,6.0,2.926207709218273
4897,34,4,"[56, 25, 20]",8,9.229436204771844,GM,4,12.0,2.5505020837509917
4898,34,5,"[26, 48, 18]",8,1.9860650874088748,GM,4,18.0,2.307334615787375
4899,34,6,"[28, 49, 40]",7,11.249399899177305,GM,4,12.0,2.604924893121151
4900,34,7,"[57, 54, 31]",7,21.86009155031598,GM,4,15.0,2.028113554025721
4901,34,8,"[8, 20, 57]",7,12.488938297162164,GM,4,12.0,2.135012841258822
4902,34,9,"[7, 37, 58]",7,9.137612312198383,GM,4,9.0,2.095781408746911
4903,34,10,"[48, 7, 10]",7,6.159294884391102,GM,4,9.0,2.105195347512446
4904,34,11,"[58, 58, 56]",7,0.322059825895451,GM,4,9.0,2.3079943378573535
4905,34,12,"[7, 7, 58]",7,19.50069742973004,GM,4,9.0,2.357385948248756
4906,34,13,"[20, 7, 29]",6,7.095032235591887,GM,4,9.0,1.5820609380395025
4907,34,14,"[58, 7, 52]",6,7.001338437857655,GM,4,15.0,2.4301364396799507
4908,34,15,"[30, 58, 11]",6,11.958648532731743,GM,4,9.0,2.407612925650617
4909,34,16,"[41, 24, 29]",6,0.7748999452430851,GM,4,9.0,2.561254489636521
4910,34,17,"[6, 6, 22]",6,13.083310072231733,GM,4,9.0,2.5818733681886505
4911,34,18,"[14, 38, 6]",6,1.4185685092923492,GM,4,12.0,1.71976955121372
4912,34,19,"[23, 6, 6]",6,19.8142274291242,GM,4,12.0,2.154897962821501
4913,34,20,"[8, 59, 6]",6,5.7284028897981045,GM,4,6.0,2.0543336440761046
4914,35,0,"[53, 12, 35]",12,4.100872423070079,GM,4,9.0,2.277069633323675
4915,35,1,"[14, 44, 46]",12,10.363679806960825,GM,4,9.0,1.9336575402737022
4916,35,2,"[35, 20, 41]",9,6.665116924179088,GM,4,9.0,2.4049044024571393
4917,35,3,"[51, 51, 15]",8,8.981946092024344,GM,4,6.0,2.0245425394642638
4918,35,4,"[56, 25, 20]",8,13.557898848586895,GM,4,15.0,2.069278700637708
4919,35,5,"[26, 48, 18]",8,8.285166374325676,GM,4,9.0,2.0280801243168036
4920,35,6,"[28, 49, 40]",7,10.035100524800917,GM,4,9.0,2.4641848904381454
4921,35,7,"[57, 54, 31]",7,10.857089126193891,GM,4,12.0,2.058530771396482
4922,35,8,"[8, 20, 57]",7,11.520983776259985,GM,4,9.0,2.2430785318858795
4923,35,9,"[7, 37, 58]",7,5.657162164065204,GM,4,12.0,2.20937822184148
4924,35,10,"[48, 7, 10]",7,9.82561073837067,GM,4,6.0,1.9795272808835733
4925,35,11,"[58, 58, 56]",7,5.940522572254011,GM,4,12.0,2.3554874119840754
4926,35,12,"[7, 7, 58]",7,9.937368988108418,GM,4,9.0,2.1928469063965252
4927,35,13,"[20, 7, 29]",6,7.7497113607540555,GM,4,15.0,2.057644732504392
4928,35,14,"[58, 7, 52]",6,4.038279248353071,GM,4,12.0,2.2661275596423227
4929,35,15,"[30, 58, 11]",6,26.099079459017787,GM,4,15.0,2.515884861007466
4930,35,16,"[41, 24, 29]",6,14.005748503353324,GM,4,15.0,2.168970772963868
4931,35,17,"[6, 6, 22]",6,7.780865392133826,GM,4,6.0,1.8333344736362054
4932,35,18,"[14, 38, 6]",6,17.48197745270342,GM,4,12.0,1.8117022524361548
4933,35,19,"[23, 6, 6]",6,8.798963105859613,GM,4,9.0,2.669991773932659
