,time,center,coords,radius,order,type,iter,n_cells,speed
5789,76,14,"[58, 7, 52]",6,13.476395674342758,GM,0,12.0,3.2420399487719394
5790,76,15,"[30, 58, 11]",6,1.6248393919825759,GM,0,9.0,2.3698129213366865
5791,76,16,"[41, 24, 29]",6,0.44720351935293934,GM,0,12.0,3.2993513149090297
5792,76,17,"[6, 6, 22]",6,24.464232473007982,GM,0,12.0,3.130264323233915
5793,76,18,"[14, 38, 6]",6,16.292810049212612,GM,0,12.0,2.413530378871661
5794,76,19,"[23, 6, 6]",6,19.018510156699108,GM,0,12.0,2.766579608962426
5795,76,20,"[8, 59, 6]",6,16.933167339340912,GM,0,9.0,2.7605980348396124
5796,77,0,"[53, 12, 35]",12,15.635319061593705,GM,0,9.0,3.6976544859676324
5797,77,1,"[14, 44, 46]",12,14.287463757246101,GM,0,9.0,3.3719929330006853
5798,77,2,"[35, 20, 41]",9,13.189045690444914,GM,0,12.0,1.8709299694033774
5799,77,3,"[51, 51, 15]",8,27.892391795598222,GM,0,9.0,3.557306232763225
5800,77,4,"[56, 25, 20]",8,3.240821889784357,GM,0,12.0,3.4382011210850365
5801,77,5,"[26, 48, 18]",8,21.060613802632773,GM,0,12.0,2.1112176889946297
5802,77,6,"[28, 49, 40]",7,5.076919204233249,GM,0,12.0,2.4431469642029704
5803,77,7,"[57, 54, 31]",7,13.650333475486278,GM,0,9.0,3.570948843780275
5804,77,8,"[8, 20, 57]",7,1.9750998853543642,GM,0,9.0,3.5259551339967192
5805,77,9,"[7, 37, 58]",7,13.034882015918129,GM,0,6.0,3.5504567125751216
5806,77,10,"[48, 7, 10]",7,16.534424409197882,GM,0,9.0,2.9139894824509045
5807,77,11,"[58, 58, 56]",7,19.982353971281043,GM,0,12.0,3.043865999810317
5808,77,12,"[7, 7, 58]",7,24.672728510127385,GM,0,12.0,3.6168084728842884
5809,77,13,"[20, 7, 29]",6,3.2397336494425844,GM,0,9.0,2.7155673997010092
5810,77,14,"[58, 7, 52]",6,19.18543660830896,GM,0,9.0,4.290022428320301
5811,77,15,"[30, 58, 11]",6,22.730903387226476,GM,0,12.0,2.4715178779532985
5812,77,16,"[41, 24, 29]",6,10.622405296622361,GM,0,9.0,3.1691947557640643
5813,77,17,"[6, 6, 22]",6,7.40058133617331,GM,0,6.0,3.39358963140047
5814,77,18,"[14, 38, 6]",6,12.923385352919752,GM,0,9.0,2.239824235790577
5815,77,19,"[23, 6, 6]",6,4.005833076369591,GM,0,6.0,2.8559696954123397
5816,77,20,"[8, 59, 6]",6,18.38302094200592,GM,0,9.0,3.8521035792210188
5817,78,0,"[53, 12, 35]",12,10.64003953792686,GM,0,9.0,3.4746410866129187
5818,78,1,"[14, 44, 46]",12,10.58813732936484,GM,0,6.0,2.934024446937767
5819,78,2,"[35, 20, 41]",9,15.543739080644997,GM,0,12.0,1.8903447872778851
5820,78,3,"[51, 51, 15]",8,17.842310750808444,GM,0,6.0,2.973718458468074
5821,78,4,"[56, 25, 20]",8,7.694861429413066,GM,0,9.0,2.9498565726042707
5822,78,5,"[26, 48, 18]",8,23.165607535576186,GM,0,12.0,2.3602291993932525
