,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
3518,135,4,WS,1844.3371906229856,2674.432571938613,-290.62670228975605,[-191.04225352 -306.99295775  -31.23239437],[-189.06521739 -306.30434783  -31.99275362],[-189.8705036  -303.17985612  -30.41726619],1371
3519,136,4,WS,1962.930422273203,2691.4941557112493,-310.641569817097,[-187.6        -289.44285714   -5.46428571],[-189.23404255 -291.40425532   -4.46808511],[-192.04195804 -292.65034965   -4.55944056],1371
3520,137,4,WS,1810.7032401635659,2673.0405648995393,-244.0017585220025,[-260.51388889 -361.02777778    9.82638889],[-258.44525547 -360.49635036    9.2189781 ],[-255.38028169 -357.53521127    7.84507042],1371
3521,138,4,WS,1852.0806413490957,2585.2641175278072,-224.3076240699332,[-271.62068966 -254.62758621  104.08275862],[-269.85211268 -256.44366197  101.71126761],[-270.07692308 -258.72027972  103.11188811],1371
3522,139,4,WS,1914.899730393573,2570.5576694288006,-305.9187380359196,[-220.1369863  -330.05479452   33.20547945],[-216.6013986  -331.37062937   33.6993007 ],[-215.52816901 -333.54225352   32.50704225],1371
3523,140,4,WS,1916.7908297657843,2581.435686310981,-283.29049856611215,[-236.98601399 -375.76923077   21.29370629],[-238.62758621 -376.97241379   20.93793103],[-238.16783217 -378.1048951    23.11188811],1371
3524,141,4,WS,1885.9144225306488,2626.403348721922,-260.44869241300427,[-315.56462585 -365.86394558   78.31292517],[-314.68613139 -363.91970803   78.0729927 ],[-313.08510638 -360.44680851   78.39716312],1371
3525,142,4,WS,1748.7854602792077,2604.489614946221,-307.7860215835946,[-308.93617021 -304.64539007   52.97163121],[-309.90410959 -303.48630137   50.88356164],[-309.34532374 -303.89928058   47.71942446],1371
3526,143,4,WS,1783.9015861492182,2689.360509484911,-425.9641871846163,[-202.23239437 -287.54929577   20.38028169],[-202.32394366 -288.64084507   22.95070423],[-204.06206897 -287.53103448   25.42758621],1371
3527,144,4,WS,1967.486589632757,2699.303275288041,-456.35153911979637,[-263.67586207 -367.69655172   43.90344828],[-266.32394366 -366.90140845   44.94366197],[-267.24475524 -363.97902098   46.34965035],1371
3528,145,4,WS,1982.6359888605305,2689.318674965544,-486.7128954607828,[-259.4375     -384.61111111   19.50147626],[-257.23076923 -384.65338215   19.28216922],[-257.29036187 -387.37410072   20.60416095],1371
3529,146,4,WS,1862.2976874565652,2709.559069281962,-344.89269646382525,[-244.10714286 -364.15714286   24.45714286],[-243.09285714 -362.35         28.16428571],[-241.20833333 -360.0625       27.36111111],1371
3530,147,4,WS,1854.5582368500527,2654.944472041014,-349.9142109175067,[-251.37857143 -402.63571429   33.39285714],[-252.30496454 -403.80141844   31.95035461],[-255.65517241 -402.28275862   29.22758621],1371
3531,148,4,WS,1921.367225861792,2646.7448838338323,-246.5390891883364,[-245.1942446  -349.92086331   57.43884892],[-244.75714286 -352.51428571   58.66428571],[-244.73239437 -355.97887324   56.97183099],1371
3532,149,4,WS,2014.2458710943572,2588.958171721714,-227.77098682136716,[-115.42657343 -294.54545455   -4.83916084],[-115.84892086 -293.78417266   -6.1942446 ],[-117.30496454 -296.82269504   -7.44680851],1371
