,time,center,coords,length,order,type,iter
0,0,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
1,0,1,"[60.5, 44.5, 14.5]",1.7320508075688772,4.0,GM,1
2,0,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
3,0,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,1
4,0,4,"[28.5, 36.0, 10.0]",3.0,0.0,GM,1
5,0,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
6,0,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
7,0,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
8,0,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
9,0,9,"[24.5, 20.0, 18.5]",3.7416573867739413,1.0,GM,1
10,0,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
11,0,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,1
12,0,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
13,0,13,"[37.5, 31.5, 21.0]",4.242640687119285,1.0,GM,1
14,0,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
15,0,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
16,0,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
17,0,17,"[18.5, 54.0, 36.0]",4.58257569495584,1.0,GM,1
18,0,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
19,0,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
20,0,20,"[48.5, 24.0, 59.5]",4.69041575982343,3.0,GM,1
21,1,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
22,1,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.0,GM,1
23,1,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
24,1,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,1
25,1,4,"[28.5, 36.0, 10.0]",3.0,0.0,GM,1
26,1,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
27,1,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
28,1,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
29,1,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
30,1,9,"[24.5, 20.0, 18.5]",3.7416573867739413,1.0,GM,1
31,1,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
32,1,11,"[19.0, 40.5, 58.5]",4.242640687119285,3.0,GM,1
33,1,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
34,1,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
35,1,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
36,1,15,"[2.5, 34.0, 39.0]",4.58257569495584,1.0,GM,1
37,1,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
38,1,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
39,1,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
40,1,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
41,1,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.0,GM,1
42,2,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
43,2,1,"[60.5, 44.5, 14.5]",1.7320508075688772,4.0,GM,1
44,2,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
45,2,3,"[31.5, 14.5, 9.0]",2.449489742783178,1.0,GM,1
46,2,4,"[28.5, 36.0, 10.0]",3.0,0.0,GM,1
47,2,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
48,2,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
49,2,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
50,2,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
51,2,9,"[24.5, 20.0, 18.5]",3.7416573867739413,1.0,GM,1
52,2,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
53,2,11,"[19.0, 40.5, 58.5]",4.242640687119285,3.0,GM,1
54,2,12,"[13.0, 26.5, 1.5]",4.242640687119285,3.0,GM,1
55,2,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
56,2,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
57,2,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
58,2,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
59,2,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
60,2,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
61,2,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
62,2,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,1
63,3,0,"[9.0, 59.5, 15.0]",1.0,3.0,GM,1
64,3,1,"[60.5, 44.5, 14.5]",1.7320508075688772,2.0,GM,1
65,3,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
66,3,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,1
67,3,4,"[28.5, 36.0, 10.0]",3.0,1.0,GM,1
68,3,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
69,3,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
70,3,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
71,3,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
72,3,9,"[24.5, 20.0, 18.5]",3.7416573867739413,0.0,GM,1
73,3,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
74,3,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,1
75,3,12,"[13.0, 26.5, 1.5]",4.242640687119285,1.0,GM,1
76,3,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
77,3,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
78,3,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
79,3,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
80,3,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
81,3,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
82,3,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
83,3,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,1
84,4,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
85,4,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.0,GM,1
86,4,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
87,4,3,"[31.5, 14.5, 9.0]",2.449489742783178,1.0,GM,1
88,4,4,"[28.5, 36.0, 10.0]",3.0,0.0,GM,1
89,4,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
90,4,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
91,4,7,"[46.5, 22.5, 56.5]",3.3166247903554,1.0,GM,1
92,4,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
93,4,9,"[24.5, 20.0, 18.5]",3.7416573867739413,0.0,GM,1
94,4,10,"[8.5, 13.5, 3.0]",3.7416573867739413,3.0,GM,1
95,4,11,"[19.0, 40.5, 58.5]",4.242640687119285,3.0,GM,1
96,4,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
97,4,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
98,4,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
99,4,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
100,4,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
101,4,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
102,4,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
103,4,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
104,4,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.0,GM,1
105,5,0,"[9.0, 59.5, 15.0]",1.0,2.0,GM,1
106,5,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.0,GM,1
107,5,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
108,5,3,"[31.5, 14.5, 9.0]",2.449489742783178,1.0,GM,1
109,5,4,"[28.5, 36.0, 10.0]",3.0,0.0,GM,1
110,5,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
111,5,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
112,5,7,"[46.5, 22.5, 56.5]",3.3166247903554,1.0,GM,1
113,5,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
114,5,9,"[24.5, 20.0, 18.5]",3.7416573867739413,0.0,GM,1
115,5,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
116,5,11,"[19.0, 40.5, 58.5]",4.242640687119285,3.0,GM,1
117,5,12,"[13.0, 26.5, 1.5]",4.242640687119285,3.0,GM,1
118,5,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
119,5,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
120,5,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
121,5,16,"[27.5, 44.0, 3.0]",4.58257569495584,1.0,GM,1
122,5,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
123,5,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
124,5,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
125,5,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,1
126,6,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
127,6,1,"[60.5, 44.5, 14.5]",1.7320508075688772,1.0,GM,1
128,6,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
129,6,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,1
130,6,4,"[28.5, 36.0, 10.0]",3.0,2.0,GM,1
131,6,5,"[28.0, 21.0, 9.5]",3.0,1.0,GM,1
132,6,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
133,6,7,"[46.5, 22.5, 56.5]",3.3166247903554,1.0,GM,1
134,6,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
135,6,9,"[24.5, 20.0, 18.5]",3.7416573867739413,0.0,GM,1
136,6,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
137,6,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,1
138,6,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
139,6,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
140,6,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
141,6,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
142,6,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
143,6,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
144,6,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
145,6,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
146,6,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,1
147,7,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
148,7,1,"[60.5, 44.5, 14.5]",1.7320508075688772,3.0,GM,1
149,7,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
150,7,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,1
151,7,4,"[28.5, 36.0, 10.0]",3.0,1.0,GM,1
152,7,5,"[28.0, 21.0, 9.5]",3.0,1.0,GM,1
153,7,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
154,7,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
155,7,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
156,7,9,"[24.5, 20.0, 18.5]",3.7416573867739413,1.0,GM,1
157,7,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
158,7,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,1
159,7,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
160,7,13,"[37.5, 31.5, 21.0]",4.242640687119285,1.0,GM,1
161,7,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
162,7,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
163,7,16,"[27.5, 44.0, 3.0]",4.58257569495584,1.0,GM,1
164,7,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
165,7,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
166,7,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
167,7,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.0,GM,1
168,8,0,"[9.0, 59.5, 15.0]",1.0,0.0,GM,1
169,8,1,"[60.5, 44.5, 14.5]",1.7320508075688772,6.0,GM,1
170,8,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
171,8,3,"[31.5, 14.5, 9.0]",2.449489742783178,1.0,GM,1
172,8,4,"[28.5, 36.0, 10.0]",3.0,1.0,GM,1
173,8,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
174,8,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
175,8,7,"[46.5, 22.5, 56.5]",3.3166247903554,1.0,GM,1
176,8,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
177,8,9,"[24.5, 20.0, 18.5]",3.7416573867739413,1.0,GM,1
178,8,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
179,8,11,"[19.0, 40.5, 58.5]",4.242640687119285,6.0,GM,1
180,8,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
181,8,13,"[37.5, 31.5, 21.0]",4.242640687119285,1.0,GM,1
182,8,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
183,8,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
184,8,16,"[27.5, 44.0, 3.0]",4.58257569495584,1.0,GM,1
185,8,17,"[18.5, 54.0, 36.0]",4.58257569495584,1.0,GM,1
186,8,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
187,8,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
188,8,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,1
189,9,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
190,9,1,"[60.5, 44.5, 14.5]",1.7320508075688772,2.0,GM,1
191,9,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
192,9,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,1
193,9,4,"[28.5, 36.0, 10.0]",3.0,0.0,GM,1
194,9,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
195,9,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
196,9,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
197,9,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
198,9,9,"[24.5, 20.0, 18.5]",3.7416573867739413,3.0,GM,1
199,9,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
200,9,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,1
201,9,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
202,9,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
203,9,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
204,9,15,"[2.5, 34.0, 39.0]",4.58257569495584,1.0,GM,1
205,9,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
206,9,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
207,9,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
208,9,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
209,9,20,"[48.5, 24.0, 59.5]",4.69041575982343,4.0,GM,1
210,10,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
211,10,1,"[60.5, 44.5, 14.5]",1.7320508075688772,4.0,GM,1
212,10,2,"[3.5, 32.5, 37.0]",2.449489742783178,1.0,GM,1
213,10,3,"[31.5, 14.5, 9.0]",2.449489742783178,1.0,GM,1
214,10,4,"[28.5, 36.0, 10.0]",3.0,1.0,GM,1
215,10,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
216,10,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
217,10,7,"[46.5, 22.5, 56.5]",3.3166247903554,1.0,GM,1
218,10,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
219,10,9,"[24.5, 20.0, 18.5]",3.7416573867739413,2.0,GM,1
220,10,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
221,10,11,"[19.0, 40.5, 58.5]",4.242640687119285,4.0,GM,1
222,10,12,"[13.0, 26.5, 1.5]",4.242640687119285,3.0,GM,1
223,10,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
224,10,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
225,10,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
226,10,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
227,10,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
228,10,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
229,10,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
230,10,20,"[48.5, 24.0, 59.5]",4.69041575982343,2.0,GM,1
231,11,0,"[9.0, 59.5, 15.0]",1.0,3.0,GM,1
232,11,1,"[60.5, 44.5, 14.5]",1.7320508075688772,2.0,GM,1
233,11,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
234,11,3,"[31.5, 14.5, 9.0]",2.449489742783178,1.0,GM,1
235,11,4,"[28.5, 36.0, 10.0]",3.0,0.0,GM,1
236,11,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
237,11,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
238,11,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
239,11,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
240,11,9,"[24.5, 20.0, 18.5]",3.7416573867739413,1.0,GM,1
241,11,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
242,11,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,1
243,11,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
244,11,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
245,11,14,"[40.0, 31.0, 57.5]",4.58257569495584,1.0,GM,1
246,11,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
247,11,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
248,11,17,"[18.5, 54.0, 36.0]",4.58257569495584,3.0,GM,1
249,11,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
250,11,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
251,11,20,"[48.5, 24.0, 59.5]",4.69041575982343,3.0,GM,1
252,12,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
253,12,1,"[60.5, 44.5, 14.5]",1.7320508075688772,3.0,GM,1
254,12,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
255,12,3,"[31.5, 14.5, 9.0]",2.449489742783178,1.0,GM,1
256,12,4,"[28.5, 36.0, 10.0]",3.0,1.0,GM,1
257,12,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
258,12,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
259,12,7,"[46.5, 22.5, 56.5]",3.3166247903554,3.0,GM,1
260,12,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
261,12,9,"[24.5, 20.0, 18.5]",3.7416573867739413,0.0,GM,1
262,12,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
263,12,11,"[19.0, 40.5, 58.5]",4.242640687119285,4.0,GM,1
264,12,12,"[13.0, 26.5, 1.5]",4.242640687119285,1.0,GM,1
265,12,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
266,12,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
267,12,15,"[2.5, 34.0, 39.0]",4.58257569495584,1.0,GM,1
268,12,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
269,12,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
270,12,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
271,12,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
272,12,20,"[48.5, 24.0, 59.5]",4.69041575982343,3.0,GM,1
273,13,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
274,13,1,"[60.5, 44.5, 14.5]",1.7320508075688772,1.0,GM,1
275,13,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
276,13,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,1
277,13,4,"[28.5, 36.0, 10.0]",3.0,1.0,GM,1
278,13,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
279,13,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
280,13,7,"[46.5, 22.5, 56.5]",3.3166247903554,3.0,GM,1
281,13,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
282,13,9,"[24.5, 20.0, 18.5]",3.7416573867739413,0.0,GM,1
283,13,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
284,13,11,"[19.0, 40.5, 58.5]",4.242640687119285,2.0,GM,1
285,13,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
286,13,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
287,13,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
288,13,15,"[2.5, 34.0, 39.0]",4.58257569495584,1.0,GM,1
289,13,16,"[27.5, 44.0, 3.0]",4.58257569495584,1.0,GM,1
290,13,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.0,GM,1
291,13,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
292,13,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
293,13,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,1
294,14,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
295,14,1,"[60.5, 44.5, 14.5]",1.7320508075688772,2.0,GM,1
296,14,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
297,14,3,"[31.5, 14.5, 9.0]",2.449489742783178,3.0,GM,1
298,14,4,"[28.5, 36.0, 10.0]",3.0,1.0,GM,1
299,14,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
300,14,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
301,14,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
302,14,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
303,14,9,"[24.5, 20.0, 18.5]",3.7416573867739413,0.0,GM,1
304,14,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
305,14,11,"[19.0, 40.5, 58.5]",4.242640687119285,3.0,GM,1
306,14,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
307,14,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
308,14,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
309,14,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
310,14,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
311,14,17,"[18.5, 54.0, 36.0]",4.58257569495584,3.0,GM,1
312,14,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
313,14,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
314,14,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,1
315,15,0,"[9.0, 59.5, 15.0]",1.0,3.0,GM,1
316,15,1,"[60.5, 44.5, 14.5]",1.7320508075688772,1.0,GM,1
317,15,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
318,15,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,1
319,15,4,"[28.5, 36.0, 10.0]",3.0,0.0,GM,1
320,15,5,"[28.0, 21.0, 9.5]",3.0,0.0,GM,1
321,15,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
322,15,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
323,15,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
324,15,9,"[24.5, 20.0, 18.5]",3.7416573867739413,0.0,GM,1
325,15,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,1
326,15,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,1
327,15,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
328,15,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
329,15,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
330,15,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
331,15,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.0,GM,1
332,15,17,"[18.5, 54.0, 36.0]",4.58257569495584,1.0,GM,1
333,15,18,"[6.5, 32.0, 25.5]",4.69041575982343,0.0,GM,1
334,15,19,"[6.5, 30.0, 28.5]",4.69041575982343,0.0,GM,1
335,15,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,1
336,16,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,1
337,16,1,"[60.5, 44.5, 14.5]",1.7320508075688772,1.0,GM,1
338,16,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.0,GM,1
339,16,3,"[31.5, 14.5, 9.0]",2.449489742783178,3.0,GM,1
340,16,4,"[28.5, 36.0, 10.0]",3.0,0.0,GM,1
341,16,5,"[28.0, 21.0, 9.5]",3.0,1.0,GM,1
342,16,6,"[27.5, 46.5, 0.5]",3.3166247903554,0.0,GM,1
343,16,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.0,GM,1
344,16,8,"[21.5, 24.0, 39.0]",3.605551275463989,0.0,GM,1
345,16,9,"[24.5, 20.0, 18.5]",3.7416573867739413,1.0,GM,1
346,16,10,"[8.5, 13.5, 3.0]",3.7416573867739413,1.0,GM,1
347,16,11,"[19.0, 40.5, 58.5]",4.242640687119285,3.0,GM,1
348,16,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.0,GM,1
349,16,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.0,GM,1
350,16,14,"[40.0, 31.0, 57.5]",4.58257569495584,0.0,GM,1
351,16,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.0,GM,1
352,16,16,"[27.5, 44.0, 3.0]",4.58257569495584,1.0,GM,1
