,time,center,coords,length,order,type,iter
0,0,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
1,0,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.1111111111111111,GM,2
2,0,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
3,0,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.3333333333333333,GM,2
4,0,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
5,0,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
6,0,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
7,0,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
8,0,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
9,0,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
10,0,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
11,0,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.3333333333333333,GM,2
12,0,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
13,0,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
14,0,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
15,0,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
16,0,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
17,0,17,"[18.5, 54.0, 36.0]",4.58257569495584,,GM,2
18,0,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
19,0,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
20,0,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,2
21,1,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
22,1,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
23,1,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
24,1,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.3333333333333333,GM,2
25,1,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
26,1,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
27,1,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
28,1,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
29,1,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
30,1,9,"[24.5, 20.0, 18.5]",3.7416573867739413,1.0,GM,2
31,1,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
32,1,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.0,GM,2
33,1,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.3333333333333333,GM,2
34,1,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
35,1,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
36,1,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
37,1,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
38,1,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.3333333333333333,GM,2
39,1,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
40,1,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
41,1,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.0,GM,2
42,2,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
43,2,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.6666666666666666,GM,2
44,2,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
45,2,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.3333333333333333,GM,2
46,2,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
47,2,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
48,2,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
49,2,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
50,2,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
51,2,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
52,2,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
53,2,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.3333333333333333,GM,2
54,2,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.3333333333333333,GM,2
55,2,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
56,2,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
57,2,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
58,2,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
59,2,17,"[18.5, 54.0, 36.0]",4.58257569495584,,GM,2
60,2,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
61,2,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
62,2,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,2
63,3,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
64,3,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.1111111111111111,GM,2
65,3,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
66,3,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.3333333333333333,GM,2
67,3,4,"[28.5, 36.0, 10.0]",3.0,0.3333333333333333,GM,2
68,3,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
69,3,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
70,3,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
71,3,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
72,3,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
73,3,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
74,3,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.3333333333333333,GM,2
75,3,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
76,3,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
77,3,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
78,3,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.3333333333333333,GM,2
79,3,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
80,3,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.3333333333333333,GM,2
81,3,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
82,3,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
83,3,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,2
84,4,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
85,4,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.5555555555555556,GM,2
86,4,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
87,4,3,"[31.5, 14.5, 9.0]",2.449489742783178,,GM,2
88,4,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
89,4,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
90,4,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
91,4,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
92,4,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
93,4,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
94,4,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
95,4,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,2
96,4,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.3333333333333333,GM,2
97,4,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
98,4,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
99,4,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
100,4,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
101,4,17,"[18.5, 54.0, 36.0]",4.58257569495584,,GM,2
102,4,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
103,4,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
104,4,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,2
105,5,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
106,5,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
107,5,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
108,5,3,"[31.5, 14.5, 9.0]",2.449489742783178,,GM,2
109,5,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
110,5,5,"[28.0, 21.0, 9.5]",3.0,0.3333333333333333,GM,2
111,5,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
112,5,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
113,5,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
114,5,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
115,5,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
116,5,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.6666666666666666,GM,2
117,5,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
118,5,13,"[37.5, 31.5, 21.0]",4.242640687119285,0.3333333333333333,GM,2
119,5,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
120,5,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
121,5,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
122,5,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.3333333333333333,GM,2
123,5,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
124,5,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
125,5,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.3333333333333333,GM,2
126,6,0,"[9.0, 59.5, 15.0]",1.0,,GM,2
127,6,1,"[60.5, 44.5, 14.5]",1.7320508075688772,1.0,GM,2
128,6,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.3333333333333333,GM,2
129,6,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.3333333333333333,GM,2
130,6,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
131,6,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
132,6,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
133,6,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.3333333333333333,GM,2
134,6,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
135,6,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
136,6,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
137,6,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.3333333333333333,GM,2
138,6,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
139,6,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
140,6,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
141,6,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.3333333333333333,GM,2
142,6,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
143,6,17,"[18.5, 54.0, 36.0]",4.58257569495584,1.0,GM,2
144,6,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
145,6,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
146,6,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.3333333333333333,GM,2
147,7,0,"[9.0, 59.5, 15.0]",1.0,1.0,GM,2
148,7,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
149,7,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
150,7,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,2
151,7,4,"[28.5, 36.0, 10.0]",3.0,0.3333333333333333,GM,2
152,7,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
153,7,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
154,7,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
155,7,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
156,7,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
157,7,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
158,7,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.3333333333333333,GM,2
159,7,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
160,7,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
161,7,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
162,7,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
163,7,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
164,7,17,"[18.5, 54.0, 36.0]",4.58257569495584,0.3333333333333333,GM,2
165,7,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
166,7,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
167,7,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.3333333333333333,GM,2
168,8,0,"[9.0, 59.5, 15.0]",1.0,,GM,2
169,8,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
170,8,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
171,8,3,"[31.5, 14.5, 9.0]",2.449489742783178,,GM,2
172,8,4,"[28.5, 36.0, 10.0]",3.0,0.3333333333333333,GM,2
173,8,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
174,8,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
175,8,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
176,8,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
177,8,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
178,8,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.3333333333333333,GM,2
179,8,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.3333333333333333,GM,2
180,8,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
181,8,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
182,8,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
183,8,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
184,8,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
185,8,17,"[18.5, 54.0, 36.0]",4.58257569495584,1.0,GM,2
186,8,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
187,8,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
188,8,20,"[48.5, 24.0, 59.5]",4.69041575982343,1.0,GM,2
189,9,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
190,9,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
191,9,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
192,9,3,"[31.5, 14.5, 9.0]",2.449489742783178,,GM,2
193,9,4,"[28.5, 36.0, 10.0]",3.0,0.3333333333333333,GM,2
194,9,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
195,9,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
196,9,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
197,9,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
198,9,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
199,9,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
200,9,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.0,GM,2
201,9,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
202,9,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
203,9,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
204,9,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
205,9,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
206,9,17,"[18.5, 54.0, 36.0]",4.58257569495584,1.0,GM,2
207,9,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
208,9,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
209,9,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.0,GM,2
210,10,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
211,10,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
212,10,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
213,10,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.3333333333333333,GM,2
214,10,4,"[28.5, 36.0, 10.0]",3.0,0.3333333333333333,GM,2
215,10,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
216,10,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
217,10,7,"[46.5, 22.5, 56.5]",3.3166247903554,1.0,GM,2
218,10,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
219,10,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
220,10,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.3333333333333333,GM,2
221,10,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.3333333333333333,GM,2
222,10,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
223,10,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
224,10,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
225,10,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
226,10,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
227,10,17,"[18.5, 54.0, 36.0]",4.58257569495584,,GM,2
228,10,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
229,10,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
230,10,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.3333333333333333,GM,2
231,11,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
232,11,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
233,11,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
234,11,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.3333333333333333,GM,2
235,11,4,"[28.5, 36.0, 10.0]",3.0,0.3333333333333333,GM,2
236,11,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
237,11,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
238,11,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
239,11,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
240,11,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
241,11,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.0,GM,2
242,11,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.6666666666666666,GM,2
243,11,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
244,11,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
245,11,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
246,11,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
247,11,16,"[27.5, 44.0, 3.0]",4.58257569495584,0.3333333333333333,GM,2
248,11,17,"[18.5, 54.0, 36.0]",4.58257569495584,1.0,GM,2
249,11,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
250,11,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
251,11,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.3333333333333333,GM,2
252,12,0,"[9.0, 59.5, 15.0]",1.0,0.6666666666666666,GM,2
253,12,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.6666666666666666,GM,2
254,12,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
255,12,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.3333333333333333,GM,2
256,12,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
257,12,5,"[28.0, 21.0, 9.5]",3.0,0.3333333333333333,GM,2
258,12,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
259,12,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
260,12,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
261,12,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
262,12,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
263,12,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.3333333333333333,GM,2
264,12,12,"[13.0, 26.5, 1.5]",4.242640687119285,0.3333333333333333,GM,2
265,12,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
266,12,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
267,12,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
268,12,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
269,12,17,"[18.5, 54.0, 36.0]",4.58257569495584,,GM,2
270,12,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
271,12,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
272,12,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.3333333333333333,GM,2
273,13,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
274,13,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
275,13,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.3333333333333333,GM,2
276,13,3,"[31.5, 14.5, 9.0]",2.449489742783178,,GM,2
277,13,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
278,13,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
279,13,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
280,13,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.3333333333333333,GM,2
281,13,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
282,13,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
283,13,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.6666666666666666,GM,2
284,13,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,2
285,13,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
286,13,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
287,13,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
288,13,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
289,13,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
290,13,17,"[18.5, 54.0, 36.0]",4.58257569495584,,GM,2
291,13,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
292,13,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
293,13,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.3333333333333333,GM,2
294,14,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
295,14,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
296,14,2,"[3.5, 32.5, 37.0]",2.449489742783178,0.3333333333333333,GM,2
297,14,3,"[31.5, 14.5, 9.0]",2.449489742783178,,GM,2
298,14,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
299,14,5,"[28.0, 21.0, 9.5]",3.0,0.3333333333333333,GM,2
300,14,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
301,14,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.3333333333333333,GM,2
302,14,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
303,14,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
304,14,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
305,14,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,2
306,14,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
307,14,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
308,14,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
309,14,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
310,14,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
311,14,17,"[18.5, 54.0, 36.0]",4.58257569495584,,GM,2
312,14,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
313,14,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
314,14,20,"[48.5, 24.0, 59.5]",4.69041575982343,,GM,2
315,15,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
316,15,1,"[60.5, 44.5, 14.5]",1.7320508075688772,,GM,2
317,15,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
318,15,3,"[31.5, 14.5, 9.0]",2.449489742783178,0.0,GM,2
319,15,4,"[28.5, 36.0, 10.0]",3.0,,GM,2
320,15,5,"[28.0, 21.0, 9.5]",3.0,,GM,2
321,15,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
322,15,7,"[46.5, 22.5, 56.5]",3.3166247903554,,GM,2
323,15,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
324,15,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
325,15,10,"[8.5, 13.5, 3.0]",3.7416573867739413,,GM,2
326,15,11,"[19.0, 40.5, 58.5]",4.242640687119285,1.0,GM,2
327,15,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
328,15,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
329,15,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
330,15,15,"[2.5, 34.0, 39.0]",4.58257569495584,0.3333333333333333,GM,2
331,15,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
332,15,17,"[18.5, 54.0, 36.0]",4.58257569495584,,GM,2
333,15,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
334,15,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
335,15,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.3333333333333333,GM,2
336,16,0,"[9.0, 59.5, 15.0]",1.0,,GM,2
337,16,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
338,16,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
339,16,3,"[31.5, 14.5, 9.0]",2.449489742783178,,GM,2
340,16,4,"[28.5, 36.0, 10.0]",3.0,0.3333333333333333,GM,2
341,16,5,"[28.0, 21.0, 9.5]",3.0,0.3333333333333333,GM,2
342,16,6,"[27.5, 46.5, 0.5]",3.3166247903554,,GM,2
343,16,7,"[46.5, 22.5, 56.5]",3.3166247903554,0.3333333333333333,GM,2
344,16,8,"[21.5, 24.0, 39.0]",3.605551275463989,,GM,2
345,16,9,"[24.5, 20.0, 18.5]",3.7416573867739413,,GM,2
346,16,10,"[8.5, 13.5, 3.0]",3.7416573867739413,0.3333333333333333,GM,2
347,16,11,"[19.0, 40.5, 58.5]",4.242640687119285,0.3333333333333333,GM,2
348,16,12,"[13.0, 26.5, 1.5]",4.242640687119285,,GM,2
349,16,13,"[37.5, 31.5, 21.0]",4.242640687119285,,GM,2
350,16,14,"[40.0, 31.0, 57.5]",4.58257569495584,,GM,2
351,16,15,"[2.5, 34.0, 39.0]",4.58257569495584,,GM,2
352,16,16,"[27.5, 44.0, 3.0]",4.58257569495584,,GM,2
353,16,17,"[18.5, 54.0, 36.0]",4.58257569495584,,GM,2
354,16,18,"[6.5, 32.0, 25.5]",4.69041575982343,,GM,2
355,16,19,"[6.5, 30.0, 28.5]",4.69041575982343,,GM,2
356,16,20,"[48.5, 24.0, 59.5]",4.69041575982343,0.3333333333333333,GM,2
357,17,0,"[9.0, 59.5, 15.0]",1.0,0.3333333333333333,GM,2
358,17,1,"[60.5, 44.5, 14.5]",1.7320508075688772,0.3333333333333333,GM,2
359,17,2,"[3.5, 32.5, 37.0]",2.449489742783178,,GM,2
