,type,iter,pooled_persist,global_order,std_glbl_order,lcl_order,std_lcl
0,ER,0,8.83345428561582,4685.191614481944,1378.359855026705,3.884585092235222,0.9748870424494115
1,PW,0,43.87437517625272,4971.494883910092,1315.5644536111467,4.001295651434029,0.9131829728287504
2,BA,0,11.904023628114189,4830.939653686529,1655.5312147454345,3.9811055183193647,1.0167366879940396
3,WS,0,91.55143452837564,5292.129122009505,1440.4901183493073,4.121324115736381,0.9495423610142794
4,GM,0,73.15644502439876,5188.126489529845,1418.2651810341795,4.084412432284526,0.9500756558574945
