,time,center,order,type,iter
55,5,5,4.034073388837498,GM,4
56,5,6,2.3201207243460686,GM,4
57,5,7,2.977882153058175,GM,4
58,5,8,5.802639540595891,GM,4
59,5,9,4.1608391608391955,GM,4
60,6,0,2.305555555555607,GM,4
61,6,1,2.215531665168342,GM,4
62,6,2,4.755148960628432,GM,4
63,6,3,3.405695024400032,GM,4
64,6,4,1.048533348011091,GM,4
65,6,5,3.4946350029949826,GM,4
66,6,6,1.2676056338028587,GM,4
67,6,7,1.6285758906260526,GM,4
68,6,8,0.7991406405316752,GM,4
69,6,9,0.0,GM,4
70,7,0,1.6848404255319593,GM,4
71,7,1,2.2635954616588236,GM,4
72,7,2,3.479464197774078,GM,4
73,7,3,2.8019704433497594,GM,4
74,7,4,4.775095357575864,GM,4
75,7,5,0.7908780450276112,GM,4
76,7,6,0.0,GM,4
77,7,7,6.110900258745133,GM,4
78,7,8,0.07153263403261434,GM,4
79,7,9,5.099652710785293,GM,4
80,8,0,4.36729597442811,GM,4
81,8,1,0.2943075117371379,GM,4
82,8,2,4.971928780439399,GM,4
83,8,3,7.416803055100903,GM,4
84,8,4,1.19868360630646,GM,4
85,8,5,2.951484018264807,GM,4
86,8,6,6.251460867899162,GM,4
87,8,7,2.715584415584388,GM,4
88,8,8,4.512884375898025,GM,4
89,8,9,4.7712563298770405,GM,4
90,9,0,5.993580783765594,GM,4
91,9,1,3.436424100156543,GM,4
92,9,2,0.05553890720211996,GM,4
93,9,3,4.269909191461444,GM,4
94,9,4,1.2979701393786058,GM,4
95,9,5,0.0,GM,4
96,9,6,7.523152389514365,GM,4
97,9,7,5.27423640277204,GM,4
98,9,8,1.6312056737588492,GM,4
99,9,9,0.0,GM,4
100,10,0,3.5298693262857626,GM,4
101,10,1,0.07739726027398319,GM,4
102,10,2,3.330415709386301,GM,4
103,10,3,3.8716541300971983,GM,4
104,10,4,4.900971471519753,GM,4
105,10,5,0.499798792756593,GM,4
106,10,6,9.077072562838268,GM,4
107,10,7,3.7635615278974655,GM,4
108,10,8,6.810409140403763,GM,4
109,10,9,0.0,GM,4
110,11,0,1.9002180290973527,GM,4
111,11,1,4.253437646268857,GM,4
112,11,2,0.573960761460782,GM,4
113,11,3,4.368794326241158,GM,4
114,11,4,1.7127347417840184,GM,4
115,11,5,2.250195618153356,GM,4
116,11,6,3.172787331195984,GM,4
117,11,7,0.0,GM,4
118,11,8,1.2106807511737685,GM,4
119,11,9,3.581158278341455,GM,4
120,12,0,4.1135622997691,GM,4
121,12,1,0.9342855725834909,GM,4
122,12,2,2.418615866891713,GM,4
123,12,3,11.032452763498526,GM,4
124,12,4,10.310375145439394,GM,4
125,12,5,1.7691229268815505,GM,4
126,12,6,2.0218253968253705,GM,4
127,12,7,3.745099970452088,GM,4
128,12,8,2.444153069152989,GM,4
129,12,9,3.2532567049808563,GM,4
130,13,0,0.521545610173618,GM,4
131,13,1,1.0657630041191197,GM,4
132,13,2,1.955440995498563,GM,4
133,13,3,2.0395917285672773,GM,4
134,13,4,3.438638825962741,GM,4
135,13,5,6.438573775743251,GM,4
136,13,6,2.489901477832518,GM,4
137,13,7,8.188332437572612,GM,4
138,13,8,0.0,GM,4
139,13,9,8.633714305151628,GM,4
140,14,0,0.0,GM,4
141,14,1,1.9962217750950302,GM,4
142,14,2,0.5840237553759238,GM,4
143,14,3,3.771993833504588,GM,4
144,14,4,0.48730195842657054,GM,4
145,14,5,2.9746376811594786,GM,4
146,14,6,0.0,GM,4
147,14,7,14.08651592852538,GM,4
148,14,8,3.006022340942202,GM,4
149,14,9,6.493211752786181,GM,4
150,15,0,0.0,GM,4
151,15,1,4.297202797202843,GM,4
152,15,2,4.335662362882459,GM,4
153,15,3,3.9361702127659655,GM,4
154,15,4,1.8365818578584765,GM,4
155,15,5,3.016851680542686,GM,4
156,15,6,4.767605633802837,GM,4
157,15,7,10.023398672366469,GM,4
158,15,8,0.17241379310343063,GM,4
159,15,9,4.263773836874698,GM,4
160,16,0,9.316164372157509,GM,4
161,16,1,1.741983817800417,GM,4
162,16,2,6.267178942994102,GM,4
163,16,3,0.842390262603061,GM,4
164,16,4,0.7780951442923794,GM,4
165,16,5,7.058366948727784,GM,4
166,16,6,1.6845969433623154,GM,4
167,16,7,16.70017516526,GM,4
168,16,8,2.870219410357052,GM,4
169,16,9,1.9245664440648227,GM,4
170,17,0,5.071658006613106,GM,4
171,17,1,1.3535967578520456,GM,4
172,17,2,9.06867274888836,GM,4
173,17,3,4.93617021276593,GM,4
174,17,4,2.2402389277389574,GM,4
175,17,5,4.186800559552324,GM,4
176,17,6,1.7323943661972052,GM,4
177,17,7,6.53427993846239,GM,4
178,17,8,5.139784009979806,GM,4
179,17,9,0.8315687226808848,GM,4
180,18,0,3.879406130268208,GM,4
181,18,1,4.370556673373628,GM,4
182,18,2,2.879738702077553,GM,4
183,18,3,3.755768654480107,GM,4
184,18,4,3.4335664335664546,GM,4
185,18,5,7.029312330968693,GM,4
186,18,6,0.031215662770918584,GM,4
187,18,7,1.1461038961039591,GM,4
188,18,8,2.8495654779741955,GM,4
189,18,9,4.295493802394574,GM,4
190,19,0,8.033683257274717,GM,4
191,19,1,2.539544513457578,GM,4
192,19,2,3.8687226809130593,GM,4
193,19,3,5.659025072420349,GM,4
194,19,4,6.240152492265096,GM,4
195,19,5,1.95629807212066,GM,4
196,19,6,0.6303984664487317,GM,4
197,19,7,5.056738156209931,GM,4
198,19,8,1.3283431703387834,GM,4
199,19,9,3.530583501006035,GM,4
200,20,0,2.956209638259729,GM,4
201,20,1,1.538987876882267,GM,4
202,20,2,2.8165631469979644,GM,4
203,20,3,8.580311657177091,GM,4
204,20,4,3.2749212167985746,GM,4
205,20,5,3.7835934526075192,GM,4
206,20,6,0.1549295774647419,GM,4
207,20,7,3.7417518811498667,GM,4
208,20,8,0.5785107446277209,GM,4
209,20,9,0.19556650246300933,GM,4
210,21,0,8.676088044696975,GM,4
211,21,1,4.19952388037489,GM,4
212,21,2,8.886505705331984,GM,4
213,21,3,3.8286213931798443,GM,4
214,21,4,2.482687793427168,GM,4
215,21,5,0.5825224374113702,GM,4
216,21,6,4.483743842364504,GM,4
217,21,7,10.608374426336297,GM,4
218,21,8,8.118293274404778,GM,4
219,21,9,1.1500372116100266,GM,4
220,22,0,6.768952150659004,GM,4
221,22,1,5.79789697086629,GM,4
222,22,2,5.812339025979334,GM,4
223,22,3,1.5589549339549507,GM,4
224,22,4,2.840123686954726,GM,4
225,22,5,1.8549618424314502,GM,4
226,22,6,2.482539815587664,GM,4
227,22,7,3.4529618511649076,GM,4
228,22,8,4.772845553344496,GM,4
229,22,9,1.6499884286045017,GM,4
230,23,0,3.2930789924186143,GM,4
231,23,1,0.6379442475333192,GM,4
232,23,2,0.0,GM,4
233,23,3,2.172104851330232,GM,4
234,23,4,4.055555555555529,GM,4
235,23,5,0.8435930266915364,GM,4
236,23,6,3.914238539238518,GM,4
237,23,7,4.559666899394919,GM,4
238,23,8,3.8965517241379217,GM,4
239,23,9,2.3185644440843873,GM,4
240,24,0,0.9457596643691915,GM,4
241,24,1,0.31146395339749233,GM,4
242,24,2,1.6697582064490888,GM,4
243,24,3,4.454679802955667,GM,4
244,24,4,12.116886835359225,GM,4
245,24,5,3.7450753744937373,GM,4
246,24,6,4.862936186861134,GM,4
247,24,7,2.8508931841641214,GM,4
248,24,8,0.0,GM,4
249,24,9,4.097222222222143,GM,4
250,25,0,1.0214667314230184,GM,4
251,25,1,0.0,GM,4
252,25,2,4.2453577506804585,GM,4
253,25,3,1.1320736001587477,GM,4
254,25,4,8.08079501915713,GM,4
255,25,5,3.18700300881153,GM,4
256,25,6,1.1221768299768655,GM,4
257,25,7,0.030154242920239938,GM,4
258,25,8,2.4710687209586553,GM,4
259,25,9,3.558735391069831,GM,4
260,26,0,2.172269110200162,GM,4
261,26,1,0.0,GM,4
262,26,2,5.35854588067874,GM,4
263,26,3,1.9033873927490816,GM,4
264,26,4,0.18710876369327423,GM,4
265,26,5,1.763527252888906,GM,4
266,26,6,2.110230829420914,GM,4
267,26,7,1.9951918406993627,GM,4
268,26,8,2.0750957854406664,GM,4
269,26,9,2.3956855791962113,GM,4
270,27,0,0.0,GM,4
271,27,1,4.166916391968854,GM,4
272,27,2,0.0,GM,4
273,27,3,0.0,GM,4
274,27,4,2.713060547191148,GM,4
275,27,5,2.305383022774322,GM,4
276,27,6,0.0,GM,4
277,27,7,1.1722277722278065,GM,4
278,27,8,1.8267728466357909,GM,4
279,27,9,5.276595744680776,GM,4
280,28,0,0.6185551558753275,GM,4
281,28,1,7.2926006628953175,GM,4
282,28,2,0.0,GM,4
283,28,3,5.803958479943702,GM,4
284,28,4,3.5882903973421065,GM,4
285,28,5,0.24454649756376057,GM,4
286,28,6,0.5865668318209103,GM,4
287,28,7,2.028276951680361,GM,4
288,28,8,1.2054753756882093,GM,4
289,28,9,10.044856218254083,GM,4
290,29,0,2.3223776223776156,GM,4
291,29,1,0.3443616416918758,GM,4
292,29,2,1.7183506149023628,GM,4
293,29,3,0.3685110663983977,GM,4
294,29,4,1.4022456416823132,GM,4
295,29,5,4.220689655172421,GM,4
296,29,6,1.786068657809686,GM,4
297,29,7,2.9744560994560985,GM,4
298,29,8,1.5132018890971182,GM,4
299,29,9,6.7847954174044105,GM,4
300,30,0,5.811630213757965,GM,4
301,30,1,4.3788168066944735,GM,4
302,30,2,0.7011494252873405,GM,4
303,30,3,2.3386317907444294,GM,4
304,30,4,0.679320679320675,GM,4
305,30,5,1.0428571428571303,GM,4
306,30,6,2.370480583246575,GM,4
307,30,7,0.3590038314175885,GM,4
308,30,8,1.4199635980457685,GM,4
309,30,9,3.6413586413586003,GM,4
310,31,0,3.8676948851877455,GM,4
311,31,1,13.44485392414959,GM,4
312,31,2,4.307511737089229,GM,4
313,31,3,0.7908312291857698,GM,4
314,31,4,3.608181000899002,GM,4
315,31,5,3.546260898725663,GM,4
316,31,6,4.338585426731278,GM,4
317,31,7,0.6196286472148671,GM,4
318,31,8,5.3024753191070175,GM,4
319,31,9,0.5315382892968401,GM,4
320,32,0,4.951625801238649,GM,4
321,32,1,12.695389801903893,GM,4
322,32,2,0.0,GM,4
323,32,3,8.111828859716198,GM,4
324,32,4,4.732394366197159,GM,4
325,32,5,2.3661347517730533,GM,4
326,32,6,2.789012357505463,GM,4
327,32,7,4.228687739463666,GM,4
328,32,8,2.8863449096757563,GM,4
329,32,9,2.6215034965035073,GM,4
330,33,0,5.864642207108012,GM,4
331,33,1,4.763888888888886,GM,4
332,33,2,3.9339270919635396,GM,4
333,33,3,3.315429251599454,GM,4
334,33,4,0.0,GM,4
335,33,5,0.0,GM,4
336,33,6,0.6785545583372397,GM,4
337,33,7,6.6251444060138525,GM,4
338,33,8,0.0,GM,4
339,33,9,4.024623264059898,GM,4
340,34,0,0.0,GM,4
341,34,1,6.311309523809527,GM,4
342,34,2,12.629297115929019,GM,4
343,34,3,3.6950843727072424,GM,4
344,34,4,3.764109838889432,GM,4
345,34,5,3.3761261787857677,GM,4
346,34,6,0.0,GM,4
347,34,7,3.146695402298846,GM,4
348,34,8,1.1901477832511915,GM,4
349,34,9,1.9215502807052545,GM,4
350,35,0,2.358509373837819,GM,4
351,35,1,2.0823748244864646,GM,4
352,35,2,9.020491299236227,GM,4
353,35,3,2.5092091007583974,GM,4
354,35,4,4.642991989387184,GM,4
355,35,5,0.0,GM,4
356,35,6,0.5204420970265318,GM,4
357,35,7,3.7254866751094298,GM,4
358,35,8,4.922736418511036,GM,4
359,35,9,3.6638067667208034,GM,4
360,36,0,1.2917224619352368,GM,4
361,36,1,0.14955900745987805,GM,4
362,36,2,0.1790567545963171,GM,4
363,36,3,4.8080846754394955,GM,4
364,36,4,3.191781182657202,GM,4
365,36,5,2.2827586206896058,GM,4
366,36,6,5.239436619718269,GM,4
367,36,7,6.417789316562818,GM,4
368,36,8,0.0,GM,4
369,36,9,1.9067022826614917,GM,4
370,37,0,5.641843971631147,GM,4
371,37,1,1.0071417943758263,GM,4
372,37,2,1.5463601532566997,GM,4
373,37,3,1.2635471801977367,GM,4
374,37,4,0.3932990951333295,GM,4
375,37,5,0.08363283147156153,GM,4
376,37,6,0.5817105394864512,GM,4
377,37,7,4.301900133463221,GM,4
378,37,8,3.6557753796962444,GM,4
379,37,9,2.3098591549295477,GM,4
380,38,0,4.825747137918469,GM,4
381,38,1,5.844455470106681,GM,4
382,38,2,0.9751867850459917,GM,4
383,38,3,5.5772574857541315,GM,4
384,38,4,3.555165662290264,GM,4
385,38,5,6.252398739892783,GM,4
386,38,6,2.987382629107934,GM,4
387,38,7,4.021224569640111,GM,4
388,38,8,0.37770209364412466,GM,4
389,38,9,4.185096312055357,GM,4
390,39,0,8.304648220291021,GM,4
391,39,1,6.521551724137936,GM,4
392,39,2,1.9440559440559895,GM,4
393,39,3,0.20440729483280506,GM,4
394,39,4,1.0946865304109679,GM,4
395,39,5,0.7935549607094785,GM,4
396,39,6,0.14539007092199796,GM,4
397,39,7,5.457942097026589,GM,4
398,39,8,0.9684076682316558,GM,4
399,39,9,0.30626415837683396,GM,4
400,40,0,4.319396915141546,GM,4
401,40,1,0.0,GM,4
402,40,2,3.0051480292917656,GM,4
403,40,3,4.952864064141302,GM,4
404,40,4,0.34160756501184153,GM,4
405,40,5,2.5793103448275687,GM,4
406,40,6,2.472682807532408,GM,4
407,40,7,2.827043313579523,GM,4
408,40,8,2.8994011689182813,GM,4
409,40,9,0.7835401891253042,GM,4
410,41,0,1.993863179074431,GM,4
411,41,1,4.307084220127692,GM,4
412,41,2,2.03530907668231,GM,4
413,41,3,0.45785704565558305,GM,4
414,41,4,5.787910719417567,GM,4
415,41,5,3.332969486479776,GM,4
416,41,6,0.8619047619047961,GM,4
417,41,7,1.9168386678483458,GM,4
418,41,8,0.376861167002005,GM,4
419,41,9,2.056369731800771,GM,4
420,42,0,4.130919080919057,GM,4
421,42,1,2.6480994543616703,GM,4
422,42,2,4.978436134045623,GM,4
423,42,3,9.175557944713267,GM,4
424,42,4,13.822926917967912,GM,4
425,42,5,4.358077546295085,GM,4
426,42,6,3.7579300589864033,GM,4
427,42,7,0.4890782975889323,GM,4
428,42,8,3.2410919540230054,GM,4
429,42,9,3.9467084639498324,GM,4
430,43,0,4.041169675478251,GM,4
431,43,1,0.31455399061032097,GM,4
432,43,2,4.854166666666661,GM,4
433,43,3,0.1855791962175033,GM,4
434,43,4,0.0,GM,4
435,43,5,9.529007310868629,GM,4
436,43,6,3.6608142002701953,GM,4
437,43,7,2.142266423600688,GM,4
438,43,8,0.0,GM,4
439,43,9,3.7389871141743996,GM,4
440,44,0,0.3450704225352652,GM,4
441,44,1,7.009272918862045,GM,4
442,44,2,7.348840719979165,GM,4
443,44,3,3.137669396996685,GM,4
444,44,4,10.198720575598166,GM,4
445,44,5,5.676765580542508,GM,4
446,44,6,0.08100434349805852,GM,4
447,44,7,1.8211441336441325,GM,4
448,44,8,1.697350268778841,GM,4
449,44,9,1.8065589582830839,GM,4
450,45,0,3.5615304471849143,GM,4
451,45,1,8.162317674052986,GM,4
452,45,2,2.8662356321838924,GM,4
453,45,3,1.661707087239023,GM,4
454,45,4,6.099350649350697,GM,4
455,45,5,0.2834297295882493,GM,4
456,45,6,1.406805798293398,GM,4
457,45,7,0.5208333333333215,GM,4
458,45,8,2.0976928001576027,GM,4
459,45,9,3.69444444444445,GM,4
460,46,0,2.4456046624575123,GM,4
461,46,1,0.6938775510203854,GM,4
462,46,2,3.4877597921662318,GM,4
463,46,3,1.8322907809829019,GM,4
464,46,4,0.7754005572971252,GM,4
465,46,5,4.332143034270658,GM,4
466,46,6,2.732201427744535,GM,4
467,46,7,1.251418308385091,GM,4
468,46,8,4.30436460091633,GM,4
469,46,9,1.611111111111164,GM,4
470,47,0,2.924442202350967,GM,4
471,47,1,1.9290067945643443,GM,4
472,47,2,1.2864827856025265,GM,4
473,47,3,0.5872294123231967,GM,4
474,47,4,2.5516219891220544,GM,4
475,47,5,1.7889321163969143,GM,4
476,47,6,1.9912225465597189,GM,4
477,47,7,3.3054656345296465,GM,4
478,47,8,8.139811577311548,GM,4
479,47,9,1.2757307755013727,GM,4
480,48,0,6.372125126646431,GM,4
481,48,1,0.02497044917259217,GM,4
482,48,2,0.8677339901477694,GM,4
483,48,3,5.6553571365304975,GM,4
484,48,4,2.9883274231677746,GM,4
485,48,5,4.957746478873204,GM,4
486,48,6,1.1110016743819955,GM,4
487,48,7,3.9593717064289606,GM,4
488,48,8,4.206989878130813,GM,4
489,48,9,0.9644282751677054,GM,4
490,49,0,0.5604071537290309,GM,4
491,49,1,0.060230082325219314,GM,4
492,49,2,0.0,GM,4
493,49,3,0.690042352014185,GM,4
494,49,4,0.0,GM,4
495,49,5,2.8263888888889284,GM,4
496,49,6,3.504382941002632,GM,4
497,49,7,0.7277298850574994,GM,4
498,49,8,4.340736728060648,GM,4
499,49,9,3.667461184732872,GM,4
500,50,0,0.0,GM,4
501,50,1,2.0008991008991046,GM,4
502,50,2,2.216012386375013,GM,4
503,50,3,7.18895157242261,GM,4
504,50,4,0.4242360379346515,GM,4
505,50,5,0.0,GM,4
506,50,6,0.023293607800646043,GM,4
507,50,7,3.975428108217656,GM,4
508,50,8,5.058374249863618,GM,4
509,50,9,2.740476190476187,GM,4
510,51,0,0.17005870841492765,GM,4
511,51,1,4.538461538461533,GM,4
512,51,2,0.8276094925718525,GM,4
513,51,3,1.530809859154914,GM,4
514,51,4,3.9193409330395568,GM,4
515,51,5,0.0,GM,4
516,51,6,1.848336061101996,GM,4
517,51,7,9.152955763853186,GM,4
518,51,8,5.494245105156388,GM,4
519,51,9,2.3632895351163086,GM,4
520,52,0,3.603374955502659,GM,4
521,52,1,4.701762390425259,GM,4
522,52,2,2.559589346823344,GM,4
523,52,3,0.8387668669358916,GM,4
524,52,4,0.9300699300699726,GM,4
525,52,5,2.6993991923568927,GM,4
526,52,6,1.2845310717651373,GM,4
527,52,7,0.35753711457938664,GM,4
528,52,8,5.475401117765649,GM,4
529,52,9,1.75198114250135,GM,4
530,53,0,2.925343621895337,GM,4
531,53,1,1.2235299911356492,GM,4
532,53,2,2.187433256398748,GM,4
533,53,3,5.289986494308366,GM,4
534,53,4,2.0593611847921593,GM,4
535,53,5,2.822413979579565,GM,4
536,53,6,2.629128672745786,GM,4
537,53,7,4.091340347689666,GM,4
538,53,8,2.1803199877338173,GM,4
539,53,9,1.5492498369210637,GM,4
540,54,0,3.3059523809524336,GM,4
541,54,1,0.4041471048513188,GM,4
542,54,2,1.34415135118698,GM,4
543,54,3,1.5672780630961114,GM,4
544,54,4,3.096966413867804,GM,4
545,54,5,7.055244703923936,GM,4
546,54,6,4.142857142857082,GM,4
547,54,7,6.548618006924826,GM,4
548,54,8,9.116675400901315,GM,4
549,54,9,0.9029124348210757,GM,4
550,55,0,3.428967724920952,GM,4
551,55,1,1.536160223753889,GM,4
552,55,2,1.5486111111110645,GM,4
553,55,3,2.0692333128519493,GM,4
554,55,4,1.8520127859354716,GM,4
555,55,5,0.9330673758865657,GM,4
556,55,6,1.8428363283147107,GM,4
557,55,7,0.0,GM,4
558,55,8,2.356896551724148,GM,4
559,55,9,1.0095238095237988,GM,4
560,56,0,0.9148936170212494,GM,4
561,56,1,1.2111697965571153,GM,4
562,56,2,1.012968591692001,GM,4
563,56,3,1.2778835173201486,GM,4
564,56,4,3.3426573426573327,GM,4
565,56,5,3.1714285714285033,GM,4
566,56,6,3.4813814393208418,GM,4
567,56,7,3.2539682539682175,GM,4
568,56,8,10.264689777087888,GM,4
569,56,9,0.9809579325755209,GM,4
570,57,0,0.7439369141496357,GM,4
571,57,1,4.7892720296260904e-05,GM,4
572,57,2,1.7702722809105467,GM,4
573,57,3,3.3382445976092825,GM,4
574,57,4,1.883668582375492,GM,4
575,57,5,6.708553196296826,GM,4
576,57,6,0.29641503934716695,GM,4
577,57,7,0.0,GM,4
578,57,8,5.104702921192256,GM,4
579,57,9,3.141407465486594,GM,4
580,58,0,1.639144738406813,GM,4
581,58,1,3.2552774200610486,GM,4
582,58,2,0.5177304964538649,GM,4
583,58,3,0.3416075650118344,GM,4
584,58,4,4.383990147783251,GM,4
585,58,5,1.6780821917808737,GM,4
586,58,6,2.071715518524009,GM,4
587,58,7,7.144536502458102,GM,4
588,58,8,2.290433734500496,GM,4
589,58,9,6.744026160843944,GM,4
590,59,0,5.243972359058574,GM,4
591,59,1,1.2302568525972575,GM,4
592,59,2,2.381618575731025,GM,4
593,59,3,4.219748858447488,GM,4
594,59,4,5.09421705554459,GM,4
595,59,5,0.08252243741141996,GM,4
596,59,6,2.1012232673545554,GM,4
597,59,7,4.075937183383992,GM,4
598,59,8,0.0,GM,4
599,59,9,0.8287671232876619,GM,4
600,60,0,9.077076876238415,GM,4
601,60,1,1.3650086256469294,GM,4
602,60,2,3.9880207820348232,GM,4
603,60,3,4.176056338028189,GM,4
604,60,4,1.6635029354207376,GM,4
605,60,5,1.1773049645390472,GM,4
606,60,6,2.434482758620696,GM,4
607,60,7,1.6623255736986096,GM,4
608,60,8,0.0,GM,4
609,60,9,0.6612000771754225,GM,4
610,61,0,3.7405437352246196,GM,4
611,61,1,0.5117521367521647,GM,4
612,61,2,10.452818118775042,GM,4
613,61,3,4.678921806702249,GM,4
614,61,4,1.697747458226516,GM,4
615,61,5,8.600722435135054,GM,4
616,61,6,4.0430630342980365,GM,4
617,61,7,2.1108108108107757,GM,4
618,61,8,0.0,GM,4
619,61,9,1.703331390831373,GM,4
620,62,0,1.4667365897512852,GM,4
621,62,1,0.6426054960227461,GM,4
622,62,2,0.595118657148376,GM,4
623,62,3,3.116852841185022,GM,4
624,62,4,0.886880724908842,GM,4
625,62,5,0.6382978723404307,GM,4
626,62,6,6.1043207644005975,GM,4
627,62,7,3.206824161753751,GM,4
628,62,8,0.7692307692307736,GM,4
629,62,9,0.8921831593064695,GM,4
630,63,0,3.4217573107144545,GM,4
631,63,1,2.094093072962224,GM,4
632,63,2,2.462068965517247,GM,4
633,63,3,0.0,GM,4
634,63,4,5.396233411653487,GM,4
635,63,5,2.9396967531519493,GM,4
636,63,6,4.9439216966710475,GM,4
637,63,7,6.033011864289165,GM,4
638,63,8,2.6699544586868313,GM,4
639,63,9,1.580485611769575,GM,4
640,64,0,2.005343437287479,GM,4
641,64,1,4.970449172576863,GM,4
642,64,2,5.325526819923397,GM,4
643,64,3,2.0335164835164363,GM,4
644,64,4,1.9003952932524228,GM,4
645,64,5,5.571584102315057,GM,4
646,64,6,2.478336749457405,GM,4
647,64,7,7.180774300978271,GM,4
648,64,8,2.0665813060179374,GM,4
649,64,9,2.0044677544677683,GM,4
650,65,0,1.1154002026342482,GM,4
651,65,1,3.231157731157687,GM,4
652,65,2,2.1312056737588705,GM,4
653,65,3,3.9659385165828525,GM,4
654,65,4,0.31292517006806264,GM,4
655,65,5,3.7599765258215854,GM,4
656,65,6,1.697406951286304,GM,4
657,65,7,8.591452289728139,GM,4
658,65,8,1.4856423168335802,GM,4
659,65,9,0.32420770718643155,GM,4
660,66,0,4.536111111111133,GM,4
661,66,1,16.152164580499225,GM,4
662,66,2,0.09736575481255727,GM,4
663,66,3,0.38009906759904766,GM,4
664,66,4,2.433730158730171,GM,4
665,66,5,7.585143579824418,GM,4
666,66,6,0.3554090500449547,GM,4
667,66,7,0.0,GM,4
668,66,8,0.517628205128176,GM,4
669,66,9,6.787642896466792,GM,4
670,67,0,2.606542209207312,GM,4
671,67,1,1.2038257916292565,GM,4
672,67,2,1.9345449172576679,GM,4
673,67,3,1.0059708400832932,GM,4
674,67,4,5.681381419331515,GM,4
675,67,5,4.104166666666714,GM,4
676,67,6,0.02047747477774209,GM,4
677,67,7,2.6934367291240235,GM,4
678,67,8,0.0,GM,4
679,67,9,3.8857649442755786,GM,4
680,68,0,2.7602969348658704,GM,4
681,68,1,5.973978967962772,GM,4
682,68,2,3.8139214597932565,GM,4
683,68,3,0.7114413364413323,GM,4
684,68,4,1.017440211740258,GM,4
685,68,5,3.4907601638198216,GM,4
686,68,6,1.765454454595286,GM,4
687,68,7,2.3410919540229926,GM,4
688,68,8,0.4526604068858049,GM,4
689,68,9,0.24827586206896513,GM,4
690,69,0,1.8276515151515298,GM,4
691,69,1,4.134829199577418,GM,4
692,69,2,6.011111111111099,GM,4
693,69,3,5.295622186033132,GM,4
694,69,4,1.5904867358910266,GM,4
695,69,5,4.112406387938279,GM,4
696,69,6,0.3952993613651401,GM,4
697,69,7,2.5399771153557893,GM,4
698,69,8,3.2708333333333357,GM,4
699,69,9,4.061913145539904,GM,4
700,70,0,5.6829012798565515,GM,4
701,70,1,5.302059052059057,GM,4
702,70,2,0.07668864908074724,GM,4
703,70,3,5.487157534246588,GM,4
704,70,4,1.3495538943814722,GM,4
705,70,5,1.0136986301369788,GM,4
706,70,6,3.2985742242102063,GM,4
707,70,7,0.36551724137927977,GM,4
708,70,8,0.43356643356641555,GM,4
709,70,9,4.880571097819818,GM,4
710,71,0,0.8141627543036165,GM,4
711,71,1,2.7363340884467817,GM,4
712,71,2,1.3868933424688485,GM,4
713,71,3,4.408983451536599,GM,4
714,71,4,0.0,GM,4
715,71,5,0.0,GM,4
716,71,6,0.4857142857143515,GM,4
717,71,7,3.202686010905289,GM,4
718,71,8,2.886405868463136,GM,4
719,71,9,2.915395148669816,GM,4
720,72,0,2.7135364635364567,GM,4
721,72,1,4.130798778686071,GM,4
722,72,2,0.07977562772086344,GM,4
723,72,3,2.964439116971324,GM,4
724,72,4,2.559933699331765,GM,4
725,72,5,7.111882345728475,GM,4
726,72,6,5.556115107913676,GM,4
727,72,7,4.780141843971641,GM,4
