,Lambda,Persist,speed,persistance,sum_order,global_order,lcl_order
0,2000,0.4,0.9228212979448105,0.5010907042482954,10.481641092882358,0.9228212979448105,
1,5000,0.9,0.6454745968266902,0.5069718749287246,15.061955015498116,0.6454745968266902,
2,2000,0.7,0.6513548932399494,0.4951172013139468,27.793881021228792,0.6513548932399494,
3,3000,0.8,0.7482046290976305,0.49408535166765544,17.865156652607986,0.7482046290976305,
4,750,0.7,0.9231783190947932,0.5001449258568228,27.157046967592045,0.9231783190947932,
5,2000,0.000010000000000000006,2.7658295861307964,0.5001534177428788,124.44454113008872,7.532518204351244,3.309264312683767
6,2000,0.2,1.0409301072739072,0.478604063706651,19.638359288788767,1.0409301072739072,
7,500,0.0010000000000000002,2.6843546179488107,0.5027672396507009,276.47194322785646,7.117050901023519,4.040701579123295
8,750,0.0000010000000000000006,2.923216972386822,0.504507637634153,280.3860149994416,8.07373317498443,4.589731218001758
9,500,0.01,0.8401337069469857,0.5156774896322862,23.50511055541373,0.8401337069469857,
10,2000,0.0010000000000000002,2.716098956141083,0.4946126996202094,216.54245510640857,7.348065669505139,3.9243174495787567
11,1000,0.2,0.6528002337075796,0.5005475147776435,17.376354303733784,0.6528002337075796,
12,2000,0.1,2.6638555477187267,0.49391738806215574,75.41399827754486,6.858278220131267,3.5392906088545035
13,3000,1,0.6288701500503557,0.49321338420195787,2.763636895268424,0.6288701500503557,
14,2000,1,0.8085850104234042,0.49381936481794503,34.62436264956928,0.8085850104234042,
15,5000,0.5,0.6483444151244125,0.5050904133842288,4.964988530813632,0.6483444151244125,
16,500,0.000010000000000000006,3.0391417486712613,0.5002125356104552,197.40836888315732,8.585337266316984,4.010409491451638
17,3000,0.3,0.6794618038815031,0.5055996690930431,19.380271755920596,0.6794618038815031,
18,500,0.8,0.8135173545612462,0.5023626563019503,9.121995395745387,0.8135173545612462,
19,1000,0.00010000000000000005,2.825296177260353,0.5037379348250195,187.82008897405558,7.583608485550101,3.111172083449503
20,1000,0.000010000000000000006,2.8481184486760887,0.48143024566130893,177.61988544072406,7.521055133991788,4.200647064197166
21,500,0.9,0.6281837441773135,0.5143153356900673,21.79225856430062,0.6281837441773135,
22,750,0.2,0.7087953299396701,0.47482564616522094,6.5030659435889815,0.7087953299396701,
23,2000,0.3,0.7469723412759238,0.5060325156592704,15.20764135412047,0.7469723412759238,
24,5000,0.7,1.1386039974828768,0.4873674803187247,31.641372353999493,1.1386039974828768,
25,500,0.1,2.5687346891739384,0.514874835018089,162.87324984648424,6.643701614925563,3.990708682310046
26,750,0.6,0.672635602346382,0.5080878647476885,14.402482810651462,0.672635602346382,
27,2000,0.00010000000000000005,2.7574367494864847,0.5008561978176245,69.74926567358796,7.510729213478038,4.825290830505535
28,4000,0.8,0.6938487678752578,0.49900367613663127,12.84770796679316,0.6938487678752578,
29,2000,0.6,0.7597069810101404,0.5127446111845642,43.75792448866326,0.7597069810101404,
30,500,0.4,1.2011282090151283,0.4985730133110671,13.344690163340461,1.2011282090151283,
31,2000,0.01,1.0025297589807174,0.517976903203303,26.48484933777128,1.0025297589807174,
32,4000,0.6,0.6848613895861191,0.4998712699814094,23.433625413068285,0.6848613895861191,
33,4000,0.2,0.7539722337563867,0.5056874133294773,21.08782271043334,0.7539722337563867,
34,750,0.00010000000000000005,2.558208080951881,0.48939268721963425,251.68175828930615,6.720747450203973,3.237289410119571
35,3000,0.00010000000000000005,2.67954024130936,0.4978055700707945,203.49337631296424,7.195930665654133,5.109743512574899
36,750,0.3,1.0561869215277657,0.4885966484962225,16.308881016182557,1.0561869215277657,
37,5000,1,0.7829044388530488,0.4869280820843623,18.411757113322995,0.7829044388530488,
38,500,0.5,0.7576762011998012,0.486354796692954,19.03687649449527,0.7576762011998012,
39,5000,0.0010000000000000002,2.8366301462346,0.496617241495254,285.83687012006436,7.585885396278735,4.776600635466461
40,1000,0.0010000000000000002,3.089140098333231,0.5088032197500767,329.4331251080515,8.549860418280923,4.4382375438185635
41,1000,0.0000010000000000000006,2.7223137619362654,0.4997408429639161,317.522101620846,7.101872706647434,4.569512166060105
42,1000,1,0.7123047006833002,0.5171458971031806,7.304738188326796,0.7123047006833002,
43,3000,0.1,2.8140434612761736,0.5059233388268967,231.340526655947,7.457294063753564,5.245509652474127
44,4000,0.0000010000000000000006,2.8614959793239794,0.49423609878390395,176.28361845652262,7.73991421958984,5.523259744417688
45,500,0.6,0.7302273045944947,0.4887953309416786,13.816519902718685,0.7302273045944947,
46,500,0.00010000000000000005,3.016256127678058,0.49324326512094663,108.90327789775718,8.423685453368435,4.898174336200956
47,5000,0.8,0.6853500431727667,0.46152457641340633,11.881022930965228,0.6853500431727667,
48,4000,0.000010000000000000006,2.993717243278435,0.5100853613004798,112.21181326245727,7.963360296266523,7.150004536760318
49,750,1,1.219333046989998,0.5052912880422621,19.281620494369474,1.219333046989998,
50,1000,0.8,0.7444166729271804,0.5021552907466941,9.738557958502435,0.7444166729271804,
51,3000,0.010000000000000002,2.903109776899803,0.4915267234395664,288.96290982445026,7.83151802862137,5.15151276670732
52,4000,1,0.7635436242355512,0.5145825858583908,30.744204151171143,0.7635436242355512,
53,3000,0.7,0.8613765621426602,0.5023870805752809,32.57317096425624,0.8613765621426602,
54,750,0.01,0.7260720688064861,0.4793534432465996,13.035038251659344,0.7260720688064861,
55,3000,0.2,1.1567780410976736,0.5113562151094313,21.245798716522344,1.1567780410976736,
56,4000,0.4,0.6301414818055688,0.49300108502845125,17.07493549686858,0.6301414818055688,
57,5000,0.00010000000000000005,2.8786478287811796,0.49053374954979373,176.0323048123916,7.947418340564592,4.425287750217181
58,500,0.7,1.598205734639776,0.4892591799368092,47.963915139983676,1.598205734639776,
59,5000,0.4,0.750422535243953,0.4820188795500184,21.141732295260102,0.750422535243953,
60,3000,0.01,0.861239565704483,0.49861501296956284,9.574749198920166,0.861239565704483,
61,5000,0.6,0.7292319451262065,0.5136377138674917,19.888106998907666,0.7292319451262065,
62,5000,0.010000000000000002,3.009589458973158,0.5024174280708077,178.86593803754272,8.12485751342581,4.316834674724442
63,2000,0.5,0.7677126794547897,0.5184435186372063,21.805933952838515,0.7677126794547897,
64,3000,0.6,0.627959857115665,0.5339800685318512,13.215003258081724,0.627959857115665,
65,5000,0.000010000000000000006,2.7863127095538096,0.5030755883094231,232.8897971868244,7.733416454841568,4.356330199972198
66,1000,0.010000000000000002,3.2815962695539427,0.4976462371911466,145.50779161798098,9.157192187660433,10.212753643124298
67,500,0.0000010000000000000006,2.8883902172898788,0.502885802457722,309.70205394466143,7.664430417876373,4.465250063499054
68,5000,0.1,2.5442627073523334,0.5051853426642408,169.09079418906134,6.708688219476228,9.000579255808589
69,3000,0.000010000000000000006,2.4253693425683256,0.5166850583973114,235.12436203977134,6.226945696439715,3.510428642359911
70,1000,0.6,0.7284092535214242,0.49288241071735645,29.337563331371292,0.7284092535214242,
71,1000,0.01,0.7664603283288718,0.5033617278550025,16.384319924919957,0.7664603283288718,
72,4000,0.9,0.609412464887242,0.5069568267850469,11.755586851460128,0.609412464887242,
73,5000,0.2,0.9272548808913451,0.4925324713598295,14.588820681908738,0.9272548808913451,
74,3000,0.9,0.9601404995029142,0.4972359309091551,19.676577163950267,0.9601404995029142,
