,Lambda,Persist,speed,persistance,sum_order,global_order,lcl_order
0,2000,0.0001,0.7065184689461214,0.5026823342732422,42.81877555465584,2.01808747550482,0.9142186422791619
1,500,1,0.6641629458285497,0.5071086773880401,38.10243843681392,1.80658469380859,0.7634046789788916
2,750,0.001,0.8858051349054011,0.4930218558244383,107.92177198322845,3.0172830185596973,0.9540709384479726
3,750,0.00001,0.9686031407123633,0.4967682566230814,76.81834254915931,3.0894318329362322,1.393674369635594
4,1000,0.001,1.054466603600279,0.4883901126010228,54.33180206567431,3.7190673255663205,1.5784021819160976
5,2000,0.000001,0.8343677394110891,0.4933022510595633,50.54240077400355,2.7045468642433073,1.0089916429884682
6,750,0.000001,0.7397984030406979,0.4907455971543433,9.664512410094183,2.3271030533325843,1.353588519582812
7,500,0.01,0.6021650897516587,0.5016180987747076,23.781820452435774,1.5318657931975872,0.9897366204322539
8,2000,0.00001,0.8467759344758228,0.4995085357492723,22.988187749363803,2.850725888489852,1.272458444123882
9,500,0.000001,0.9513902464820583,0.5006451921498445,175.49332598870075,3.2445712594483185,1.440236845764702
10,2000,0.1,0.6874029156012177,0.49985488548757123,22.578568422289454,2.043158313193406,1.0391150077334705
11,3000,1,0.8703833092280909,0.49070397939532556,78.54406159602372,2.6062885904596365,2.043447452390023
12,2000,1,0.733787832666711,0.49641545937196035,64.32191684548408,2.1436239957979017,1.4595424767932843
13,750,0.0001,0.8732481950856893,0.5005940151358399,26.027087177001572,2.9315050922200863,1.3929151760791727
14,4000,0.000001,0.6788477809135447,0.5065185784022875,33.1394940322414,2.044397092291706,1.1527864936159649
15,500,0.1,0.6668339171173083,0.5006117759657102,54.687347750645166,1.886705422376294,0.9436437181628585
16,3000,0.001,0.893445000414197,0.4784353516140915,67.40114777111788,2.8749069234959728,1.8450048362468339
17,4000,0.00001,0.7356270441973266,0.4939119774782496,73.7262418952708,2.2278595919570106,0.9659780702293882
18,2000,0.01,0.8012656136515267,0.4985081453451378,30.41539439165644,2.6328681069625834,1.127419863006867
19,500,0.001,1.0616643248006774,0.49176794792482953,49.69097193656003,3.8218805307477695,1.4549849657993903
20,5000,1,0.9591529607377529,0.49288238976764015,79.72655700580566,3.2333400068183904,1.8595866299688235
21,1000,1,0.8027894950733194,0.4930322822898143,49.39678839762762,2.426008643487876,0.9925788078244417
22,500,0.00001,0.8716460585273136,0.4911607405722102,113.90289329464838,2.742607919141276,1.125019808327871
23,3000,0.1,0.9436249046259706,0.48967626453473834,31.619769385623222,3.0406725584067056,1.7512133395331193
24,5000,0.001,0.7876212703231831,0.4924348740656974,170.586700700846,2.3799532791477196,1.0665643185187685
25,1000,0.00001,0.9307843239243289,0.4872786039024972,63.420999399388386,3.190134162831766,0.8084411974910277
26,750,1,1.5142217018297022,0.48650237969307136,174.05802600282473,6.217604166567281,1.4592735501326104
27,4000,1,0.8469727896986675,0.4945959425841287,63.269440680315874,2.7073132256710015,1.2331909948293336
28,750,0.01,0.7343785376315312,0.485612848178785,58.5256714955071,2.238250909129931,1.0657261772314883
29,1000,0.000001,0.734823833968597,0.4847569163555798,23.20353257588171,2.26728827741557,1.19865396014985
30,3000,0.01,0.8732695575246842,0.4894346912273851,56.653471347462116,2.9077044030509422,1.3316523649250325
31,4000,0.001,0.7095044756176744,0.5058388378263031,10.481557708661436,2.164448888844858,0.916154972518235
32,3000,0.000001,0.6072238938728473,0.49785660095193407,103.77436037277985,1.677448993011851,0.7999603031444579
33,5000,0.1,0.6239473397602743,0.5003195901565708,48.66287250050073,1.6642751413495334,0.7157392610973001
34,1000,0.01,1.117751988402688,0.49536269946954264,53.78559078414959,4.071842555226431,1.6032549628655086
35,2000,0.001,0.7902416164672196,0.4935949536530937,128.93880094060134,2.558154818642542,0.9283454200622882
36,3000,0.0001,0.8401867026701539,0.48923091966321786,160.9204268647046,2.7886620981814985,1.6676036457812575
37,1000,0.0001,0.8554918935013086,0.4984074288269498,50.9978143305952,2.8330572562229475,1.0595253055241127
38,750,0.1,0.7736548314348891,0.49374684989583195,64.48315069845772,2.4079851895330915,1.1394716451652183
39,500,0.0001,0.8003767343810876,0.4919751643275203,76.57657503440603,2.663220705754188,1.0337075169611418
40,4000,0.1,0.8295406564097737,0.49198063627051086,70.69042710296775,2.3289213860123197,1.3328037408769182
41,5000,0.000001,0.6396123357784756,0.4933617494806777,60.59879428365094,1.781873004442887,0.9977305107282398
42,5000,0.0001,0.7097648775556901,0.4990003592916345,66.4223136894466,2.0360139439896656,1.0946265104934543
43,4000,0.01,1.3887261688969204,0.4926154683914203,120.55380506277058,5.023521283627657,2.5211299582768056
44,5000,0.00001,0.9175051685988644,0.5030226050843096,220.11860643752928,2.996896199941824,1.8346833992367697
45,1000,0.1,0.7360710829960261,0.5098831372305614,49.33448435085451,2.2012289698869862,1.087691387381702
46,4000,0.0001,0.7799171069614526,0.49168719018395635,33.8728598568553,2.4835432877014094,1.0299588191577596
47,5000,0.01,0.6582816030134468,0.5018697620241128,40.94205580390465,1.9161330535952432,1.2942818946588173
48,3000,0.00001,0.8377075610698503,0.49883822655138826,48.122780717171906,2.7420827679780357,1.3382840133008587
