,Lambda,Persist,speed,persistance,sum_order,global_order,lcl_order
0,2000,0.000010000000000000006,4.090372031758509,0.5037572222066989,186.5169372112536,7.9262017160453215,4.953971616870815
1,500,0.0010000000000000002,4.280513386759984,0.5113963883947629,82.3882213424003,8.76013194916672,7.004316272541561
2,750,0.0000010000000000000006,3.963826289309768,0.4983866498934657,130.70773002700997,7.514272676286101,
3,2000,0.0010000000000000002,3.8516042651500815,0.5124051480436159,179.4207205593226,7.576635256560088,15.973663431659686
4,2000,0.1,3.400215411974061,0.5120348584368574,143.65918446427276,6.332403407682876,
5,500,0.000010000000000000006,4.462423511333231,0.5175259005721169,62.40611345817202,8.863103284133615,11.243919915144033
6,1000,0.00010000000000000005,4.5305713288479295,0.5067412274168486,157.84337598013926,8.395954852638816,
7,1000,0.000010000000000000006,4.241961231285175,0.4898990778570626,116.16937392552714,8.37960080160744,6.039106578962741
8,500,0.1,3.88677120142445,0.49555757723530164,15.62900177653896,7.486903032533128,5.796704418029326
9,2000,0.00010000000000000005,3.741361159320621,0.5141030230744322,143.54210010268187,7.054241294263166,
10,750,0.00010000000000000005,3.895516572570491,0.48153775425037715,134.95383748655775,7.750662101697088,
11,3000,0.00010000000000000005,4.101494662684135,0.5090080544326626,192.27563605985597,7.78473335660476,
12,5000,0.0010000000000000002,3.642704157838755,0.4924570546366394,126.34489944197776,6.75866981403587,
13,1000,0.0010000000000000002,4.618504001690716,0.5104349445822232,209.01476502869357,9.266031894227943,
14,1000,0.0000010000000000000006,4.068086247799419,0.5235167586448691,12.679362959221065,7.501443417323345,4.404812171713555
15,3000,0.1,3.7350807759092195,0.5057171394001237,159.59134169128154,7.047024889427218,4.17634219742046
16,4000,0.0000010000000000000006,3.811228169400244,0.49744963387938745,173.16914237842386,7.371047546487087,4.963801331748307
17,500,0.00010000000000000005,3.713621178012568,0.5181761787523166,119.89727313896246,7.015617881959271,
18,4000,0.000010000000000000006,3.4817816850766077,0.5289347206249627,139.6415801810261,6.54510253567294,
19,3000,0.010000000000000002,3.992655939437889,0.5039475327907116,204.8722409335598,8.17933600040987,3.6772606580303746
20,5000,0.00010000000000000005,3.5777773510669455,0.48383302459333577,81.7598727160818,6.914336352654775,
21,5000,0.010000000000000002,3.6270228573707315,0.5015439654856472,94.69619104699017,6.921419722936295,9.904123105556327
22,5000,0.000010000000000000006,4.642288879065547,0.5134065995998895,127.28926623811414,9.602810185206907,15.328818490517357
23,1000,0.010000000000000002,3.6468485887349997,0.5110633139030616,266.58661724018407,6.945921995272041,5.851389334519307
24,500,0.0000010000000000000006,3.920755732234443,0.49191778827805516,102.46146671143093,7.691465308954833,4.941168885522103
25,5000,0.1,4.259997845511409,0.5155561655515079,215.9699127068094,8.506588467043382,6.766315064008893
26,3000,0.000010000000000000006,3.8667700169078043,0.5285459544511398,188.5068615319362,7.479725603900864,4.039657156594634
27,500,0.010000000000000002,4.518448644970225,0.501387593902088,202.65277740470563,9.128674539608534,
28,5000,0.0000010000000000000006,4.099059965722251,0.4918321651902824,38.48720486283441,7.904983832370742,5.840972815505245
29,750,0.0010000000000000002,3.4295671917363015,0.5135665828072274,55.79066830938359,6.429644187306744,4.991596049467699
30,4000,0.00010000000000000005,3.9299059149601727,0.4780014106685481,160.35264847286416,7.765043937044833,6.25279754879827
31,3000,0.0010000000000000002,3.788933408611125,0.4962684993621502,161.3254325255885,7.482340168946754,10.512675401949387
32,4000,0.0010000000000000002,3.6591252259172693,0.510794122681841,227.9955242626991,7.191802244457308,5.253358098575577
33,750,0.1,3.7635999683361616,0.4977132857641968,63.974433156197925,7.163988971302358,5.39403403437343
34,4000,0.1,3.7842051107991748,0.5056701361776391,265.4428251188443,7.305608218320464,5.142234029784329
35,2000,0.0000010000000000000006,3.5478017551157106,0.5099188518973966,49.63960918460176,6.720786576548521,4.870280501048066
36,4000,0.010000000000000002,3.689729361097707,0.515316688426175,212.1000133509785,6.935919554819111,6.343916367614772
37,1000,0.1,3.7900940916230708,0.5120004810074995,176.19817471151921,7.48500723932719,
38,750,0.010000000000000002,3.5178205308662385,0.5105799521008844,207.3091086365537,6.45479237640003,
39,2000,0.010000000000000002,3.8218146357065605,0.49084773738286636,153.52841109253723,7.532513444242674,
40,3000,0.0000010000000000000006,4.061121292188893,0.5031376806651652,94.44115181188528,7.717800531078699,4.822818927895728
41,750,0.000010000000000000006,3.720782045511517,0.49947774294146724,126.26376634914489,7.505278825923788,
