,Lambda,Persist,speed,persistance,sum_order,global_order,lcl_order
0,2000,0.4,3.283318245803198,0.5112301324663409,244.99162978321823,7.238883123902423,5.403030799644375
1,5000,0.9,3.7401441572246505,0.506018511945186,260.196296326267,8.38954503856433,3.979791317642699
2,500,0.9999999999,3.301017610747393,0.48842675779960815,404.4681181227737,7.1592957681783105,3.8554520870591418
3,2000,0.7,4.979368618507842,0.4995897541653062,64.30284840918219,11.593472606636576,14.658587999945004
4,100,0.9999999999,3.9679839482932784,0.4925229176995127,301.9393924223353,9.082396412774257,4.172633641765106
5,2000,0.2,4.149878385233653,0.5026178275523477,194.88641032300566,9.155381574876788,3.9591111562523102
6,1000,0.001,3.786343229277305,0.4992824869694951,280.9482186375626,8.610139296009882,8.940222215879144
7,50,0.3,3.2234299994130122,0.5074446914461802,208.3027830104,6.890425394928331,5.247546284338215
8,1000,0.2,4.179530607918089,0.5063124902670274,278.9077745424168,9.512355746199422,6.372837355843719
9,2000,0.1,4.2393950865426,0.4841919351799026,319.7781676933765,9.798268016141469,4.318590024479881
10,5000,0.5,4.3251235281746165,0.4959842681546873,490.2297521214448,10.107474716864354,8.027299221773971
11,50,0.1,3.192489087471856,0.5018941565089986,281.7301973827835,6.6822627132263115,3.7327409918166388
12,50,0.2,4.449439232647397,0.49677034439693685,545.906395767672,10.393187699624129,4.628296917681812
13,500,0.8,2.7869096667907334,0.5138001780589954,225.18553304486383,5.744774851424065,4.148925238127737
14,500,0.9,4.4356685076331965,0.5015026584903661,305.76813484131486,10.357933166602493,2.288013902664871
15,2000,0.3,3.871985130411954,0.5060043365182305,368.239391718303,8.687734564297006,7.895747166622159
16,10000,0.4,2.919878827545257,0.5134248437757007,191.58858599106532,6.1782682786851995,13.571926820590564
17,5000,0.7,4.542722016185045,0.4920348336897835,149.62957226868568,10.727928747052742,5.072078243746973
18,500,0.1,4.838585500236212,0.4983645077859098,465.09858603153725,11.203989490355923,6.737058478395836
19,20000,0.9999999999,4.339995239400163,0.504405324169254,171.63065435585816,9.768546739658852,6.197122421119285
20,10000,0.7,4.235643927135759,0.495883299822972,140.5136332571834,9.495091937075165,4.174962838661699
21,100,0.001,3.078568936240811,0.5085723519887898,327.4718181125795,6.500783610359041,2.8851061536130285
22,2000,0.6,3.9414926293474264,0.5060227845194545,345.319816200556,8.631243652648125,2.955818481485302
23,500,0.4,4.839054660346343,0.5021767186651799,89.9199929389856,11.359005248113842,11.775428811394264
24,20000,0.4,3.112198833645929,0.506439452432905,360.0178454497795,6.674925515777769,4.78777973339904
25,100,0.5,4.150760914066954,0.5031692687478412,560.030678597355,9.1640630983143,8.71054433995698
26,500,0.001,5.22792185215283,0.48739737928707966,365.73091491436753,12.432159357692996,10.545430719594979
27,50,0.001,4.035293973777999,0.5053066118283017,422.01750618054,9.201476194785549,8.238286024038366
28,10000,0.001,5.812645070834838,0.5017406490494101,279.1288520458687,13.244405208176342,6.35390213671135
29,100,0.6,4.196407274544145,0.5159893703908457,286.7416647313638,9.452673333748564,7.929725666113375
30,1000,0.9999999999,5.031821890525837,0.4950070209107593,336.69065972451256,11.83936774247749,8.7075926220921
31,500,0.5,3.3842886086480157,0.5031033848271896,237.49704980107106,7.31417777754436,2.5556841995952237
32,50,0.8,5.185952153507463,0.49984275748240625,152.02511715764027,12.146972678309224,7.755394788905828
33,20000,0.7,4.199692171473221,0.5010361012164127,136.10513443459195,9.571227490967647,4.6638567297431806
34,100,0.3,4.793749440012215,0.5129386451592536,145.860240666733,11.01839450792258,26.160297774186745
35,5000,0.001,3.3609669703209515,0.4999908752388607,268.3451743563757,7.337305206828278,
36,100,0.9,4.625584438733004,0.49827587087686204,461.7700772751163,10.408589874910717,7.7467252554300225
37,500,0.6,3.523902977295565,0.5031784715551587,481.27225599440413,7.627711446220371,3.1896071731806344
38,10000,0.9,4.226491357329212,0.4894389008227987,246.33700520492914,9.449928640322325,4.1621848503280106
39,50,0.6,2.645734692902352,0.5000886272371289,288.0285207921025,5.330922977203456,2.8196638939844623
40,5000,0.8,3.6614614706636424,0.49793891384587957,361.5236074126994,7.916432314698606,3.843981441311911
41,20000,0.8,3.808889950246505,0.5082055725196979,482.4581196997249,8.4788394678441,7.314090687411972
42,1000,0.8,3.8564191311291647,0.5126873899795723,414.1471583505455,8.479700373727391,10.87611194438261
43,20000,0.1,4.4528729549358035,0.5082968566366043,261.22000581827024,9.774243024152677,4.276364620975306
44,5000,0.9999999999,5.227856745548856,0.49870458997992256,307.22899565964246,12.55053247663393,8.605857613540614
45,100,0.8,4.84880198052895,0.5048859278121808,242.63284190613305,11.429047779504884,10.017942465232494
46,100,0.7,4.252096863154216,0.4922843469757248,256.746453364665,9.893023510817594,9.471004063954924
47,20000,0.001,3.759038291885165,0.4898399779100096,470.76099207169176,8.350690948402157,6.914977388157868
48,20000,0.3,4.258413787779659,0.5073414165728103,345.36685853024284,9.815566903399663,3.042418932227915
49,20000,0.9,4.300318608844019,0.5137910626424024,384.71863728999364,9.88433690610228,6.726261021808293
50,10000,0.6,3.567564776834546,0.505136295305271,285.5647356991948,7.718804542534498,
51,500,0.7,3.613474391866718,0.48030650474008546,350.7753008695859,7.966857908596346,5.433253235553186
52,10000,0.2,4.710259906614286,0.48548005998719823,331.23329475696704,10.91768153830904,
53,5000,0.4,4.187030280342958,0.5055892275656769,646.4779855665802,9.61889180819058,6.745945002699771
54,5000,0.6,4.75392979897147,0.5004967673565379,274.7269589068904,11.156870634219501,3.9946459745031224
55,2000,0.5,2.6937332096743556,0.4997469647893799,99.69668674079766,5.394815159350077,3.223859595693126
56,10000,0.8,4.2447004902089125,0.5057550047624727,476.8463362173024,9.728864465028462,8.38630943651065
57,5000,0.1,4.458897647694976,0.5058097696840362,351.0750743690592,10.27471418986352,8.699083173530617
58,1000,0.6,3.6392029944221416,0.49937400358703793,298.71022940578666,8.040122662126203,4.847076756638869
59,100,0.4,4.632093035065632,0.4969769913038742,164.14300431336585,10.66354216417484,3.8978440745964282
60,5000,0.2,3.4401775460782633,0.49742040528208786,274.89158315395696,7.610281028641887,5.2901877267233095
