,Lambda,Max_act,speed,persistance,global_order,lcl_order
0,2500,100,0.002135724093152976,2.673771248988614,0.003575228438282284,0.0035732678049994198
1,1000,25,0.0005721424420808517,0.010567461583388942,0.0009117704994538063,0.0009117704994538063
2,1000,10,0.0005228839776374886,0.007858004026691841,0.0007619946392441281,0.000762169223374427
3,2500,50,0.0006696066585495242,0.018422443709104945,0.0008444239863704508,0.0008268038159357256
4,2500,250,0.0017190506286806004,0.02625929806109858,0.003091532742315555,0.0030880004495086816
5,500,10,0.0004657448785147885,0.009135334933817157,0.0007284442906562304,0.000728617599551522
6,500,75,0.0005519203398381797,0.010053328556469976,0.0008328784640307853,0.0008329206127989725
7,10000,50,0.004149810367315266,0.8717652301292578,0.006787453667807927,0.006787990407838779
8,5000,100,0.0028348822761686252,1.6914880601826106,0.0047019425494951835,0.004709899006696801
9,10000,10,0.000635593092531719,0.012880951404348933,0.0010462814996434365,0.001046311584700184
10,5000,25,0.0003926167711053447,0.010367891895697303,0.0006051957473867703,0.0006047779700958444
11,10000,75,0.0034558234035126736,1.2232627853039242,0.005894803755242478,0.005908853852281029
12,500,50,0.0005838188073277556,0.015231061002589545,0.000836511843141901,0.0008365458843947003
13,1000,100,0.00047380378959494717,0.006912690405562221,0.0006573812898160629,0.0006568627620103818
14,5000,75,0.0031147868301415137,0.6758073615380571,0.005289551099302995,0.005294499249799585
15,1000,250,0.0008984340451735594,7.474669665256034,0.0015894649805664263,0.0015896731884858985
16,10000,25,0.005027795585096194,0.29559098888995533,0.009084866503601121,0.009083581271903878
17,5000,10,0.0003668662617304021,0.011868215865222631,0.0005576089936199958,0.0005556285229694417
18,10000,100,0.002963184711196603,0.9318320875098053,0.004751814971158927,0.004752986456382099
19,2500,75,0.0023042901337684404,1.9190810702483387,0.00333911981954181,0.00333821103226994
20,500,250,0.0005907341575644468,0.019367331628630347,0.0008671734737244339,0.0008671765331957931
21,2500,25,0.00042374394272196237,0.006883864901474084,0.0006489978597061196,0.0006494836255208244
22,2500,10,0.0004081194089261867,0.006026492888874081,0.0006329304864814239,0.0006329328968210024
23,1000,50,0.0005660618958549904,0.012323748832701223,0.0007832002114010672,0.0007829925923302703
24,10000,250,0.0019779069452024022,0.03549971940717521,0.0029468699782086534,0.0029484722213399656
25,5000,250,0.002028996051690869,0.07711138037898328,0.003594673877580183,0.003596018833992135
26,5000,50,0.003679346877810489,0.5932351396702625,0.006971361082167236,0.006967679434205029
27,1000,75,0.0006085810949730206,0.011401357017887833,0.0008928857442074674,0.0008924191639316329
28,500,25,0.0005155733950248208,0.010334816546585704,0.0007467167201251463,0.0007471402219382133
29,500,100,0.0005372939893353483,0.00535594043542084,0.0008494813846693721,0.0008499262960514421
