,Lambda,Max_act,speed,persistance,sum_order,global_order,lcl_order
0,2500,30,2.6860741274915387,8.194667872234731,741.1773322671219,7.958782436312911,3.790196685026032
1,400,20,2.5124953131493966,5.312745718445906,660.3216204868837,7.857131787471844,4.016890617023169
2,500,150,1.2382999289725827,8.145367452876654,381.83977017296417,3.6954691491201697,1.710265564033495
3,5000,10,7.189432342707305,0.8417579874252409,280.34374884075766,26.1725703856613,10.466761634866758
4,400,60,1.6616929544895183,7.633481486290995,342.7569259446236,4.710981882526483,2.7246699902930254
5,200,150,0.8689755543106477,4.511234794945365,232.57131097379633,3.0943746156414194,1.3476868009500573
6,500,90,1.5062267641835037,8.057167735657213,486.8467865037008,4.929251838077793,2.139756960958609
7,500,10,4.264867290239336,1.1911276488845688,656.9221527075173,16.224622285943635,6.921857258725001
8,200,125,0.9313225393998424,4.941261641735245,240.13548437174254,3.1432722075128887,1.2725991545984146
9,400,150,1.1450120500130667,7.280057654304356,313.23413244922244,3.668819212841302,1.7936497420483082
10,10000,100,1.5116508511899158,57.74212977400524,2534.882645227408,6.210404903625333,2.4188539392316226
11,800,80,1.8267488180803786,9.55353460276251,189.07619132469105,5.707867956539624,2.8193020099678066
12,500,40,2.07619706325975,6.0451406277645665,677.7037687437878,6.233530280983935,2.9259109130374137
13,2500,70,1.9595629787703441,24.95542903959444,1709.070516868282,7.201325273487631,3.0865976436378495
14,300,200,0.8983029062736655,4.690710967406252,314.3454045140778,3.150335983510006,1.311035582207009
15,20000,125,1.3730566112587324,73.85927238349794,869.0921807064494,3.212569669504256,2.1619147099167333
16,1000,125,1.6230468665206306,12.893896596039093,437.9306750492874,4.920285198226595,2.813660418023114
17,300,40,1.765882456210904,7.173760396744008,282.0663063240305,5.244512100252617,2.491641738572482
18,10000,90,1.5850142499609396,80.3368487506494,1326.371835540556,4.655685424995101,2.769782272248494
19,400,10,3.96205735575615,0.9264735181083823,173.74856218223167,16.33376788232586,6.490630971256309
20,500,125,1.3491984895663918,7.445669023726774,409.90697465854146,4.451042333130589,2.0421299362978362
21,500,60,1.801962772922854,7.57021341498425,111.32702401795788,5.621351586626179,2.706837212118535
22,10000,30,2.5640799803402405,19.246384731247293,2339.4410698275524,8.31987021857773,3.89614483708743
23,900,125,1.6204658427965872,13.2103073685896,672.3697987604698,5.431608183649113,3.1487381298510777
24,10000,40,2.204726540957211,35.322014231414876,2378.3731258447824,7.46498141395428,3.499328211185403
25,20000,80,1.6758159018715006,,3966.5794335485803,8.814974068345544,3.787331202429847
26,20000,40,2.2321096724368332,66.4740154509247,2132.1397845556653,6.536614279623466,3.3817617084175096
27,300,150,1.011698629847445,5.914329531809193,132.51339024686504,3.227895851959939,1.4599316217773635
28,800,100,1.6925277994087526,10.328243195805568,708.2864964909093,5.57539086957754,2.411161736906549
29,100,70,0.9648586100373076,6.544141926213873,168.88343683570645,3.1340338800835,1.3949247010633763
30,300,125,1.081797706106046,6.550649329267694,482.2688704040578,3.309096873815052,1.6261885668461815
31,2500,80,1.891182424190701,35.165403492140214,865.276838228821,5.363307006961476,3.080117995640645
32,300,60,1.4888600187470742,7.4617951199462755,960.5399681595,4.779959640409506,2.1555314475193237
33,800,60,1.9859193753810693,7.8945696689372316,856.6316437998138,5.899127243444105,2.8817544302632254
34,1000,10,4.466214330741633,1.5236213708663002,439.00922237335686,15.139706418623135,6.692101125072115
35,100,90,0.8551206930648563,4.584695038328187,68.113550722288,3.003415219026967,1.1406390805308797
36,20000,90,1.5951002221380624,81.94081221070381,1616.811807254626,4.539007813984251,2.716708887584066
37,800,125,1.5636476662328342,9.554384847921261,389.751234053487,5.049110648212947,2.2487882300150495
38,5000,150,1.3457259864703721,62.59807513409602,946.2129753679856,3.9878133527018282,2.390308813465913
39,10000,125,1.3818326548479474,73.57023101499482,1201.4784884435173,4.13144379809734,2.343687884915104
40,1000,150,1.5402903620372217,14.780146683931786,468.1108357125632,4.659106507098039,2.4034814968719442
41,300,100,1.2111999794635455,6.236121295526684,389.1601464977818,3.8707601971257164,1.7129167347590137
42,5000,200,1.223942395819106,70.51611668898083,1119.330374949565,3.8819944473055594,1.9932720136841864
43,500,200,1.1067159761188046,8.15838689700156,299.51420444254416,3.4518525121359342,1.7446171781315103
44,1000,100,1.7713186023502623,12.37552479173441,307.7274901775608,4.766210437729195,2.6272794793224
45,800,40,2.2781230020750534,6.642993466997997,1122.8488358396119,6.845877824880346,3.355223805941452
46,20000,100,1.533285131406532,72.15168837036701,2265.81103851719,5.706064818852109,2.6601204008631734
47,100,100,0.7734594039589024,4.492809540501091,115.73222752980817,2.3551892888826083,1.127982792249791
48,50,60,0.8507801691839101,11.164331618344892,587.7948131025166,2.7237031895065167,1.311664036788677
49,600,80,1.687852403718419,8.99075988217134,596.2657092772649,5.768617774281691,2.4898336351549575
50,800,200,1.3211794722534027,11.63160130222639,796.1166495140099,4.317446457346468,1.9942009309903668
51,100,20,1.5388060001324588,2.7681798560123654,298.62304898813267,5.113606877357557,2.4340462017932896
52,100,60,1.0065554495368718,7.557558394727754,382.2523516453145,3.2796542972039893,1.685088825883359
53,200,30,1.73279705019693,7.947746783539566,769.7000732668774,5.474761663218223,2.4783050540440925
54,800,150,1.486820426030256,11.463180785178528,636.4249527842439,4.860778430723908,2.3308082076615713
55,5000,60,1.8986497291389048,44.26890083685601,1660.01158751487,5.954987408129609,3.436630737800189
56,50,30,0.8929763850250103,2.7797220957573012,152.46419268303046,2.9583531777398955,1.2579551157265096
57,5000,20,3.4481868253041865,4.514642676395013,189.8936566912786,11.312046067584289,5.197460220759975
58,2500,125,1.6631132241537625,39.4752396716625,1149.6445035524912,4.565862903074056,2.919368675515851
59,5000,100,1.546011307318674,63.14234445769763,1509.8811576858366,4.513265746907748,2.5004632189815927
60,200,50,1.4023049820818998,7.071755003130383,445.1254260139184,4.638849955352773,1.9848148311302634
61,600,70,1.754438524477544,7.466522293176223,468.8112040319837,5.217584358856752,2.5562314588434067
62,20000,70,1.7323582123795465,89.7654529201596,1225.4038621479135,5.176527691475454,3.0358976126914827
63,500,100,1.498092441439894,8.081483513681437,492.1044544655535,4.688829007956098,2.368286624702704
64,1000,70,1.9741870812500628,11.103572801315437,641.3755384156908,5.734510474021918,2.7393427663319425
65,5000,50,2.079122531296162,29.002134782487513,1471.5429652544833,6.753056292100701,4.025387324459158
66,50,200,0.4823181454226031,0.8258828108311705,145.59971801789703,1.5524141527837325,0.662520153595507
67,1000,200,1.3941261571064045,13.877827087400751,665.3850647651909,4.2041935228870955,2.287579158839177
68,20000,200,1.0330184244940477,16.892330000224828,617.1010033937348,4.035989187296156,1.812663640622812
69,700,100,1.6076738066626304,9.258352889309139,1113.5558828566177,5.590070308367969,2.454269697120256
70,900,70,1.9600781004111922,9.987016013724283,824.2193439959646,6.255615052379365,2.9567171674001242
71,100,200,0.6551926395507378,1.8770268628066842,94.33573271803034,2.5248213762256504,0.816247856921586
72,400,30,2.1467170481058284,5.956043999843554,718.4979869531264,6.608923703718547,3.2727079342155796
73,5000,90,1.664058809186683,62.07974320169293,1913.9688558209498,6.1831389777033685,3.3160850286415093
74,100,150,0.641819238583677,2.810064614567187,116.74131198880676,2.0582745224418466,0.9409412185571749
75,100,125,0.714615473477847,3.4541837374005575,216.38328617029234,2.3299957513335903,1.0207033344764203
76,20000,50,2.022376693636699,77.54771413758036,847.6630784849366,5.149952317722532,3.96609663764243
77,5000,70,1.809806493369529,54.07423257868186,1728.9545061299136,5.120163731137275,3.0320487832188565
78,5000,80,1.7005862704187624,49.91667297304616,1087.4725878751997,4.760026694482235,3.1175696168760454
79,800,70,1.898717351030031,9.675656790621114,930.7433990944955,5.575170267965365,2.843577540851596
80,900,30,2.609284114457783,5.558751022772574,995.4679539021486,8.207067258998798,3.860631025270686
81,200,80,1.1269431955046354,6.5957918175142485,369.815123500528,3.3962566671200145,1.733215847303504
82,600,20,2.7567177413617463,4.847180392371001,785.0584276284774,8.64768824710651,3.8838599460363694
83,20000,20,3.8160749838371726,7.022937777584358,1989.9424922083322,14.546601400528983,6.746380406532002
84,1000,60,2.0576484286575183,9.351167250489507,770.6413930452868,6.212708101477038,3.1646616801477943
85,2500,200,1.415077419983601,47.83836468338708,903.6341308394861,3.5078198522872848,2.4806961962628775
86,20000,60,1.8910794491419216,62.50436908533585,1685.441800994321,5.0470645793773405,3.265981637729579
87,1000,20,3.1298612856691017,4.472321329411861,662.7929456445461,10.327416822789392,4.869944067141385
88,800,90,1.745140769241988,10.085905174487085,464.3274857053229,5.275015096069365,2.4884315903207908
89,800,10,4.498222978208992,1.540677223654004,1081.8985928011552,17.22607465256574,7.123312739950037
