,Lambda,Max_act,speed,persistance,sum_order,global_order,lcl_order
0,27.0,4975.0,0.35332689993515315,0.5055501113653013,31.886836378899524,1.1435587757250831,0.4979823316043263
1,30.0,4650.0,0.34466197745892363,0.5065085070883228,17.794886703473217,1.1167353144745376,0.4924541642179462
2,27.0,4725.0,0.4115816113472377,0.49247437347160156,47.8610382950008,1.6480563961037464,0.5594546854907223
3,35.0,4525.0,0.3504943569939224,0.5029832345276689,20.45341954171618,1.1063841458359551,
4,31.0,4825.0,0.3463363686860285,0.5070120183446845,28.608162001395428,1.1051518727537548,0.5065684919666796
5,26.0,4700.0,0.3417335119441564,0.499344927672967,21.980059836641356,1.0990127399104346,0.512212425001383
6,26.0,4625.0,0.3536855877115243,0.5017398721178117,17.133319169667537,1.1684515417587802,
7,25.0,4850.0,0.3579056393772945,0.49766613271817095,23.62513112824806,1.199200201463959,0.4906293982230774
8,29.0,4575.0,0.3481432465810546,0.5079632204174611,49.257940411058414,1.13954016828679,0.474240603992777
9,26.0,4675.0,0.4492808348915275,0.5004515190527925,39.93341700389516,1.9768561515756415,0.7294261481591602
10,28.0,4750.0,0.3508151447303915,0.5005894062000946,28.517029729251394,1.106320414810674,0.5204373064512218
11,35.0,5000.0,0.4240150834571059,0.5059048392034227,21.96968734037394,1.8014837513490254,
12,33.0,4600.0,0.350103393416138,0.4991721865330609,24.411523733907057,1.1497107773985848,
13,29.0,4650.0,0.3590711376909592,0.5005304732258449,41.31833674277578,1.1297246851499325,0.4912324554837331
14,33.0,4850.0,0.3511829498256785,0.5071508143412476,43.31953054054958,1.0975260949699333,0.5142365639193209
15,31.0,4675.0,0.3477220976599239,0.5014585694729233,10.827218786590564,1.1243929827760764,0.4722062463498029
16,32.0,4700.0,0.3647464520662125,0.5039828819907318,17.201115296938436,1.1941457505833761,0.5566040074710684
17,32.0,4925.0,0.349806504781835,0.49614159648051215,19.1512889684292,1.1165693650084514,0.5037259530788317
18,34.0,4950.0,0.3548253582438476,0.5059394608554183,14.666609591928271,1.1567693389099067,0.5289005236315926
19,32.0,4725.0,0.36991108998367905,0.5057972484311223,53.59255029503765,1.2943397587262853,0.46702776322380124
20,30.0,4575.0,0.34911544268494515,0.5023446162876251,26.826285366539675,1.1320606007589775,0.5064923106676038
21,30.0,4600.0,0.4123726309948419,0.5018883069988884,19.756893945200897,1.64945302138682,0.5083735033695578
22,31.0,4775.0,0.3683758807374218,0.4965410679317044,20.084359715295903,1.3059873304173752,0.4958688559219596
23,30.0,4850.0,0.49757126089852255,0.49729032478932067,34.04107514820894,2.4131540296028766,
24,34.0,4775.0,0.44652642435457035,0.4954798357127568,10.9412251439547,1.9520674096893027,0.4613180303892186
25,27.0,4750.0,0.3534045366107173,0.4911868847437514,34.51317934829487,1.2021591141820551,0.4479871134663017
26,30.0,4925.0,0.36597603480296464,0.4941904817937739,54.448647387042904,1.1855760505852235,0.5554618735071263
27,29.0,4750.0,0.34936766032824307,0.4983660797459783,16.76694974959009,1.145376612546953,0.5117711962040082
28,26.0,4775.0,0.4292975327457565,0.49883683135260243,38.24160004799625,1.9391239306892696,0.46861151320016387
29,34.0,4800.0,0.3480591860599168,0.5000855118392296,61.043375512295356,1.1451403018235664,0.49310157630780765
30,26.0,4525.0,0.6050788255632955,0.49405369599497206,51.90419895433122,3.3923105484963503,3.2050878145738375
31,35.0,4825.0,0.3661237073675613,0.5049605501865413,20.9868401966944,1.2888792839065255,0.4369355485213558
32,30.0,4900.0,0.345328830845566,0.5124784865659896,44.070411284467426,1.095139554432032,0.48789347106565295
33,28.0,4725.0,0.34954031900975024,0.503150287064266,16.19509598533518,1.1333192636265947,0.4913761295416439
34,25.0,4525.0,0.34047146633944325,0.5024759126725449,23.919853905835545,1.0808216680132388,0.48928599631922537
35,28.0,4975.0,0.35262554825965897,0.4980807444400298,6.691166239766456,1.104276470414352,0.5055903793741823
36,31.0,4900.0,0.3583076836127491,0.5004306098793221,19.0610320413437,1.162859227875479,0.5415325251167681
37,33.0,4775.0,0.3643598899448995,0.502093142362216,8.458451867379923,1.253696967125872,0.4958154202356672
38,34.0,4975.0,0.3455567386705043,0.5056508042267629,53.713299657227665,1.1083606417027736,0.4557975945096636
39,31.0,5000.0,0.35106843126278714,0.5089012371879088,41.24857139660965,1.170132926402587,0.5400261810539688
40,35.0,4550.0,0.35262761380552393,0.5067541810899049,41.47540711553107,1.1386640406369228,
41,25.0,4675.0,0.34735207650109917,0.4985097433113528,27.48644322710967,1.121860612821125,0.4991121374483878
42,35.0,4900.0,0.3493525630808587,0.5064693704477512,42.35532033532525,1.1151739951795832,0.49958298364893505
43,32.0,4625.0,0.3509254515426041,0.501782443660305,22.286454964619665,1.1301758619174966,0.5170118839463209
44,32.0,4650.0,0.3515270964324723,0.5005147017735555,21.536964044304302,1.1017579451478583,0.485053953432902
45,32.0,4600.0,0.348335266213606,0.500602374394264,13.465826930764688,1.107345004860536,0.5077078735725234
