,Lambda,Max_act,speed,persistance,pooled_pers,sum_order,global_order,lcl_order
0,10000,0.3,4.863721392645267,2.1381977317069394,2.1307571465767183,1114.7113948574083,14.789423573855334,0.6971577854056944
1,10000,0.7,4.8894068656341405,3.847585806101681,3.821070060764098,728.4006992238213,14.740752042482244,0.6938911189163969
2,600,0.5,2.8748450164958848,1.9186711345605054,1.9070690672412973,395.0742095237891,8.633802585002778,0.4134188123860931
3,900,1.0,3.2613726081130867,100.0,100.0,3427.600716209246,7.185045859586788,0.6845894276666914
4,900,0.9,3.303628673188718,8.195145798447324,8.161195849832028,1143.1911169757836,9.59022260101926,0.4872359532622782
5,2500,0.1,4.166295311022847,2.070035197446063,2.05627415539832,769.6998427199015,12.342799995335406,0.6159895335665082
6,600,0.6,2.9028845644351815,2.1715822135166443,2.1556959106152997,626.0487980388193,8.873246505287076,0.4181297792265034
7,10000,1.0,4.794673551375234,100.0,100.0,1150.22745861083,3.8819632965034363,1.091884649417117
8,10000,0.5,4.846729301353979,2.540614883362953,2.527775764045776,158.91683685560318,14.66998478453419,0.672325249913963
9,500,0.8,2.694335159848296,3.0293082986370026,2.9845918025984837,719.6766703243409,8.285876614345762,0.3624591030794954
10,100,0.4,1.210485497128322,0.7949758327501152,0.793582096602272,62.54815649425138,3.74046875159346,0.18216155635894787
11,1000,0.1,3.375623558822558,1.8324566822666384,1.8275350842409586,360.9509628673984,10.529230285233384,0.501666851854907
12,300,0.7,2.18179243446676,1.8241003960359312,1.8204739014056772,606.5674328072886,6.358876649114827,0.32317092675761855
13,1000,0.3,3.4104376229779727,1.9614601508696563,1.9524882742142702,514.3660277759619,9.980024988717128,0.47607318131436144
14,900,0.5,3.26533964496252,2.2864806319199533,2.279688667330372,437.8596939654214,9.887870270215533,0.48521755861951005
15,5000,0.1,4.568194919927391,1.9503647119313992,1.9415670173651405,457.2325360250651,13.599772608588037,0.6455843719323362
16,100,0.6,1.1951134102804328,0.8966480174493017,0.8957919259561787,110.92656703726641,3.6499064604091154,0.17323144188670964
17,1000,0.2,3.390049811242083,1.927021287113559,1.9168088215918275,547.9002251279536,10.254753201531424,0.48871618311916665
18,600,0.4,2.8681176882639248,1.8231482415130789,1.8203158347929111,573.3938081140785,8.931117615320192,0.4030690904695062
19,400,0.6,2.4742319433602016,1.8389431243570182,1.833571741884219,213.58342009604385,7.493751747412046,0.35076427709473373
20,400,0.2,2.4209292918270116,1.4938734619123009,1.4888451099094868,175.90440110803723,7.147896848695007,0.3236259715501042
21,1000,0.5,3.4175726221104186,2.2866317942651597,2.2810003309246443,715.2380342039594,10.074562428318037,0.49809266060515034
22,500,0.5,2.69417559245283,1.8178439990556416,1.814904967015341,410.0869887188563,7.970891868204974,0.3697099171900562
23,300,0.5,2.167798317175169,1.5196431503803562,1.5133130552489447,248.86480841976433,6.449024031453531,0.31697329993084394
24,900,0.7,3.2902539448510395,2.8709294261091594,2.8572321319713856,386.51129683099253,9.401163737798996,0.4665746971989948
25,2500,0.2,4.190930543579292,2.063434504295271,2.0527259024132025,568.0016060127626,12.107847110519675,0.5783701423981626
26,200,0.3,1.7789674564653553,1.116061895177006,1.1152628584740798,196.2668630716081,5.591047057288878,0.2452636819045045
27,200,0.5,1.7796756073735231,1.2591732443146273,1.2584393127991949,227.21816818248638,5.645124388959139,0.24911398790742517
28,300,0.9,2.180265998883093,4.783309960670335,4.744947458234626,233.57037481133864,6.35289059087631,0.3211194619645605
29,500,1.0,2.7010102633805353,100.0,100.0,3381.3816787451524,7.380789730113628,0.514691639565248
30,200,0.1,1.756850602739423,1.0413982444655399,1.039186422137308,49.96538238458566,5.327032434955086,0.24819065275955984
31,700,0.6,3.027366625820084,2.2397974247107113,2.231854836511862,135.3174201902954,8.343975262351798,0.4554843719925164
32,300,1.0,2.1436318167620363,100.0,100.0,1970.4587181031955,4.508547930652702,0.39887796191625546
33,700,0.3,3.0079354972251533,1.8290800614070175,1.8237366191672548,292.5516819779636,8.986897520646053,0.4217171198719365
34,800,0.2,3.160133011803809,1.831863266404525,1.8273595545813337,335.4012497883191,9.343302771271867,0.471888182239366
35,500,0.7,2.6935486111785867,2.343110580768669,2.3408588643243893,555.439163457764,7.8957244693377655,0.394835839936694
36,1000,0.7,3.411849389726986,2.886229067768107,2.8634837803026523,635.7435329198993,9.948043443692354,0.4574548517806491
37,300,0.3,2.1343671277717235,1.3706229493099513,1.3685437884771638,146.83967551018162,6.187131750401978,0.31359397566242503
38,800,1.0,3.143050990426066,100.0,100.0,3031.0723399703397,6.44332215483978,0.5868443285125949
39,20000,0.8,5.069662977395489,6.372952417873819,6.32128285051586,1429.7803424628385,14.632218285374284,0.7474218460619045
40,2500,0.9,4.246684658637762,10.851204689915692,10.688252804913148,1154.0576663866807,10.372047598049425,0.6604110946797446
41,300,0.2,2.187428175429385,1.3086271057378243,1.308932303657778,269.3112518314092,7.000885293170183,0.30168067826218753
42,800,0.4,3.160913264639782,1.9685554361522801,1.9545230255491477,401.37812048721406,9.457327310881908,0.4591824969075681
43,20000,0.9,5.096294896244964,33.62744403629699,26.571352740576067,4028.113414640287,13.323540841020128,0.8474611001303821
44,10000,0.1,4.820663739536273,1.8687194617162788,1.8580368138450085,912.4156219432854,13.637009521927844,0.6894626160782134
45,400,0.3,2.4669040912504374,1.5165490234018393,1.51459204048579,355.92500896395427,7.333567510868536,0.34224387381373933
46,600,0.8,2.868794272350976,3.370021847465511,3.3602017609878647,446.4268589079901,8.005981495482127,0.40783155006180616
47,900,0.1,3.269699285210252,1.8217698816376207,1.8193056952577393,699.5967433725441,9.918704290428737,0.45169318174039746
48,600,1.0,2.833472138025458,100.0,100.0,4651.560960257417,9.489091566194066,0.5958625456592521
49,100,0.3,1.1903197082502084,0.7724922381864469,0.7717339567108559,137.7410689962008,3.6536057086032274,0.15560829174966848
50,400,1.0,2.434023247065503,100.0,100.0,3491.413460969706,7.441541413349066,0.5626179055357828
51,100,0.8,1.2168915334584378,1.2141288880061425,1.2163585429383525,89.66911975750799,3.8534904325909833,0.16565891729314844
52,1000,0.9,3.4169381075506595,8.754221563958746,8.66655313256528,1241.2943061929327,9.527657487724507,0.5322469444960218
53,1000,1.0,3.3655801548484248,100.0,100.0,2132.1208204890636,4.713783334795195,0.6372239244502959
