,Lambda,Max_act,speed,persistance,sum_order,global_order,lcl_order
0,2500,250,0.0007988800470297984,0.47167671419554774,0.04470853868719895,0.0021934853098519516,0.0021907628701053035
1,2500,100,0.0010501238288448684,0.5394942963325468,0.04929074355427928,0.0030562782169894645,0.0030540129334795203
2,10000,10,0.0025276329303470196,0.719113750982413,0.03698797626094531,0.0069332007803996785,0.00693356913056866
3,10000,50,0.0015934067479276787,0.6702294744925468,0.06572954731834674,0.004444538584601221,0.004442988204801288
4,2500,10,0.0018961708229283231,0.6677908485929771,0.0583355499772672,0.0051655643076043995,0.005162685680707259
5,10000,100,0.0014617755752086112,0.5039937383577189,0.03992777646769305,0.004175966830250201,0.0041703553989660865
6,2500,50,0.0013222174111719362,0.7451434334331217,0.037010410418423186,0.0037110468199173115,0.003709838480788244
7,10000,250,0.0011489649766896564,0.44224570412502884,0.057000014262778544,0.003224189393517649,0.003224506208427112
8,500,50,0.0007700238866624374,0.7866076708114298,0.050882096467825606,0.002171062997126933,0.0021711094069616914
9,500,10,0.00032492161960913146,0.4910470264339411,0.010022333016562785,0.0008819653800859322,0.0008819011858277673
10,1000,100,0.0007838730465052361,0.5987275421722096,0.09201926637523446,0.0022251162668003267,0.002225532345877432
11,1000,25,0.0012891930866970776,1.5214182383855281,0.02375654503093036,0.003581621435492711,0.0035784907806246007
12,1000,250,0.0009403365737049726,0.4811223686361819,0.08479103031522423,0.0028283969550789976,0.0028225432375033554
13,5000,75,0.0012259079845192045,0.5977234187481774,0.05061751926389521,0.0035039799989026316,0.0035056379591584057
14,10000,25,0.002096576808188623,1.2228052206170656,0.039154311507908456,0.005741401895173644,0.005742740762604302
15,500,25,0.0007172337268219328,0.6697771166393618,0.020821190149667324,0.0021819894301077043,0.0021782186236451078
16,2500,75,0.0011590802444657045,0.610275208287277,0.04468111569234833,0.0033074104743910666,0.003305282120463348
17,5000,250,0.0010878222572233722,0.46064066034891604,0.04324667762872061,0.0031376976535622903,0.0031355418245310233
18,5000,50,0.001387769693404873,0.7358777039491509,0.018366943777511007,0.004037045538712414,0.004036993427355516
19,5000,10,0.001954040598880247,0.7691487435880561,0.06599395780731303,0.005346756845990302,0.005342476105403669
20,5000,100,0.0011797048992560795,0.5488249908269793,0.059177557327140876,0.0034063808596401643,0.003406787083083567
21,500,75,0.0009572181834311082,0.6649526547066461,0.03829719577038185,0.0029260308157877356,0.0029169482256014337
22,10000,75,0.0012052151801257656,0.5575757748369747,0.04882082566819961,0.0034526332864307624,0.0034496692719373726
23,2500,25,0.00203992373708302,1.5033401458658568,0.0347331530526033,0.005983513409219811,0.005980945791032517
24,5000,25,0.0021420872639714445,1.4805650568133744,0.04346501789952806,0.005952808569837922,0.005951119057545091
25,1000,75,0.0007084605287240327,0.663266391227922,0.03186782282304519,0.0019894764738479717,0.0019872203544807495
26,1000,50,0.001039523121074452,0.8298836583709612,0.05598064014111659,0.0028921118431311076,0.002891142322045539
27,1000,10,0.00035063485850088166,0.5127312910031209,0.012190343037365754,0.000891689563267334,0.0008903885359322621
28,500,250,0.0007222547934190335,0.4984736753647285,0.02205245510234419,0.0022666111086723888,0.0022634829805769693
29,500,100,0.0007044968690815798,0.6099168956856011,0.06270316751106297,0.0021116327306940318,0.002111371751502746
