,Lambda,Max_act,speed,persistance,pooled_pers,sum_order,global_order,lcl_order
0,500,0.6,2.4077061075077903,,1.9536990021017355,726.218955453234,10.274616954741258,0.1773741388382388
1,800,0.6,2.8809969867427196,,2.385649458212101,546.7902664334796,12.35551838781446,0.21464133989281242
2,500,0.1,2.393479509229001,,1.5572249599790382,485.2820265580505,10.314614323215677,0.1736934038250385
3,900,0.2,3.0112469305602545,,1.9087875966373042,654.1787152268137,13.126870413911284,0.22713566400710394
4,500,0.5,2.395009309202951,,1.8363286749829708,472.5378874422551,10.169006696637933,0.17374314451598996
5,2500,0.3,4.0117178965111275,,2.2437412979579565,886.4694620988932,16.22086187557518,0.295805002884574
6,2500,0.8,4.039676593026029,,4.904602394254657,2480.454484005918,18.408132557848997,0.3038115630013058
7,10000,0.5,4.724643570174216,,2.6506421195854686,804.1456372301045,19.791393975638403,0.3545339292688447
8,20000,0.9,4.945769198462018,,27.312568700378332,5264.049828807988,21.16105503171812,0.4296740737693447
9,700,0.5,2.7473903666098094,,1.9811272673617784,597.5890832842942,11.147873980478973,0.2123541433725863
10,400,0.6,2.162260718334912,,1.744316838739528,587.2207586571575,9.426681495007719,0.16536612740325848
11,5000,0.9,4.488675020150319,,13.918991507398276,2426.2224489928176,19.620519195252133,0.4130292768430947
12,700,0.7,2.7742186204244916,,2.654306629599545,840.1768670336129,11.99224685064746,0.20552904760938354
13,100,0.5,0.851454484897144,,0.7553561780072983,95.55339972483672,3.813023169319828,0.05851643838366605
14,300,0.6,1.8500096436532514,,1.540924166243742,368.2836774730207,7.919228268866124,0.1347055477385605
15,10000,0.1,4.677498997834242,,2.0615626577170936,1456.5412267404135,20.38889311840118,0.3444044791798559
16,1000,0.3,3.098507310222457,,2.037018938600876,395.5692821176954,12.937667227592861,0.2404282613762675
17,2500,0.5,4.0119247938596185,,2.684599703635183,1746.4641884365587,16.954571681469144,0.29897748414081066
18,1000,0.8,3.1400477105352063,,4.076987306550362,583.9677475040635,13.23403228163491,0.23682670551717855
19,700,1.0,2.7286383075716474,,100.0,3287.488026644779,7.311608668668189,0.29818491227855193
20,2500,0.4,4.0011649068915,,2.4648072890237978,492.98769203488473,16.95648487233685,0.2929395295263248
21,800,0.7,2.9069303023521065,,2.7776308057520187,717.4343640757868,12.312506119728045,0.2279816768511491
22,10000,0.4,4.705388419516331,,2.4073780538871326,1736.619819362959,19.54582081037773,0.35861624436558126
23,400,0.2,2.1295058283898363,,1.4669916299166834,298.9115681875443,8.977319749522291,0.14836975062892935
24,300,0.2,1.8343622675890268,,1.2552786466812411,172.3183531822557,7.803412092001941,0.13287290712842537
25,1000,0.5,3.1422577803425793,,2.3437957340911306,1011.924132838326,14.136855329335818,0.2502291179856532
26,200,0.6,1.4638202629110022,,1.1841692256270409,213.9579929881654,6.659413305766887,0.10118319080434277
27,2500,0.6,4.017266938213431,,2.997654157416332,887.0997320809518,16.352296605716,0.29153495908805366
28,2500,0.2,3.995494288840499,,2.1452639134633693,506.63468174450276,17.368862847040138,0.3150184613807482
29,300,0.1,1.8125292080578748,,1.2107665893884438,426.94550432893556,7.7780309744682485,0.13086908789268392
30,5000,0.4,4.444121973493638,,2.419193413673532,755.5458798042664,18.379780082852413,0.3373064571975881
31,900,0.9,3.0012175164379777,,7.75242720992867,810.165546041664,12.807320094785318,0.22887601543086145
32,700,0.8,2.772490789696022,,3.4349991646578566,499.97723227039114,11.488689915939537,0.21412260304966635
33,200,0.4,1.4344288819004236,,0.9974578882018732,355.59708966102113,6.169628368893516,0.10269954599402298
34,700,0.3,2.758242720363569,,1.8401572370130892,711.6906218452826,11.953323953018012,0.20623544245179934
35,20000,0.4,4.842006479720385,,2.411949367561488,1231.9148461955149,20.53536613431403,0.3666320244129847
36,600,0.6,2.612083680516315,,2.1252490475901036,781.2240667446011,10.245271796262132,0.18546646842351652
37,100,0.2,0.8365316128625985,,0.7068027855185414,64.36628556984667,3.9154890283179733,0.05646245665819436
38,100,1.0,0.7930858688490561,,100.0,2300.400912549363,5.063196214848887,0.1031856280319576
39,1000,1.0,3.0847144098680093,,100.0,8385.35373004394,17.189951639949197,0.36022191873955456
40,20000,0.2,4.830803154130087,,2.1181543339929414,1420.1939929176665,20.596560713846937,0.36696092720134105
41,200,0.5,1.4176300267385071,,1.1079681213459076,337.144740473148,6.045066205611488,0.09918656979688883
42,5000,0.2,4.416157249008472,,2.1620109257539424,1374.4591995492303,20.252935839600642,0.33643822790943284
43,10000,0.7,4.744762244109763,,3.8335677598171323,741.6850615260513,20.531188454120432,0.383374151501663
44,800,0.8,2.9107398049998143,,3.8388925532810725,1440.5618322956777,12.83203881943195,0.22312687546544502
45,800,0.3,2.8687542984926733,,1.8900301921270684,505.986017424386,11.85507904626308,0.2166028695697765
46,900,0.4,3.0112252279917757,,2.0254344466051495,558.4206409481311,12.356591119117546,0.23742402888924896
47,50,1.0,0.44384976072043064,,100.0,585.4683723063863,1.9754326726269011,0.04261925862932524
48,200,0.3,1.4078486080864085,,0.9653264483805509,64.02933951479491,6.213020271601018,0.09701550677916913
49,5000,0.7,4.450245057252326,,3.6243250295268434,2123.2811041050254,19.395994627379583,0.3293155470488618
50,200,0.8,1.4579895249104564,,1.7016648698264378,142.35117390800306,6.321827390241734,0.10500688541848609
51,50,0.8,0.4763839065419575,,0.6947331853588874,45.90700907508243,2.0521123269414083,0.033207152351497696
52,20000,0.5,4.856116657125022,,2.642030513715148,913.6358631648852,20.839635185893393,0.3654098063275062
53,50,0.3,0.4806292634689504,,0.568451464305798,62.50743885338931,2.207394687542403,0.03359960987541082
54,900,0.1,2.9888140049000587,,1.8534715352627646,431.11893410339167,12.733230871728098,0.21720197897645377
55,20000,0.7,4.894930568067214,,3.949940479602834,910.7443100139899,20.28281269993436,0.37544726122642486
56,300,0.9,1.837811897670881,,4.288388321111553,508.72348232831354,7.834042399396304,0.13673039685569371
57,900,0.6,3.011870014600961,,2.466100398532595,843.7864976094359,12.135779454121817,0.2357383269694197
58,100,0.7,0.8470208560781057,,0.8654179692335578,110.16225762726464,3.8584683725789137,0.0597681909092294
59,400,0.1,2.1419395059485264,,1.3865558597716166,170.01362292833207,9.091643677248562,0.1485858608645197
60,600,0.4,2.6037980542535566,,1.8308019904556558,402.11186143681556,11.515831618739707,0.19667265802876477
61,5000,0.3,4.4336511586450795,,2.3765830016305527,2473.4509014175674,19.028763415579252,0.32847673554856505
62,5000,0.8,4.479200358168601,,5.299849568339042,1071.439694662107,18.318002982207123,0.3459652571112909
63,50,0.7,0.47623084282823713,,0.6199850323486658,61.17931369060438,2.012498328542582,0.03337082628213231
64,600,0.1,2.571740212149772,,1.6384964238142465,170.4337194983212,11.034831376918861,0.19455024287700529
65,5000,1.0,4.399280314460022,,100.0,7110.333408419947,14.79059025480159,0.5152920238615336
66,2500,0.9,4.029163474160895,,10.491678483779664,2943.2790138138453,18.647702478608856,0.3216135767307813
67,10000,0.6,4.7171933829851715,,3.0947329603786313,318.918430687983,20.052444775364524,0.35670054223782804
68,2500,0.7,4.0224546044753895,,3.57375169987919,1927.7381371622598,17.75480589736271,0.31880433193757135
69,50,0.2,0.5359975632607274,,0.5624303484609121,36.7517013260989,3.0328984579122977,0.03183392930586086
70,800,0.4,2.883015686622015,,1.9458843407672586,491.33778380590434,12.128256681768946,0.2180787550750781
71,100,0.9,0.8548592955554817,,1.7833073409123412,182.96511080586544,4.000101242654921,0.05851794729436752
72,300,0.7,1.8510197815958707,,1.7323340541758148,369.8823795463554,8.195624319183462,0.13504618021159503
73,800,0.2,2.8923019552470897,,1.8459514537475,810.4545380606405,11.681754136388273,0.21464149090487428
74,50,0.4,0.4905292985352998,,0.566343588686738,45.57986417792131,2.2819113646513083,0.03206715927155767
75,20000,1.0,4.842714738383905,,100.0,7496.625153071686,15.846103404014206,0.5975940853097478
76,100,0.8,0.8689982896381544,,0.9947660881617595,122.88823037456007,4.070551853542128,0.059845158088770355
77,100,0.3,0.8841567880389056,,0.7143660138470853,83.49252596584259,4.440961661025906,0.061973119425450494
78,20000,0.1,4.837303749094476,,1.9787739680977308,489.74600502743624,20.80217757763844,0.37631754754421787
79,10000,0.2,4.703955072518234,,2.1295806581736283,1135.1876044421392,20.08427755114046,0.35748869327688976
80,300,0.4,1.837497370997744,,1.3390065131319873,290.0219188404404,8.25563475306317,0.1383695865650121
81,700,0.2,2.7809381179168526,,1.7540064256435266,305.44431267685763,12.187769373158648,0.21245651131682358
82,500,0.4,2.4261238556547293,,1.731403927792548,784.6774584341265,9.997278308901489,0.1883413721752485
83,500,1.0,2.382609057816223,,100.0,6867.99483191634,14.258302384064553,0.2732725153697603
84,800,1.0,2.8561007737856676,,100.0,6354.594676716408,13.173710695685278,0.3478920328012984
85,400,0.4,2.140541598863959,,1.5497766062233422,150.23331422591812,9.467798104160021,0.15225805786967925
86,400,1.0,2.1119313720457855,,100.0,3660.724713818401,7.890634029998937,0.24838901819454162
87,600,0.5,2.6067284339143253,,1.959137340483988,363.8467316405387,11.159149044559804,0.19380589810562032
88,700,0.4,2.7435322900331136,,1.8956126162288063,323.01800351458655,12.105396806227231,0.19599247171107634
89,300,0.3,1.8321922998494686,,1.2861522087868476,347.6242550696291,8.180520547795167,0.13095294878633504
90,300,1.0,1.7990232723751238,,100.0,1450.4190534691709,3.9399291638838743,0.21251818382108617
91,300,0.8,1.8360818524591818,,2.248162418593054,397.14295753119717,7.883618197060099,0.13552446636713544
92,400,0.5,2.1479470247882984,,1.635310069030481,465.14566606728766,9.063890461443307,0.15654998005365314
93,50,0.9,0.4902309324608276,,0.9680370437129611,72.34127689828948,2.3163605071978424,0.03545131902738885
94,200,0.9,1.4557537779229588,,3.1955684540231477,566.5695124912197,6.45711097942924,0.10565536387914268
95,1000,0.2,3.1106954926141897,,1.9081686286303365,812.8788801553308,13.391794830132412,0.2315331438684927
96,400,0.7,2.1687452413297694,,2.005142805104886,608.8546985447541,9.612791796400815,0.15382928413177016
97,700,0.6,2.759735904551305,,2.2848538905522098,550.1382056343981,11.490161684985768,0.20584469134470862
98,800,0.9,2.8930330199043235,,7.583780800629862,1308.0047481934748,13.661572902202714,0.22716473473702123
99,500,0.3,2.3916134260479858,,1.6478951907486428,157.4994939917314,10.350714811668185,0.17682048495546543
100,500,0.8,2.4231917725976118,,3.0293456578313513,892.7187156638231,9.990241208633758,0.18033064555899123
101,2500,0.1,3.9982023729207765,,2.121862239857677,1539.9017205179262,16.907748112696936,0.3115508849977252
102,200,1.0,1.406475252929608,,100.0,3425.153332199331,7.531406671614155,0.17020645118263192
