,Lambda,Max_act,speed,persistance,sum_order,global_order,lcl_order
0,2000,10,4.3792398788566084e-05,0.406364942488519,0.00014338205754466264,4.3792398788566084e-05,
1,2000,75,4.97851104719215e-05,0.4048311977432919,0.00036622175519412313,4.97851104719215e-05,
2,4000,75,0.0008433187394307059,4.953282978465627,0.020292745179339246,0.0008433187394307059,
3,3000,50,4.9100945284161725e-05,0.4163933144003249,0.00021823000223597974,4.9100945284161725e-05,
4,5000,500,0.0005969092893547825,0.49043681782126086,0.012823467548783283,0.0005969092893547825,
5,500,100,4.095075739875144e-05,0.4166645845300085,0.00035032234037730324,4.095075739875144e-05,
6,4000,10,4.955964140351468e-05,0.43481829154591517,0.00036743306537867385,4.955964140351468e-05,
7,5000,200,0.0006575259547810302,0.5819058201379578,0.02489341493209341,0.0006575259547810302,
8,750,50,5.264791910931087e-05,0.42649834588583746,0.00024152143971882303,5.264791910931087e-05,
9,3000,150,0.0005450782110454282,0.8062858752473381,0.01071195460588569,0.0005450782110454282,
10,5000,10,0.00020246023667185451,0.46745403356091,0.00160459347520478,0.00020246023667185451,
11,1000,100,4.850427711635641e-05,0.42250497684231186,0.0003467209103056692,4.850427711635641e-05,
12,750,150,5.416537937345676e-05,0.42881000567707955,7.027623777250563e-05,5.416537937345676e-05,
13,2000,150,5.8260545814614434e-05,0.44008724616122397,0.0003888351233017499,5.8260545814614434e-05,
14,2000,100,4.25260562231664e-05,0.4318414405685606,0.00020246293148299633,4.25260562231664e-05,
15,500,150,0.00020017906546286075,0.41900991847345487,0.00229814927203351,0.00020017906546286075,
16,5000,100,0.0007572043197933435,0.8778472091789112,0.022454338435665914,0.0007572043197933435,
17,1000,50,3.704609816857776e-05,0.44300020884740826,0.00011277533313692025,3.704609816857776e-05,
18,3000,75,0.00024969163810992175,0.4432085861508666,0.0015727033180939784,0.00024969163810992175,
19,4000,50,6.803762912658903e-05,0.4304363872883374,0.003437468889437185,6.803762912658903e-05,
20,4000,500,0.0004588944759091527,0.5017644884471143,0.010865860697068415,0.0004588944759091527,
21,4000,200,0.0007934684995191807,0.5686099777798569,0.018132265485579058,0.0007934684995191807,
22,1000,200,9.640684363595622e-05,0.42553552031513414,0.0018021379908744028,9.640684363595622e-05,
23,500,10,3.957409195474453e-05,0.4359986854236362,0.00024526246901065914,3.957409195474453e-05,
24,750,200,3.793553880611919e-05,0.44079278345730444,0.00013572420986458441,3.793553880611919e-05,
25,1000,75,4.612617479485295e-05,0.425429066899049,0.00019327143218639107,4.612617479485295e-05,
26,5000,50,0.0009120433331818007,6.265237946857134,0.025462552408539785,0.0009120433331818007,
27,750,75,3.891540986672352e-05,0.4319734091177535,0.00018201361890233378,3.891540986672352e-05,
28,3000,500,0.00026384915560738855,0.48932698678850595,0.02231962798320242,0.00026384915560738855,
29,2000,200,0.0002838732327795729,0.5181345357417211,0.032022099308782116,0.0002838732327795729,
30,3000,200,0.0005865702415649681,0.6412323752868503,0.010613002330566083,0.0005865702415649681,
31,500,75,5.0666746729987305e-05,0.41146660745316394,0.00021428992797450574,5.0666746729987305e-05,
32,2000,50,4.6347677269884444e-05,0.42170412037764987,0.0001824932340091834,4.6347677269884444e-05,
33,2000,500,0.00020805795538595111,0.47652966290877075,0.01566739059217283,0.00020805795538595111,
34,5000,150,0.0005926832429722163,0.7144051305741812,0.02576152560429558,0.0005926832429722163,
35,750,500,0.00024955824498841306,0.4473134149791081,0.0037019947669702426,0.00024955824498841306,
36,1000,10,5.133033393150358e-05,0.41662397005151364,0.00024148312207870665,5.133033393150358e-05,
37,3000,10,4.866250686325657e-05,0.4247787063938297,0.00020661485006382978,4.866250686325657e-05,
38,500,50,6.789340267231381e-05,0.41789163251916744,8.414470440097543e-05,6.789340267231381e-05,
39,4000,100,0.0007156760596882379,0.9021986649012337,0.02267288166764123,0.0007156760596882379,
40,4000,150,0.000558441907407998,0.7097080310586114,0.03809873639465044,0.000558441907407998,
41,1000,150,4.2594486723846224e-05,0.4398552054306488,0.00031836085042585816,4.2594486723846224e-05,
42,750,100,0.00018917189879839524,0.43001477598392973,0.0003958715019074278,0.00018917189879839524,
43,750,10,9.152223288245443e-05,0.4272892485913922,0.00033306308434048894,9.152223288245443e-05,
44,500,200,5.093481610189386e-05,0.43337217854220095,0.00039622095994118006,5.093481610189386e-05,
45,500,500,4.39541431945932e-05,0.42286585597568027,0.00022706434067779275,4.39541431945932e-05,
46,3000,100,0.0006143158327159215,6.689131822129079,0.03327248596276251,0.0006143158327159215,
47,1000,500,6.699392275190177e-05,0.3941938956669698,0.001694996151944103,6.699392275190177e-05,
48,5000,75,0.00023458476231680953,0.4476735669117652,0.0011919735924991004,0.00023458476231680953,
