,Lambda,Max_act,iter,speed,speed_std,persistance,std_persit
0,2000.0,0.1,0,6.894808848269638,1.0558824364359056,98.67252577737109,6.468152191630025
1,2000.0,0.1,1,6.894645710270225,1.064785166424154,98.53274639186236,7.255500712374132
2,2500.0,0.5,0,7.518531050165845,1.1299653608592697,99.89302973227728,1.1608819279508935
3,2500.0,0.5,1,,,,
4,1000.0,0.2,0,5.113084188099239,0.9133107923712114,64.49256235265543,29.4186561053037
5,1000.0,0.2,1,5.121759739504716,0.9383804186075843,60.30056726471735,29.56014596936178
6,1000.0,0.8,0,5.379300004710147,0.850743903558752,99.99512105664617,0.1441874679072207
7,1000.0,0.8,1,5.3755050855320885,0.8710649873008357,99.94510165781297,0.8221452828793003
8,500.0,0.4,0,3.1575434489508734,0.8935270799921471,0.9057150073666576,0.059936500339516606
9,500.0,0.4,1,3.159702832152856,0.8868264096395221,0.9127203614062176,0.06409704832226361
10,1000.0,0.7000000000000001,0,5.302402526191948,0.8833248560394215,99.13810003373636,4.627163306663935
11,1000.0,0.7000000000000001,1,5.296943719909033,0.8621183586292693,98.2061209042423,6.297468728204049
12,1500.0,1.0,0,,,,
13,1500.0,1.0,1,,,,
14,1000.0,0.30000000000000004,0,5.129662216385572,0.9240993495159229,67.14251687528701,29.371023064415265
15,1000.0,0.30000000000000004,1,5.133378662371876,0.9145960871431223,62.74600671277436,29.749913714872072
16,1500.0,0.8,0,6.391699550551964,0.9377989605456437,99.99893694902845,0.03911680912917964
17,1500.0,0.8,1,,,,
18,500.0,0.1,0,3.1252718220685307,0.9162393693946773,0.8504410863078399,0.054274724440538144
19,500.0,0.1,1,3.123776534411606,0.8927395718007151,0.853421887283869,0.055786574191401976
20,1000.0,1.0,0,3.8995168257271264,1.225256077906892,100.0,0.0
21,1000.0,1.0,1,,,,
22,500.0,0.7000000000000001,0,3.306164423949366,0.8555054780752273,1.4168340406491198,0.18202839969663268
23,500.0,0.7000000000000001,1,3.2943214880413154,0.8547651490093677,1.363494725506018,0.16786163531435327
24,500.0,0.6,0,3.212473586577133,0.8734043436798715,1.0400594052491787,0.10418234307301864
25,500.0,0.6,1,3.2220370113794345,0.8924369061991514,1.0652878315537389,0.11524532971137592
26,1500.0,0.6,0,6.304649021294682,0.9554172839533228,100.0,0.0
27,1500.0,0.6,1,,,,
28,500.0,0.30000000000000004,0,3.145254899807363,0.8801768182245555,0.8898487292012149,0.05970606816944459
29,500.0,0.30000000000000004,1,3.144441838780305,0.8791819861449596,0.8864466212378331,0.05757638587950672
30,1500.0,0.5,0,6.271320375474913,0.9573421813109807,99.05819090767807,4.162160032449492
31,1500.0,0.5,1,6.264851015505302,0.9582105290638822,99.84804630597493,2.3199798126720075
32,1500.0,0.1,0,6.1849829571420765,0.961707361153651,96.45022440688751,9.460435566731494
33,1500.0,0.1,1,6.175718119580107,1.0090733596849903,91.3721498817181,16.631206211432012
34,1500.0,0.9,0,6.5071312291902865,0.8956446371438558,100.0,0.0
35,1500.0,0.9,1,6.50878944610167,0.9027813484419673,99.99903650492841,0.035492731309199256
36,3000.0,0.5,0,7.961161231597814,1.1788260127948664,99.98820336442373,0.3955483797689001
37,3000.0,0.5,1,,,,
38,1500.0,0.4,0,,,,
39,1500.0,0.4,1,,,,
40,1000.0,0.9,0,5.480419847901625,0.8257232485103165,100.0,0.0
41,1000.0,0.9,1,5.484745926297148,0.8316185189079479,100.0,0.0
42,2500.0,0.7000000000000001,0,,,,
43,2500.0,0.7000000000000001,1,,,,
44,2000.0,0.7000000000000001,0,7.054152375996459,1.0357121295442924,99.99514876699119,0.17877303766660227
45,2000.0,0.7000000000000001,1,,,,
46,1000.0,0.4,0,5.162303523110649,0.9029427336784998,77.10521531757303,25.50274572284549
47,1000.0,0.4,1,5.151531666143169,0.910776328501699,62.999149091562295,28.774457025241567
48,1500.0,0.7000000000000001,0,6.33431291813021,0.9639513975781333,99.4867912950314,3.505520350908608
49,1500.0,0.7000000000000001,1,6.342644335279462,0.9490179199323474,99.96423659312683,0.5017938466629137
50,500.0,0.8,0,3.4618185794339755,0.8283396684199842,8.978381108529009,15.202677828957723
51,500.0,0.8,1,3.465615879989942,0.8196890419717231,16.05221335403849,22.746321944593955
52,500.0,0.2,0,3.1318684960805965,0.8812285629437004,0.8645645628435262,0.05362635833898609
53,500.0,0.2,1,3.132723646650484,0.8998441735738519,0.8657651860249971,0.055661138004155675
54,500.0,1.0,0,2.618773244719006,1.05237754637709,99.61371847591288,4.68915418937077
55,500.0,1.0,1,2.6140920958054794,1.0403727688910454,99.35585137649049,5.551951085162517
56,1000.0,0.6,0,5.244768938374173,0.8962641071535533,95.94538574994132,12.00705671641943
57,1000.0,0.6,1,5.240725000864418,0.8787515653608081,96.39617551488067,10.972678145384611
58,1000.0,0.1,0,5.096653576581048,0.9174309650415924,51.76906034812148,28.021875435022885
59,1000.0,0.1,1,5.107409254697507,0.9245512577484034,61.32443989760463,28.417701507986127
60,1000.0,0.5,0,5.2038426959189845,0.9020740014976835,89.42204366719805,18.04129256231531
61,1000.0,0.5,1,5.190668915019551,0.9014212234509329,86.90375656647413,20.181645406444343
62,500.0,0.5,0,3.1751440528699315,0.8774051846715443,0.9537009339228769,0.07620797184280839
63,500.0,0.5,1,3.1749006371438577,0.8599776464589516,0.9549880030486702,0.07330193481363512
64,1500.0,0.30000000000000004,0,,,,
65,1500.0,0.30000000000000004,1,,,,
66,3000.0,0.30000000000000004,0,,,,
67,3000.0,0.30000000000000004,1,,,,
68,2500.0,1.0,0,,,,
69,2500.0,1.0,1,,,,
70,1500.0,0.2,0,,,,
71,1500.0,0.2,1,,,,
72,500.0,0.9,0,3.683811297579915,0.7928199460161452,99.88170745032538,1.8137494369491254
73,500.0,0.9,1,3.671340386164923,0.7852322320416356,98.86741844840782,5.337325508213591
74,2000.0,0.1,2,6.887249786230744,1.0619845579186347,98.11076430298145,7.345752102340534
75,2500.0,0.5,2,7.526993564390308,1.1135714819549907,99.99899675097667,0.03695716674743444
76,1000.0,0.2,2,,,,
77,1000.0,0.8,2,5.372194602680797,0.867506490648738,99.52929189567516,3.2561284360425606
78,500.0,0.4,2,3.155511913697794,0.8793529233330079,0.9108741242247717,0.0629178109557198
79,1000.0,0.7000000000000001,2,,,,
80,1500.0,1.0,2,4.620783374913533,1.3383074425414565,100.0,0.0
81,1000.0,0.30000000000000004,2,5.140186894138577,0.899969788840808,74.71459733571697,28.620450002833866
82,1500.0,0.8,2,6.410733520608132,0.9439592236340316,100.0,0.0
83,500.0,0.1,2,3.1248032629116467,0.8796528697935813,0.8550814233134287,0.05422425640354526
84,1000.0,1.0,2,3.8908948292869727,1.2344789137247563,100.0,0.0
85,500.0,0.7000000000000001,2,3.281345938590469,0.8542736896089385,1.3105265639809798,0.15270960429174787
86,500.0,0.6,2,3.2087689034781883,0.8710970106402065,1.041456488265193,0.10387796829512545
87,1500.0,0.6,2,6.286711642348593,0.958067987996143,99.60878759828769,2.610226300569413
