,Lambda,Max_act,speed,speed_std,persistance
0,2800.0,30.0,6.44474010906481,2.015464000582205,5.673745507296855
1,3600.0,80.0,4.176849132978359,1.0206666364409187,100.0
2,3800.0,90.0,4.074966889095127,0.886468711559939,100.0
3,3400.0,80.0,4.139946933552885,0.9490597016679586,100.0
4,2400.0,10.0,9.450795532253597,9.563366013522522,0.43061339131174725
5,3000.0,80.0,3.9972313711198666,0.9613660037909363,100.0
6,4000.0,80.0,4.247777390030393,0.9521321913728992,100.0
7,2800.0,70.0,4.101072309302538,0.9349941178570595,42.0894989639472
8,2400.0,30.0,6.306428619370287,1.731731813231172,5.868206880152269
9,3400.0,20.0,8.75234252927356,4.0736809317797755,0.8651664341518616
10,2200.0,100.0,3.316328869154208,0.8580361530167263,83.35694545276029
11,2200.0,40.0,5.207090824575029,1.1329441503155835,100.0
12,2000.0,90.0,3.3676331749635002,0.7671932663844885,18.426381933414724
13,3200.0,100.0,3.6716209090645107,0.8612992395838038,100.0
14,3600.0,90.0,3.993886200401076,0.9182004843692654,100.0
15,3200.0,40.0,5.529262813708758,1.4407770782061682,100.0
16,3600.0,10.0,14.231742819478383,9.40255493840544,0.49252055602110917
17,2000.0,100.0,3.23878830971095,0.9038310131609092,63.95154798438221
18,4000.0,10.0,14.352344031567842,8.77142383339922,0.49643155452257204
19,2000.0,40.0,5.165571659326556,1.0489272382501573,76.98458958874232
20,3000.0,10.0,14.100007915443065,10.76073325690285,0.46808827757147164
21,3400.0,40.0,5.589413182350882,1.4431220847715882,70.20445142719008
22,3400.0,100.0,3.7766140942540587,0.9380445801613668,91.7161354786044
23,3400.0,10.0,13.967051203378173,9.693905897701342,0.4898119650855183
24,2400.0,70.0,3.960108950802844,0.9085399171108829,16.144018738751676
25,2000.0,50.0,4.509705929920741,0.9764812632932035,74.9922478875393
26,2000.0,60.0,4.096408751356553,0.8153116742219855,94.26875473884594
27,2600.0,100.0,3.4831182212196277,0.896076739535301,60.07115986895971
28,2600.0,40.0,5.3370175069518195,1.1578255076075155,100.0
29,2200.0,20.0,7.441435265132592,2.1813191485939614,1.0483465421578455
30,2600.0,70.0,4.0633551649726245,0.951990724739345,50.6791215525715
31,3800.0,20.0,9.150450518509711,4.708931776832646,0.8118720225683798
32,3000.0,40.0,5.482293918187601,1.4004468227803613,32.88465267388574
33,3000.0,100.0,3.6582755116087036,0.862007399870324,100.0
34,3800.0,70.0,4.424569210377042,1.0922560117772802,75.66211257973765
35,4000.0,100.0,3.9260646782242916,0.8103662795236121,100.0
36,2400.0,20.0,7.635627985651577,2.205308090438287,1.015616066333046
37,3800.0,80.0,4.233013194742625,0.9096175534799927,100.0
38,2800.0,20.0,8.13089275668298,3.1004034544805346,0.9321169071283932
39,2200.0,10.0,6.6874934920950775,7.621055885204982,0.419633779962064
40,3200.0,80.0,4.048384927915879,0.8925209896863741,100.0
41,3800.0,30.0,6.804569150712378,2.6479367794432074,2.7782530049192298
42,4000.0,50.0,5.1337746571935545,1.2803890610625899,94.82797002222387
43,4000.0,20.0,9.307772366347994,4.90996551522059,0.7921922941179935
44,2800.0,60.0,4.377088606709108,0.8211004222480534,100.0
45,2600.0,60.0,4.331522316048072,1.0107120169234387,100.0
46,3600.0,50.0,5.039075038075626,1.1029145940228524,100.0
47,3600.0,70.0,4.383867513730745,0.9981327201623086,100.0
48,3000.0,20.0,8.315736861660739,3.378090829040098,0.9157083742155308
49,2600.0,10.0,11.788947726833285,10.666459083996259,0.44582872461463197
50,2600.0,50.0,4.740727883372319,0.9888869249558453,100.0
51,2400.0,60.0,4.266557803399684,0.9032595918778851,11.733265391156053
52,2600.0,80.0,3.77560724272846,0.8032898939537846,31.39445900379536
53,2400.0,50.0,4.695285668236166,1.061854209335832,83.21289792995816
54,2200.0,90.0,3.458136736956066,0.8508221952298601,40.35672165154747
55,2000.0,20.0,7.177642103649845,1.9760646572088423,1.0453708000139164
56,2600.0,20.0,7.938390222713586,2.7568784876685273,0.9661070472237764
57,3200.0,60.0,4.576976401807006,1.1107083897868486,100.0
58,3600.0,30.0,6.76940687817646,2.6296782524273783,3.215298423155289
59,4000.0,60.0,4.723671306666033,1.0665116981551186,82.44590090873699
60,3000.0,60.0,4.468524618118965,0.9816723151079252,100.0
61,3000.0,70.0,4.173839576251047,0.9977630609317708,74.39514339203755
62,3200.0,10.0,14.445395139895435,10.464903336145792,0.4790424687253482
63,3200.0,50.0,4.944756886747985,1.1275594100134672,100.0
64,3800.0,40.0,5.711890707728384,1.6472106466810512,66.94991539139178
65,2800.0,50.0,4.800536946878754,0.8564412895779688,100.0
66,3800.0,100.0,3.864639678295195,1.0044941423350755,100.0
67,3600.0,60.0,4.688694863334327,1.0598252324716608,100.0
68,4000.0,70.0,4.518584555720692,0.993036997425262,100.0
69,2800.0,80.0,3.8773294903204327,0.930248156502701,71.59001958206528
70,3400.0,90.0,3.9052190840474914,0.887220721098973,100.0
71,2000.0,10.0,4.306210332409733,5.212164605409394,0.41625223758473934
72,3600.0,20.0,8.95256060811342,4.356089709372058,0.8254600056551679
73,3000.0,50.0,4.876096303641211,1.0423561833874848,94.42204333082996
74,2400.0,80.0,3.755450481868134,0.9269015304883913,100.0
75,3400.0,50.0,4.983278299610804,1.2904863766741377,100.0
76,3200.0,20.0,8.550011043143817,3.737366741711949,0.8829468268789873
77,3400.0,60.0,4.6133814385129694,1.132861444481433,100.0
78,2000.0,30.0,6.066111722619143,1.1206481314644818,78.00840391980176
79,3000.0,30.0,6.544622827242581,2.176510472422302,5.170110522425496
80,3400.0,30.0,6.680138659221119,2.258275464189056,4.190626343166825
81,2800.0,100.0,3.5600693512358923,0.908720058301064,100.0
82,3000.0,90.0,3.772332467497523,0.8928526281361977,63.07729717126303
83,2800.0,40.0,5.424615240324613,1.4656739794425222,86.0518610148184
84,3800.0,50.0,5.091962465261594,1.1900377116230982,71.24540566878328
85,3800.0,10.0,14.03576534273623,8.872946997352601,0.4974072804873606
86,4000.0,90.0,4.087548215430667,1.0982301449797878,70.69703065282802
87,3600.0,40.0,5.626835947477747,1.5150488678528184,100.0
88,3200.0,90.0,3.8470434771283677,0.8896366055709888,100.0
89,3600.0,100.0,3.8271576173432815,0.8297255969080504,100.0
90,3800.0,60.0,4.725998981880272,1.1184232625509958,83.5202492179988
91,2200.0,60.0,4.187391556683748,0.9415151493918632,28.899610615926097
92,2200.0,70.0,3.8755299281565767,0.9428595815859379,16.986496444427846
93,3200.0,70.0,4.248805743703225,0.9923727811678125,68.61428829416596
94,2600.0,30.0,6.369038391156491,1.85468780737841,5.293206231080553
95,2200.0,80.0,3.637517632445367,0.8276548447651462,22.99342197806389
96,2000.0,70.0,3.7752261165246956,0.7836395159544599,58.18677896496074
97,2400.0,90.0,3.598680195052098,0.8243715201412638,100.0
98,2200.0,50.0,4.625948491110281,0.8779089749560499,10.894387683477454
99,3400.0,70.0,4.291971114731847,0.9634934197726819,100.0
100,2800.0,10.0,13.571128989966473,11.048531180056242,0.4563422077517679
101,2400.0,100.0,3.3970981017945356,0.9553718793585788,68.6425953193347
102,2400.0,40.0,5.295041875336505,1.1204668847096775,90.85095720880095
103,2600.0,90.0,3.632464500879552,0.83197463514898,63.59831213546
104,2800.0,90.0,3.75293167489683,0.9128626221104947,100.0
105,2200.0,30.0,6.191611125215593,1.476967112925836,65.73935142418736
106,3200.0,30.0,6.569909829759801,2.0777491152263696,4.675112772246146
