,Lambda,Max_act,iter,speed,speed_std,persistance,std_persit
0,2200.0,70.0,0,3.8885757433489303,0.894671336509377,61.019644098347136,33.16088437539753
1,2200.0,70.0,1,3.900333162162027,0.9016142095023296,59.84719718189623,33.57320057357377
2,4000.0,30.0,0,6.859375538012682,2.6691113993231994,19.355036548694518,24.982888932525924
3,4000.0,30.0,1,6.898306950965464,2.804304219801289,15.7591581421405,23.75528545712984
4,3200.0,20.0,0,8.548329393830183,3.750854957506674,0.887034680636984,0.06291770305948428
5,3200.0,20.0,1,8.56081411958427,3.773925503939517,0.8868810086558422,0.06281158069587764
6,2000.0,50.0,0,4.522211455384075,0.9133232883865882,78.81738280881451,25.038464563534152
7,2000.0,50.0,1,4.5344264960130145,0.8946615758690081,73.54504407727961,27.603634551552833
8,2200.0,90.0,0,3.4337528753302955,0.8875648250763668,38.072265978069,30.665414771520677
9,2200.0,90.0,1,3.472516425586165,0.8738600704389784,47.92881654964943,33.36949530956899
10,2400.0,90.0,0,3.5470666932209465,0.9211448534194807,56.94563791556539,35.899692194299945
11,2400.0,90.0,1,3.550736071090726,0.9267113015250494,47.178187244787125,32.55627118100307
12,3600.0,70.0,0,4.366648976288325,0.9836918164226223,86.49730434751253,25.311769449054754
13,3600.0,70.0,1,4.382317644680064,1.0261799001099765,73.67094270271213,28.293412948082725
14,3200.0,70.0,0,4.2673610125882355,0.9828187964822371,79.9935512636105,27.051241556651174
15,3200.0,70.0,1,4.269143680645348,0.9827367945580804,80.52348501389048,29.270432632139258
16,3200.0,100.0,0,3.7046216131080105,0.8919200768615375,72.505762592272,29.22570376710321
17,3200.0,100.0,1,3.710286363443745,0.9169517003997824,76.6924788181443,28.823728674341368
18,2000.0,30.0,0,6.081519949463759,1.2711675963958504,48.92212364034753,29.257890559374868
19,2000.0,30.0,1,6.077377298902952,1.2322162406889448,60.42655420259164,29.32326914810309
20,3800.0,20.0,0,9.11274971877136,4.595243269311254,0.8098834752883703,0.053979649234123045
21,3800.0,20.0,1,9.12721096650562,4.647548029970111,0.8122026406057127,0.055905067576385616
22,3800.0,40.0,0,5.690693476041441,1.6389001823468168,52.10963956985536,31.55048101532232
23,3800.0,40.0,1,5.690861003748819,1.7101940319792872,47.455774594837976,31.909462702561846
24,2800.0,50.0,0,,,,
25,2800.0,50.0,1,,,,
26,2400.0,20.0,0,7.692882711062854,2.441708830332408,1.020819210365005,0.09670481159779892
27,2400.0,20.0,1,7.6862211563956215,2.4272581059332214,1.0198879121956936,0.0941997916793549
28,2400.0,50.0,0,4.67067189099563,1.0044138518210557,71.43904060941557,29.85868468070038
29,2400.0,50.0,1,4.686935352616919,1.0008916609805951,62.79904933610825,32.14747650875392
30,2200.0,100.0,0,3.314265369932208,0.9049674904655326,45.50843459024234,34.8234017371367
31,2200.0,100.0,1,3.307375495556364,0.858523629048092,47.84788665196483,35.02355467402681
32,2600.0,50.0,0,4.7542284765096054,1.0598668875395627,70.00815785853145,31.40590876713318
33,2600.0,50.0,1,4.723371723507686,1.0469644084394463,65.56918055739703,30.85064945064081
34,3000.0,80.0,0,3.9423730153896503,0.9508912895149548,69.16175881650257,32.476146699567366
35,3000.0,80.0,1,3.9644199058071656,0.9408644806200569,80.54006083572092,29.043062781974772
36,3400.0,50.0,0,4.971062838920429,1.1558036401774012,70.10397185661657,29.81619312987224
37,3400.0,50.0,1,4.985253592237318,1.1843331904530345,69.59402991105469,31.34600852052031
38,3200.0,10.0,0,14.348708301824697,10.42758047302847,0.48050731447362294,0.02182397339598329
39,3200.0,10.0,1,14.328551190604099,10.380644529988654,0.4797619461129217,0.020907190503762593
40,3000.0,40.0,0,5.452930013187677,1.3862813249061177,47.492358020047575,30.228250753716157
41,3000.0,40.0,1,5.4633131446069125,1.2961094806636129,72.14439175069488,30.670946277561978
42,2800.0,40.0,0,,,,
43,2800.0,40.0,1,,,,
44,3600.0,80.0,0,4.176150346613775,0.9358992751352291,92.56789464608205,18.9912864512131
45,3600.0,80.0,1,4.1737268385225414,0.9698373623580451,84.86856288100327,24.481448495663642
46,2600.0,90.0,0,3.620527626133748,0.9116656009994312,52.66642027256162,35.08263862823678
47,2600.0,90.0,1,3.631928121783493,0.9200103916590039,63.047159616833184,33.357898094180825
48,4000.0,40.0,0,5.709977854261987,1.6119427369137203,57.59300634727297,31.441475424275843
