,Lambda,Max_act,speed,speed_std,persistance
87,2200.0,30.0,6.1759137851614785,1.3762803389585083,45.85515932464124
88,3000.0,10.0,14.16759191562489,10.843730240717194,0.4688778212722356
89,2600.0,60.0,4.32803951281281,0.9406100816278712,100.0
90,2400.0,60.0,4.275420441722915,0.9411950616736805,14.878510343407129
91,2600.0,10.0,11.755215450875777,10.63832282244402,0.444514332095627
92,3200.0,80.0,4.045844129169532,0.9599772972296469,100.0
93,3400.0,90.0,3.8974855126893075,0.9222883168620617,96.18676511479832
94,3600.0,50.0,5.035894830580525,1.217089015050247,100.0
95,2000.0,10.0,4.3739287350861185,5.345463437539529,0.41669553237873874
96,2400.0,50.0,4.676698295161505,1.0161839515254738,80.80137172096155
97,4000.0,70.0,4.51369500653557,1.0052464756737973,100.0
98,3400.0,60.0,4.601970726104935,1.0552991758431283,100.0
99,3800.0,70.0,4.4327281027785075,1.0514152318368928,78.08464121943253
100,3200.0,30.0,6.5900229172814875,2.192930399488872,4.790245618760096
101,2400.0,10.0,9.306351057232797,9.485294080246813,0.43087477176071026
102,2800.0,20.0,8.139049731775085,3.1276803848721197,0.9389294371268478
103,3000.0,70.0,4.177909330456604,1.0019095283483692,70.47687250986948
104,2400.0,20.0,7.677174419709278,2.402137377324667,0.9991865041924496
105,2000.0,40.0,5.148283331268831,0.9692598046596705,76.8804409683607
106,2600.0,100.0,3.4937913421378135,0.884863601607033,76.30378036746207
