,Lambda,Max_act,iter,speed,speed_std,persistance,std_persit
88,200.0,0.30000000000000004,0,0.8363819037126838,0.7964814521251339,1.7930851814147835,11.702863833189449
89,200.0,0.30000000000000004,1,0.8407778036743326,0.7991295924508406,1.354303702690444,9.712639892923875
90,600.0,1.0,0,1.3121296483613216,1.1869950207746545,6.392551463246141,18.395605011442843
91,600.0,1.0,1,1.3307869313226202,1.2352581198422659,6.515972823870011,18.46527280979413
92,400.0,0.8,0,1.6895061411946255,1.0275279927026213,2.0363224497037087,11.67457026782235
93,400.0,0.8,1,1.6921614175212236,0.9948209519986769,1.6004032041050875,9.689234574454472
94,400.0,0.4,2,,,,
95,600.0,0.8,2,,,,
96,1000.0,0.7000000000000001,2,,,,
97,600.0,0.9,2,,,,
98,200.0,0.2,2,,,,
99,400.0,0.9,2,,,,
100,200.0,0.5,2,,,,
101,400.0,1.0,2,,,,
102,200.0,1.0,2,,,,
103,600.0,0.7000000000000001,2,,,,
104,600.0,0.4,2,,,,
105,1000.0,0.5,2,,,,
106,400.0,0.30000000000000004,2,,,,
107,800.0,0.30000000000000004,2,,,,
108,400.0,0.1,2,,,,
109,800.0,0.7000000000000001,2,,,,
110,400.0,0.7000000000000001,2,,,,
111,800.0,0.9,2,,,,
112,600.0,0.30000000000000004,2,,,,
113,600.0,0.1,2,,,,
114,800.0,0.4,2,,,,
115,1000.0,0.30000000000000004,2,,,,
116,600.0,0.2,2,,,,
117,600.0,0.5,2,,,,
118,800.0,0.8,2,,,,
119,200.0,0.1,2,,,,
120,400.0,0.2,2,,,,
121,200.0,0.6000000000000001,2,,,,
122,1000.0,0.4,2,,,,
123,1000.0,1.0,2,,,,
124,400.0,0.5,2,,,,
125,800.0,0.1,2,,,,
126,200.0,0.8,2,,,,
127,200.0,0.9,2,,,,
128,400.0,0.6000000000000001,2,,,,
129,600.0,0.6000000000000001,2,,,,
130,200.0,0.4,2,,,,
131,1000.0,0.2,2,,,,
132,800.0,0.6000000000000001,2,,,,
133,1000.0,0.1,2,,,,
134,800.0,1.0,2,,,,
135,800.0,0.5,2,,,,
136,800.0,0.2,2,,,,
137,200.0,0.7000000000000001,2,,,,
138,200.0,0.30000000000000004,2,,,,
139,600.0,1.0,2,,,,
140,400.0,0.8,2,,,,
