,Lambda,Max_act,iter,speed,speed_std,persistance,std_persit
0,3800.0,40.0,0,5.690693476041441,1.6389001823468168,52.10963956985536,31.55048101532232
1,3800.0,40.0,1,5.690861003748819,1.7101940319792872,47.455774594837976,31.909462702561846
2,1600.0,90.0,0,3.16555140062064,0.8402230559235687,27.94927927870294,25.994312562086442
3,1600.0,90.0,1,3.1809633818362792,0.8568643216726937,33.488660576114135,29.817795672347586
4,2600.0,20.0,0,7.917062596930577,2.7820109539657873,0.9828486415829529,0.08164194892540459
5,2600.0,20.0,1,7.909044248281131,2.7330574360725133,0.9925606034811837,0.08856407353781791
6,1600.0,30.0,0,5.855698781389428,0.9576802235289138,64.61488943620414,30.492972333662678
7,1600.0,30.0,1,5.855525227096125,0.9953981269551276,47.30125501895518,28.612265077648168
8,400.0,50.0,0,2.7513777338505316,0.9131348474728003,11.695922918065731,17.61843084479245
9,400.0,50.0,1,2.7502423411562056,0.9202983369876694,10.306976851412545,15.928223037550335
10,3200.0,10.0,0,14.348708301824697,10.42758047302847,0.48050731447362294,0.02182397339598329
11,3200.0,10.0,1,14.328551190604099,10.380644529988654,0.4797619461129217,0.020907190503762593
12,3000.0,60.0,0,4.4638765567299306,1.083634477309497,30.607510142535215,25.84122141859957
13,3000.0,60.0,1,4.465668218102342,1.0066072173966396,66.06441070326969,32.79383315444249
14,3000.0,50.0,0,4.8590221992801705,1.1528736719807626,53.23092991216188,33.5195244593315
15,3000.0,50.0,1,4.8620030399282825,1.0918896736787773,66.72392250704684,31.3435161396783
16,3600.0,20.0,0,8.919168395142957,4.321315525339436,0.8374524449346248,0.05766416275659149
17,3600.0,20.0,1,8.940876699662079,4.358402262823025,0.8352036223731636,0.058415279441304827
18,2800.0,10.0,0,13.38218692926962,11.021470978391745,0.45908598900475117,0.020571358504020344
19,2800.0,10.0,1,13.427268775063771,11.030905739585778,0.4592479041298058,0.020236830600300112
20,4000.0,10.0,0,14.116797598701796,8.689740734463715,0.4998172872516737,0.022018251893421038
21,4000.0,10.0,1,14.150931931796393,8.717634581645779,0.499647692634953,0.021504761277124713
22,2400.0,90.0,0,3.5470666932209465,0.9211448534194807,56.94563791556539,35.899692194299945
23,2400.0,90.0,1,3.550736071090726,0.9267113015250494,47.178187244787125,32.55627118100307
24,3400.0,20.0,0,8.750177572201647,4.059664556938979,0.8592173843010006,0.062386796911713234
25,3400.0,20.0,1,8.747078705777634,4.075211232126384,0.8609844437971161,0.05930099877975895
26,2000.0,50.0,0,4.531323129987249,0.8833281956230327,75.70502638771946,27.254082697194136
27,2000.0,50.0,1,4.529909452370998,0.9278301529990043,81.46756315296687,24.929125243294227
28,3200.0,70.0,0,4.2673610125882355,0.9828187964822371,79.9935512636105,27.051241556651174
29,3200.0,70.0,1,4.269143680645348,0.9827367945580804,80.52348501389048,29.270432632139258
30,3800.0,10.0,0,14.080166737653398,8.954656945843425,0.49834102569880623,0.022049167399486737
31,3800.0,10.0,1,14.096249483864508,8.96779591021808,0.4991308620683495,0.022828458762978083
32,3000.0,100.0,0,3.6461449834707094,0.9130684928938633,76.6418565673389,27.41845254399125
33,3000.0,100.0,1,3.6350989791201873,0.9116420055525942,79.34346996969329,29.465910253048275
34,3400.0,50.0,0,4.971062838920429,1.1558036401774012,70.10397185661657,29.81619312987224
35,3400.0,50.0,1,4.985253592237318,1.1843331904530345,69.59402991105469,31.34600852052031
36,3000.0,80.0,0,3.9423730153896503,0.9508912895149548,69.16175881650257,32.476146699567366
37,3000.0,80.0,1,3.9644199058071656,0.9408644806200569,80.54006083572092,29.043062781974772
38,2200.0,70.0,0,3.8885757433489303,0.894671336509377,61.019644098347136,33.16088437539753
39,2200.0,70.0,1,3.900333162162027,0.9016142095023296,59.84719718189623,33.57320057357377
40,2200.0,30.0,0,6.171558631841965,1.370670920562272,38.84622320701139,27.638519924146856
41,2200.0,30.0,1,6.177608195810889,1.4151671526058305,36.109929590747484,28.00175723022537
42,1200.0,60.0,0,3.731033240352841,0.7788717035833032,67.61512790937644,29.161639232139567
43,1200.0,60.0,1,3.746129030572439,0.7963589832652034,65.47394838989118,31.45279435179318
44,800.0,70.0,0,3.152631860475646,0.7668054920479573,52.681579698647816,27.701536019185625
45,800.0,70.0,1,3.155500524697349,0.7676909769246092,70.6344121024032,26.48596760715496
46,2400.0,60.0,0,4.248718737739622,0.9448758182411479,71.5526765101972,30.136274894368423
47,2400.0,60.0,1,4.272775833706193,0.9550811706561557,69.19364401773727,31.735555162688186
48,2400.0,10.0,0,9.390329418746187,9.526695123808148,0.4325825163344754,0.01801616011579285
49,2400.0,10.0,1,9.351080386381339,9.494223277489311,0.43136454857592166,0.017615206958491805
50,2800.0,70.0,0,4.102390534835128,0.9114668291401848,73.41144770282766,31.77475124634615
51,2800.0,70.0,1,4.104836048228163,0.9396643503841351,56.3081500664626,34.07912324245634
52,4000.0,90.0,0,4.077448750989735,0.9373404855594588,84.17572624424538,23.542443758274942
53,4000.0,90.0,1,4.0884583087814015,0.9622737738863963,89.7784796642035,20.738773082390157
54,800.0,80.0,0,2.903715319847433,0.7780152364018798,45.25913916980974,27.484459845403894
55,800.0,80.0,1,2.903099127048051,0.7716240334233103,38.54867461586278,28.063087609068887
56,2600.0,30.0,0,6.364648787361436,1.7466668942421206,39.83779515271,29.12847134396101
57,2600.0,30.0,1,6.3573592437053135,1.7487333423516456,38.38964769294605,29.492844352485996
58,3200.0,100.0,0,3.7046216131080105,0.8919200768615375,72.505762592272,29.22570376710321
59,3200.0,100.0,1,3.710286363443745,0.9169517003997824,76.6924788181443,28.823728674341368
60,2000.0,100.0,0,3.214705164910648,0.8663536894657007,48.16663404913491,36.14058172323513
61,2000.0,100.0,1,3.236089047411768,0.8503416652384749,58.18068740983498,37.689628766417755
62,3000.0,90.0,0,3.798923429927182,0.9249309140073984,79.80028961037026,28.003363268024074
63,3000.0,90.0,1,3.761594400318095,0.9375987466705669,53.49100644636685,31.77922489770201
64,3800.0,70.0,0,4.443741208883949,1.028459174007856,80.60874340642461,26.6028563490345
65,3800.0,70.0,1,4.445449007072746,1.0544953121648626,82.77281420353887,27.071006748744892
66,2000.0,20.0,0,7.164997562468217,1.9065279628262795,1.0756463414491808,0.10748846199355822
67,2000.0,20.0,1,7.169536632783757,1.908811121799655,1.0682104093756215,0.09921820502663176
