,Lambda,Max_act,iter,speed,speed_std,persistance,std_persit
0,500.0,0.1,0,3.1252718220685307,0.9162393693946773,0.8504410863078399,0.054274724440538144
1,500.0,0.1,1,3.123776534411606,0.8927395718007151,0.853421887283869,0.055786574191401976
2,1000.0,0.2,0,5.113084188099239,0.9133107923712114,64.49256235265543,29.4186561053037
3,1000.0,0.2,1,5.121759739504716,0.9383804186075843,60.30056726471735,29.56014596936178
4,1500.0,0.2,0,,,,
5,1500.0,0.2,1,,,,
6,1500.0,0.5,0,6.271320375474913,0.9573421813109807,99.05819090767807,4.162160032449492
7,1500.0,0.5,1,6.264851015505302,0.9582105290638822,99.84804630597493,2.3199798126720075
8,1000.0,0.8,0,5.379300004710147,0.850743903558752,99.99512105664617,0.1441874679072207
9,1000.0,0.8,1,5.3755050855320885,0.8710649873008357,99.94510165781297,0.8221452828793003
10,200.0,0.3,0,1.5593553864594936,0.7993893824902879,0.5298481542645251,0.02340641081714037
11,200.0,0.3,1,1.5572892487528895,0.7872671666712708,0.5289788078606074,0.022761725185905628
12,2000.0,0.1,0,6.894808848269638,1.0558824364359056,98.67252577737109,6.468152191630025
13,2000.0,0.1,1,6.894645710270225,1.064785166424154,98.53274639186236,7.255500712374132
14,1000.0,0.4,0,5.162303523110649,0.9029427336784998,77.10521531757303,25.50274572284549
15,1000.0,0.4,1,5.151531666143169,0.910776328501699,62.999149091562295,28.774457025241567
16,2500.0,0.7000000000000001,0,,,,
17,2500.0,0.7000000000000001,1,,,,
18,500.0,0.4,0,3.1575434489508734,0.8935270799921471,0.9057150073666576,0.059936500339516606
19,500.0,0.4,1,3.159702832152856,0.8868264096395221,0.9127203614062176,0.06409704832226361
20,1000.0,0.18,0,5.120266662906065,0.9236835690944382,66.39389851288253,29.356530421926085
21,1000.0,0.18,1,5.108125198524953,0.9136410460650012,56.68063107143954,29.816332064702276
22,500.0,0.2,0,3.1318684960805965,0.8812285629437004,0.8645645628435262,0.05362635833898609
23,500.0,0.2,1,3.132723646650484,0.8998441735738519,0.8657651860249971,0.055661138004155675
24,3000.0,0.30000000000000004,0,,,,
25,3000.0,0.30000000000000004,1,,,,
26,1000.0,0.3,0,5.133548161682229,0.9111517941392067,55.509398405769424,25.863945790011154
27,1000.0,0.3,1,,,,
28,1000.0,0.5,0,5.2038426959189845,0.9020740014976835,89.42204366719805,18.04129256231531
29,1000.0,0.5,1,5.190668915019551,0.9014212234509329,86.90375656647413,20.181645406444343
30,2000.0,0.7000000000000001,0,7.054152375996459,1.0357121295442924,99.99514876699119,0.17877303766660227
31,2000.0,0.7000000000000001,1,,,,
32,1000.0,0.1,0,5.096653576581048,0.9174309650415924,51.76906034812148,28.021875435022885
33,1000.0,0.1,1,5.107409254697507,0.9245512577484034,61.32443989760463,28.417701507986127
34,1000.0,1.0,0,3.8995168257271264,1.225256077906892,100.0,0.0
35,1000.0,1.0,1,,,,
36,1500.0,0.4,0,,,,
37,1500.0,0.4,1,,,,
38,500.0,0.7000000000000001,0,3.306164423949366,0.8555054780752273,1.4168340406491198,0.18202839969663268
39,500.0,0.7000000000000001,1,3.2943214880413154,0.8547651490093677,1.363494725506018,0.16786163531435327
40,200.0,0.24,0,1.5516702305892582,0.7703318844901282,0.526557210893634,0.022916738484171164
41,200.0,0.24,1,1.5520772265511147,0.7918228384996262,0.5260294163461596,0.022074704118691328
42,1000.0,0.30000000000000004,0,5.129662216385572,0.9240993495159229,67.14251687528701,29.371023064415265
43,1000.0,0.30000000000000004,1,5.133378662371876,0.9145960871431223,62.74600671277436,29.749913714872072
44,1500.0,0.9,0,6.5071312291902865,0.8956446371438558,100.0,0.0
45,1500.0,0.9,1,6.50878944610167,0.9027813484419673,99.99903650492841,0.035492731309199256
46,500.0,0.30000000000000004,0,3.145254899807363,0.8801768182245555,0.8898487292012149,0.05970606816944459
47,500.0,0.30000000000000004,1,3.144441838780305,0.8791819861449596,0.8864466212378331,0.05757638587950672
48,1500.0,0.6,0,6.304649021294682,0.9554172839533228,100.0,0.0
49,1500.0,0.6,1,,,,
50,400.0,0.3,0,2.670406529505197,0.8432779182564224,0.7593774976111443,0.04432557754931254
51,400.0,0.3,1,2.6701619196251087,0.8567439673435632,0.7599072002778392,0.041772594648819196
52,800.0,0.18,0,4.460063323222479,0.9004934940289038,9.224124860925468,16.580736557255975
53,800.0,0.18,1,4.464151634844047,0.9029195818042328,15.181493524110582,22.25925128597407
54,600.0,0.18,0,3.566629846929144,0.8951479994850913,1.0361312236798288,0.10827249285429963
55,600.0,0.18,1,3.5649049924525142,0.9216650155648274,1.0259805618768978,0.10324222859373722
56,600.0,0.3,0,3.590469829564327,0.8759978561855162,1.113657942189697,0.1288004304760843
57,600.0,0.3,1,3.5936533185290602,0.8935663041360998,1.1134652343403884,0.13344285433838932
58,1500.0,0.1,0,6.1849829571420765,0.961707361153651,96.45022440688751,9.460435566731494
59,1500.0,0.1,1,6.175718119580107,1.0090733596849903,91.3721498817181,16.631206211432012
60,1000.0,0.24,0,5.121256052311535,0.9272140122893969,55.91372216595255,26.627582783282786
61,1000.0,0.24,1,,,,
62,400.0,0.06,0,2.6476863268613053,0.8689017573983077,0.7318900349800465,0.04171384845910909
63,400.0,0.06,1,2.6530278259076576,0.8886711678772773,0.7331829955626538,0.04236292269414628
64,500.0,0.9,0,3.683811297579915,0.7928199460161452,99.88170745032538,1.8137494369491254
65,500.0,0.9,1,3.671340386164923,0.7852322320416356,98.86741844840782,5.337325508213591
66,200.0,0.06,0,1.5419647660706313,0.7886090037499968,0.5193355785955137,0.022065126079501594
67,200.0,0.06,1,1.5375159019217464,0.7643604057102118,0.5205714014829301,0.02142985573450088
68,800.0,0.06,0,4.432512751624916,0.8986862468290616,5.964030262272861,11.95752388125789
69,800.0,0.06,1,4.443216688738354,0.9245494116949766,4.1462039762389535,7.012731886693544
70,1000.0,0.06,0,5.070798713307472,0.9376273199073142,40.79662796773108,27.739024764542194
71,1000.0,0.06,1,5.089251108461815,0.9305726009997392,48.08462154655957,29.359671011003616
72,500.0,0.5,0,3.1751440528699315,0.8774051846715443,0.9537009339228769,0.07620797184280839
73,500.0,0.5,1,3.1749006371438577,0.8599776464589516,0.9549880030486702,0.07330193481363512
74,500.0,1.0,0,2.618773244719006,1.05237754637709,99.61371847591288,4.68915418937077
75,500.0,1.0,1,2.6140920958054794,1.0403727688910454,99.35585137649049,5.551951085162517
76,3000.0,0.5,0,7.961161231597814,1.1788260127948664,99.98820336442373,0.3955483797689001
77,3000.0,0.5,1,,,,
78,600.0,0.06,0,3.5410437338424408,0.8902564321777601,0.9908457640641591,0.09283432586572418
79,600.0,0.06,1,3.5460272473412116,0.9119271129280886,0.9869236624869826,0.08701230031966563
80,1500.0,0.8,0,6.391699550551964,0.9377989605456437,99.99893694902845,0.03911680912917964
81,1500.0,0.8,1,,,,
82,200.0,0.18,0,1.5505363718590435,0.792089925241573,0.5236481731442452,0.022209854085254867
83,200.0,0.18,1,1.5487137818415602,0.7869071438790947,0.5225312556538513,0.02214322432571226
84,400.0,0.24,0,2.6668648045779912,0.8614925769353607,0.7528997856838519,0.042842245115113836
85,400.0,0.24,1,2.665525535289351,0.8665328932954527,0.7473376811428997,0.041482314009946425
86,1500.0,1.0,0,,,,
87,1500.0,1.0,1,,,,
88,600.0,0.24,0,3.5835684039318907,0.9014202096747158,1.0808164833615952,0.12301843837026744
89,600.0,0.24,1,3.5797243462795363,0.9258159107910656,1.0615594494456106,0.11603284552293788
90,800.0,0.24,0,4.474797034203166,0.9121173334976471,16.914174289128265,23.140954791102498
91,800.0,0.24,1,4.470149018236344,0.9041746285369076,13.492543798549717,19.988794587539296
92,500.0,0.8,0,3.4618185794339755,0.8283396684199842,8.978381108529009,15.202677828957723
93,500.0,0.8,1,3.465615879989942,0.8196890419717231,16.05221335403849,22.746321944593955
94,600.0,0.12,0,3.568874360312061,0.9240531957461938,1.0282309351498604,0.10294890041474188
95,600.0,0.12,1,3.561075693646163,0.8928686008203074,1.023969180443165,0.10392813791447637
96,1000.0,0.12,0,5.095353213495807,0.9096717437558545,53.171211288462594,29.386107667053576
97,1000.0,0.12,1,5.109245230756851,0.919919769075312,62.496709641924824,29.78101681956209
98,200.0,0.12,0,1.5454440600024324,0.7900669991605787,0.5227094140000573,0.02292363689021168
99,200.0,0.12,1,1.5444724759416688,0.7861502272580299,0.5217681141273376,0.022786715404550045
100,800.0,0.12,0,4.438272558888978,0.9111639159971618,7.498402745371018,15.258890337092067
101,800.0,0.12,1,4.432943117293495,0.9060525845838665,7.322159841410699,15.549930401086355
102,1000.0,0.6,0,5.244768938374173,0.8962641071535533,95.94538574994132,12.00705671641943
103,1000.0,0.6,1,5.240725000864418,0.8787515653608081,96.39617551488067,10.972678145384611
104,400.0,0.18,0,2.6568265921409204,0.8691621282892239,0.7421075119748552,0.03985172144678964
105,400.0,0.18,1,2.6602742428545434,0.8620925970963857,0.7466573060046351,0.0419975116050381
106,400.0,0.12,0,2.6519362870390535,0.8662446695581879,0.7386259655264539,0.04172835688353272
107,400.0,0.12,1,2.6556312645575826,0.8697665622494046,0.7380760714071605,0.04161017125960191
108,800.0,0.3,0,4.492008011715944,0.8957341031849446,19.69362459334588,24.22611947545462
109,800.0,0.3,1,4.4957168309641675,0.9137879097281355,12.025156911815996,15.257474072205572
110,1000.0,0.9,0,5.480419847901625,0.8257232485103165,100.0,0.0
111,1000.0,0.9,1,5.484745926297148,0.8316185189079479,100.0,0.0
112,2500.0,0.5,0,7.518531050165845,1.1299653608592697,99.89302973227728,1.1608819279508935
113,2500.0,0.5,1,,,,
114,1000.0,0.7000000000000001,0,5.302402526191948,0.8833248560394215,99.13810003373636,4.627163306663935
115,1000.0,0.7000000000000001,1,5.296943719909033,0.8621183586292693,98.2061209042423,6.297468728204049
116,1500.0,0.7000000000000001,0,6.33431291813021,0.9639513975781333,99.4867912950314,3.505520350908608
117,1500.0,0.7000000000000001,1,6.342644335279462,0.9490179199323474,99.96423659312683,0.5017938466629137
118,2500.0,1.0,0,,,,
119,2500.0,1.0,1,,,,
120,1500.0,0.30000000000000004,0,,,,
121,1500.0,0.30000000000000004,1,,,,
122,500.0,0.6,0,3.212473586577133,0.8734043436798715,1.0400594052491787,0.10418234307301864
123,500.0,0.6,1,3.2220370113794345,0.8924369061991514,1.0652878315537389,0.11524532971137592
124,500.0,0.1,2,3.1248032629116467,0.8796528697935813,0.8550814233134287,0.05422425640354526
125,1000.0,0.2,2,,,,
126,1500.0,0.2,2,6.184767509926405,0.9700932738134012,90.97298832412307,13.204124157895441
127,1500.0,0.5,2,6.266524574421443,0.9707383101822897,99.92444353629608,1.4402490811861528
128,1000.0,0.8,2,5.372194602680797,0.867506490648738,99.52929189567516,3.2561284360425606
129,200.0,0.3,2,,,,
130,2000.0,0.1,2,6.887249786230744,1.0619845579186347,98.11076430298145,7.345752102340534
131,1000.0,0.4,2,5.160056965796177,0.91381437717966,73.02392790024794,27.32300406138809
132,2500.0,0.7000000000000001,2,7.580242149948896,1.1253028135595813,99.7084251748112,2.073940704407737
133,500.0,0.4,2,3.155511913697794,0.8793529233330079,0.9108741242247717,0.0629178109557198
134,1000.0,0.18,2,,,,
135,500.0,0.2,2,3.128102693489602,0.8914109888329353,0.8640113222015356,0.053195488386365626
