,Lambda,Max_act,speed,speed_std,persistance
32,2200.0,40.0,5.224623069632025,1.2048946464336188,83.91822775984669
33,2000.0,50.0,4.530160577563521,0.8714837539870305,75.06083662860861
34,2800.0,60.0,4.371611136861379,0.7482362203530804,100.0
35,3400.0,90.0,3.8759327692736325,0.809870854018479,100.0
36,2400.0,20.0,7.80679402370379,2.858218523707369,1.0157589028209817
37,3400.0,100.0,3.713325328749179,1.0585093752365287,82.4266172528933
38,2600.0,10.0,11.539240693360853,10.582859842004728,0.45206212040735927
39,3000.0,60.0,4.569296202718115,1.2029216165883305,100.0
40,2400.0,30.0,6.251189735754907,1.4379424569163988,6.546607575473448
41,2800.0,100.0,3.552932698157131,0.6498899541436839,100.0
42,2800.0,40.0,5.361537319704443,0.7178098004448425,100.0
43,3600.0,60.0,4.736393919585812,0.949314257702333,100.0
44,3800.0,60.0,4.706941273115149,0.8253437957970172,77.20558182187534
45,2200.0,30.0,6.195595322597774,1.5323701959504217,42.98955297650417
46,2400.0,60.0,4.226039924964955,0.746044242984394,19.1841986612472
47,2200.0,80.0,3.634747598780011,0.7828774221517352,24.2084351799543
48,4000.0,70.0,4.5434845379471565,1.341307243295029,100.0
49,3200.0,30.0,6.594026431273549,2.440585358331492,3.21014134715398
50,2200.0,100.0,3.337961167603163,0.9335832834184625,98.97964859818185
51,3800.0,20.0,9.09526131753098,4.684780731402595,0.8252001453906901
52,3200.0,80.0,3.9782724966591037,0.8056223308050716,98.25329538605908
53,3400.0,60.0,4.586203963412194,0.7121927184527909,100.0
54,2600.0,30.0,6.473754991507223,2.379354670941587,4.92203946994173
55,4000.0,50.0,5.167705552679483,1.5613103169723996,91.7820750463567
56,2600.0,80.0,3.771011968727596,0.7565212533623862,42.50529926167158
57,4000.0,20.0,9.419331869519722,5.042471509436542,0.8004954160691452
58,3200.0,70.0,4.22763147969048,0.9025144232990634,73.54529516979686
59,4000.0,10.0,14.103984063527717,8.718412781172242,0.5019987560845546
60,3400.0,10.0,14.047302888760685,9.62668383107151,0.49354573084762954
61,2800.0,90.0,3.835631148086131,1.221514400952179,100.0
62,2200.0,60.0,4.221928223540449,1.0803064047030897,33.43611397001126
63,2600.0,70.0,4.037207252076403,0.7282898273442225,68.15855204024507
64,3600.0,100.0,3.815222530398578,0.7052524060408271,100.0
65,2800.0,10.0,13.735359077652951,11.326682500219395,0.45425736128317307
66,3800.0,10.0,14.453101485063327,9.07397838667708,0.5042678656415296
67,2400.0,100.0,3.4065618778251587,0.947919313727211,41.683250775703605
68,2200.0,90.0,3.4865806425846895,0.9595889559336663,19.668357628426932
69,2600.0,60.0,4.280425708209314,1.0020255520045556,79.81759638941669
70,3600.0,40.0,5.625802305079256,1.4798839364840757,92.94293964770914
71,3000.0,10.0,13.502380876682707,10.438332942296318,0.46697931276544064
72,2400.0,40.0,5.313910206132181,1.3951815980855578,100.0
73,3200.0,60.0,4.551920650824024,1.0888225926592603,100.0
74,2800.0,50.0,4.7976637632421255,0.669269508520206,100.0
75,2600.0,40.0,5.339413165800183,1.2716961482897446,94.26996226683217
76,2800.0,70.0,4.073455964118542,0.9272460715348543,45.76962695054466
77,3400.0,80.0,4.16175095812449,1.0367102269144035,100.0
78,3600.0,90.0,3.936736718145229,1.0542500641539132,100.0
79,2000.0,10.0,4.564054579011458,5.628015265768197,0.4141952453263311
80,3200.0,100.0,3.5660324166939334,0.6931119428423861,100.0
81,3000.0,70.0,4.091198713460499,0.965661957067474,49.56821395661396
82,3200.0,40.0,5.565851888440914,1.401306878297632,87.4463270840762
83,3800.0,30.0,6.831768180997512,2.7237664711862752,3.3034658324458555
84,2000.0,20.0,7.122082025709949,1.4799938149397789,1.1124888214709001
85,3800.0,80.0,4.226743029417765,1.0189510381175717,100.0
86,2000.0,70.0,3.780110763425264,0.6412525527996117,52.02794294121675
87,2600.0,100.0,3.5235487493814053,0.7561948621705775,73.57150077520068
88,4000.0,100.0,3.8858812837861003,0.6596370701302002,100.0
89,2400.0,80.0,3.7362391724759623,0.8113061060299607,100.0
90,3600.0,20.0,8.882400266970842,4.029848381538929,0.8484947412328344
91,3600.0,80.0,4.234217643042131,1.1726805156563955,100.0
92,3600.0,30.0,6.816749056646785,2.9326463758479715,3.825206625563522
93,3000.0,20.0,8.296380441679505,3.299328200594293,0.9115028602424994
94,2800.0,30.0,6.4636234566169355,2.043070940063597,5.896021665337557
95,2200.0,50.0,4.6573337007443785,1.1576157218232188,8.685694872991366
96,2600.0,50.0,4.76490648476557,0.9405349319144866,100.0
97,3000.0,80.0,3.994025970070718,1.0050362829021389,100.0
98,3000.0,30.0,6.56974240901379,2.096216714748396,4.692468298387346
99,3800.0,90.0,4.064808903513227,0.7003769755347632,100.0
100,3400.0,70.0,4.276882613070097,0.9378237052296201,89.24649829659063
101,3800.0,70.0,4.405563891404379,1.0116117977724346,78.6780537211625
102,3200.0,50.0,4.992216609872836,0.9479818301274768,100.0
103,2200.0,10.0,6.713714424266986,7.542570727251709,0.42279760429069035
104,4000.0,60.0,4.70738520995276,1.1649463343750008,90.9346952323149
105,3400.0,20.0,8.880848270528128,4.433943681039411,0.8508832411259122
106,3400.0,50.0,4.9955719339498685,1.289349384831435,100.0
