,Lambda,Max_act,iter,speed,speed_std,persistance,std_persit
0,1600.0,60.0,0,4.294364323589642,3.0311558358881134,1.6625906333201284,0.0
1,1600.0,60.0,1,4.2981469029969706,3.127307784710119,1.6154121102409331,0.0
2,400.0,190.0,0,1.407794746902603,0.921810917759463,1.984541326791843,0.0
3,400.0,190.0,1,1.4100354792588359,0.9529648762370494,1.9524094682634923,0.0
4,400.0,80.0,0,1.9705625953979173,1.179194111508175,1.6607385502651577,0.0
5,400.0,80.0,1,1.9673348521132648,1.1722172432682967,1.6411649549358533,0.0
6,1600.0,20.0,0,4.8560925306349585,3.3821513152804346,0.6950422338298062,0.0
7,1600.0,20.0,1,4.8413359862224015,3.367677970619783,0.6936636821294223,0.0
8,1200.0,200.0,0,1.987215151554297,1.4577322079526898,1.920358994500189,0.0
9,1200.0,200.0,1,1.9818213975265093,1.4056270091516438,1.9079727645956472,0.0
10,1200.0,180.0,0,2.1036662487807063,1.467414597747362,1.9457069684519697,0.0
11,1200.0,180.0,1,2.099920968601092,1.5012895833549482,1.9207905701052805,0.0
12,1200.0,100.0,0,2.9174017265520007,1.9313852855884295,1.8989576245799729,0.0
13,1200.0,100.0,1,2.909396201992567,1.9581342221268694,1.8449246973827584,0.0
14,2000.0,20.0,0,6.4031006210238175,3.798081250191909,0.7383538723218639,0.0
15,2000.0,20.0,1,6.383347874244181,3.783302892756335,0.7359019270193042,0.0
16,400.0,140.0,0,1.6479160266737778,0.989165141483609,2.1384175317622396,0.0
17,400.0,140.0,1,1.6484100957586827,0.9765662606896011,2.169066955382478,0.0
18,1600.0,110.0,0,3.0871604288754977,2.451962311141001,1.8113715705919031,0.0
19,1600.0,110.0,1,3.0849042458567397,2.4298186240951636,1.8198830817586322,0.0
20,1200.0,110.0,0,2.7595642091783303,1.8765251159170784,1.8742483281998532,0.0
21,1200.0,110.0,1,2.7591771111196626,1.8554579251518306,1.9142448809316444,0.0
22,800.0,40.0,0,3.411005989272447,1.7010215611192285,1.3320226771960546,0.0
23,800.0,40.0,1,3.393771817314241,1.678208819877708,1.2933559081336659,0.0
24,1600.0,140.0,0,2.693915630899051,2.1153320240220577,1.8148613617857596,0.0
25,1600.0,140.0,1,2.679058616603128,2.0618700256889158,1.8167688865680183,0.0
26,800.0,160.0,0,1.9549882072723608,1.177545883387275,2.021312476508551,0.0
27,800.0,160.0,1,1.9499227288631802,1.196790542332563,1.977329647346553,0.0
28,800.0,190.0,0,1.7745483358472975,1.086940360596774,1.9797634050344188,0.0
29,800.0,190.0,1,1.7649717433394683,1.086384701871991,1.928201961410831,0.0
30,800.0,10.0,0,0.3883697646182521,0.602587428006007,0.3950870647457619,0.0
31,800.0,10.0,1,0.37641451937594433,0.478320108379073,0.3952563120265054,0.0
32,2000.0,140.0,0,2.961674459368084,2.4337961216726574,1.7653627013276338,0.0
33,2000.0,140.0,1,2.965915562286528,2.4982691620988158,1.7797379815195709,0.0
34,400.0,20.0,0,0.3981632340321148,0.6925059967078804,0.3963239349846791,0.0
