ER	16.06597900390625
ER	15.396881103515625
ER	19.232559204101562
ER	15.181732177734375
ER	16.411972045898438
ER	17.608261108398438
ER	17.995452880859375
ER	18.938064575195312
ER	15.400314331054688
ER	18.974685668945312
BA	18.608474731445312
BA	20.64056396484375
BA	18.557357788085938
BA	15.5029296875
BA	17.193603515625
BA	18.744277954101562
BA	16.619110107421875
BA	18.962478637695312
BA	18.464279174804688
BA	18.636703491210938
PW	18.060684204101562
PW	14.911651611328125
PW	16.496658325195312
PW	18.180084228515625
PW	18.877410888671875
PW	16.300582885742188
PW	14.063262939453125
PW	18.706893920898438
PW	19.843673706054688
PW	17.955398559570312
WS	15.6585693359375
WS	16.702651977539062
WS	17.45147705078125
WS	15.984344482421875
WS	18.95294189453125
WS	17.044830322265625
WS	15.287399291992188
WS	15.80657958984375
WS	16.703033447265625
WS	17.987060546875
GM	17.28057861328125
GM	15.401077270507812
GM	17.328643798828125
GM	16.253662109375
GM	17.273712158203125
GM	15.99273681640625
GM	16.95709228515625
GM	17.751312255859375
GM	15.918350219726562
GM	16.3818359375
