2250	262144	262122
2260	262144	262123
2270	262144	262120
2280	262144	262122
2290	262144	262120
2300	262144	262121
2310	262144	262123
2320	262144	262121
2330	262144	262118
2340	262144	262121
2350	262144	262122
2360	262144	262123
2370	262144	262122
2380	262144	262123
2390	262144	262123
2400	262144	262123
2410	262144	262124
2420	262144	262122
2430	262144	262122
2440	262144	262123
2450	262144	262122
2460	262144	262125
2470	262144	262123
2480	262144	262124
2490	262144	262121
2500	262144	262124
2510	262144	262123
2520	262144	262123
2530	262144	262124
2540	262144	262123
2550	262144	262123
2560	262144	262124
2570	262144	262125
2580	262144	262124
2590	262144	262125
2600	262144	262124
2610	262144	262125
2620	262144	262124
2630	262144	262125
2640	262144	262124
2650	262144	262125
2660	262144	262124
2670	262144	262124
2680	262144	262126
2690	262144	262124
2700	262144	262125
2710	262144	262125
2720	262144	262125
2730	262144	262125
2740	262144	262125
2750	262144	262124
2760	262144	262125
2770	262144	262125
2780	262144	262126
2790	262144	262128
2800	262144	262127
2810	262144	262127
2820	262144	262125
2830	262144	262124
2840	262144	262128
2850	262144	262128
2860	262144	262125
2870	262144	262126
2880	262144	262127
2890	262144	262124
2900	262144	262128
2910	262144	262125
2920	262144	262127
2930	262144	262127
2940	262144	262128
2950	262144	262127
2960	262144	262129
2970	262144	262127
2980	262144	262126
2990	262144	262127
3000	262144	262127
3010	262144	262128
3020	262144	262126
3030	262144	262126
3040	262144	262127
3050	262144	262124
3060	262144	262128
3070	262144	262128
3080	262144	262127
3090	262144	262128
3100	262144	262126
3110	262144	262129
3120	262144	262128
3130	262144	262125
3140	262144	262129
3150	262144	262127
3160	262144	262126
3170	262144	262128
3180	262144	262128
3190	262144	262130
3200	262144	262129
3210	262144	262128
3220	262144	262129
3230	262144	262128
3240	262144	262129
3250	262144	262129
3260	262144	262126
3270	262144	262129
3280	262144	262127
3290	262144	262129
3300	262144	262128
3310	262144	262129
3320	262144	262128
3330	262144	262128
3340	262144	262129
3350	262144	262125
3360	262144	262129
3370	262144	262130
3380	262144	262129
3390	262144	262128
3400	262144	262129
3410	262144	262132
3420	262144	262130
3430	262144	262126
3440	262144	262128
3450	262144	262127
3460	262144	262128
3470	262144	262130
3480	262144	262127
3490	262144	262129
3500	262144	262128
3510	262144	262130
3520	262144	262131
3530	262144	262129
3540	262144	262130
3550	262144	262130
3560	262144	262129
3570	262144	262129
3580	262144	262132
3590	262144	262129
3600	262144	262129
3610	262144	262131
3620	262144	262131
3630	262144	262129
3640	262144	262131
3650	262144	262131
3660	262144	262129
3670	262144	262131
3680	262144	262130
3690	262144	262133
3700	262144	262131
3710	262144	262130
3720	262144	262132
3730	262144	262130
3740	262144	262131
3750	262144	262132
3760	262144	262130
3770	262144	262132
3780	262144	262131
3790	262144	262132
3800	262144	262131
3810	262144	262131
3820	262144	262131
3830	262144	262131
3840	262144	262134
3850	262144	262133
3860	262144	262133
3870	262144	262131
3880	262144	262133
3890	262144	262133
3900	262144	262133
3910	262144	262131
3920	262144	262134
3930	262144	262130
3940	262144	262132
3950	262144	262131
3960	262144	262131
3970	262144	262132
3980	262144	262134
3990	262144	262132
4000	262144	262133
4010	262144	262131
4020	262144	262130
4030	262144	262135
4040	262144	262131
4050	262144	262133
4060	262144	262132
4070	262144	262133
4080	262144	262132
4090	262144	262133
4100	262144	262132
4110	262144	262134
4120	262144	262134
4130	262144	262132
4140	262144	262134
4150	262144	262132
4160	262144	262134
4170	262144	262133
4180	262144	262135
4190	262144	262133
4200	262144	262135
4210	262144	262132
4220	262144	262134
4230	262144	262132
4240	262144	262135
4250	262144	262134
4260	262144	262133
4270	262144	262136
4280	262144	262133
4290	262144	262134
4300	262144	262133
4310	262144	262134
4320	262144	262133
4330	262144	262134
4340	262144	262135
4350	262144	262133
4360	262144	262135
4370	262144	262134
