1770	262144	262114
1780	262144	262115
1790	262144	262115
1800	262144	262115
1810	262144	262115
1820	262144	262115
1830	262144	262115
1840	262144	262116
1850	262144	262116
1860	262144	262116
1870	262144	262116
1880	262144	262116
1890	262144	262116
1900	262144	262116
1910	262144	262117
1920	262144	262117
1930	262144	262117
1940	262144	262117
1950	262144	262117
1960	262144	262117
1970	262144	262118
1980	262144	262118
1990	262144	262119
2000	262144	262119
2010	262144	262119
2020	262144	262119
2030	262144	262119
2040	262144	262119
2050	262144	262119
2060	262144	262120
2070	262144	262120
2080	262144	262120
2090	262144	262120
2100	262144	262120
2110	262144	262120
2120	262144	262120
2130	262144	262121
2140	262144	262121
2150	262144	262121
2160	262144	262121
2170	262144	262121
2180	262144	262121
2190	262144	262121
2200	262144	262121
2210	262144	262121
2220	262144	262121
2230	262144	262121
2240	262144	262121
2250	262144	262121
2260	262144	262121
2270	262144	262121
2280	262144	262121
2290	262144	262121
2300	262144	262122
2310	262144	262122
2320	262144	262122
2330	262144	262122
2340	262144	262122
2350	262144	262122
2360	262144	262122
2370	262144	262122
2380	262144	262122
2390	262144	262122
2400	262144	262122
2410	262144	262122
2420	262144	262122
2430	262144	262122
2440	262144	262123
2450	262144	262123
2460	262144	262123
2470	262144	262124
2480	262144	262124
2490	262144	262124
2500	262144	262124
2510	262144	262124
2520	262144	262124
2530	262144	262124
2540	262144	262124
2550	262144	262124
2560	262144	262125
2570	262144	262125
2580	262144	262125
2590	262144	262125
2600	262144	262125
2610	262144	262125
2620	262144	262125
2630	262144	262125
2640	262144	262125
2650	262144	262125
2660	262144	262125
2670	262144	262125
2680	262144	262125
2690	262144	262125
2700	262144	262125
2710	262144	262125
2720	262144	262125
2730	262144	262125
2740	262144	262125
2750	262144	262126
2760	262144	262126
2770	262144	262126
2780	262144	262126
2790	262144	262126
2800	262144	262126
2810	262144	262126
2820	262144	262126
2830	262144	262126
2840	262144	262126
2850	262144	262127
2860	262144	262127
2870	262144	262127
2880	262144	262127
2890	262144	262127
2900	262144	262127
2910	262144	262127
2920	262144	262127
2930	262144	262127
2940	262144	262127
2950	262144	262127
2960	262144	262127
2970	262144	262127
2980	262144	262127
2990	262144	262127
3000	262144	262127
3010	262144	262128
3020	262144	262128
3030	262144	262128
3040	262144	262128
3050	262144	262128
3060	262144	262128
3070	262144	262128
3080	262144	262128
3090	262144	262128
3100	262144	262128
3110	262144	262128
3120	262144	262128
3130	262144	262128
3140	262144	262128
3150	262144	262128
3160	262144	262128
3170	262144	262129
3180	262144	262129
3190	262144	262129
3200	262144	262128
3210	262144	262129
3220	262144	262129
3230	262144	262129
3240	262144	262129
3250	262144	262129
3260	262144	262129
3270	262144	262129
3280	262144	262129
3290	262144	262129
3300	262144	262129
3310	262144	262129
3320	262144	262128
3330	262144	262129
3340	262144	262129
3350	262144	262129
3360	262144	262129
3370	262144	262129
3380	262144	262129
3390	262144	262129
3400	262144	262129
3410	262144	262129
3420	262144	262129
3430	262144	262129
3440	262144	262129
3450	262144	262129
3460	262144	262129
3470	262144	262129
3480	262144	262129
3490	262144	262129
3500	262144	262129
3510	262144	262129
3520	262144	262129
3530	262144	262129
3540	262144	262130
3550	262144	262130
3560	262144	262130
3570	262144	262130
3580	262144	262130
3590	262144	262130
3600	262144	262130
3610	262144	262130
3620	262144	262130
3630	262144	262130
3640	262144	262131
3650	262144	262131
3660	262144	262131
3670	262144	262131
3680	262144	262131
3690	262144	262131
3700	262144	262131
3710	262144	262131
3720	262144	262131
3730	262144	262131
3740	262144	262131
3750	262144	262131
3760	262144	262131
3770	262144	262131
3780	262144	262131
3790	262144	262131
3800	262144	262131
3810	262144	262131
3820	262144	262131
3830	262144	262131
3840	262144	262131
3850	262144	262131
3860	262144	262131
3870	262144	262131
3880	262144	262131
3890	262144	262131
3900	262144	262131
3910	262144	262131
3920	262144	262131
3930	262144	262131
3940	262144	262131
3950	262144	262131
3960	262144	262131
3970	262144	262131
3980	262144	262131
3990	262144	262132
4000	262144	262132
4010	262144	262132
4020	262144	262132
4030	262144	262132
4040	262144	262132
4050	262144	262132
4060	262144	262132
4070	262144	262132
4080	262144	262132
4090	262144	262132
4100	262144	262132
4110	262144	262132
4120	262144	262132
4130	262144	262132
4140	262144	262132
4150	262144	262132
4160	262144	262132
4170	262144	262132
4180	262144	262132
4190	262144	262132
4200	262144	262132
4210	262144	262132
4220	262144	262133
4230	262144	262132
4240	262144	262133
4250	262144	262133
4260	262144	262133
4270	262144	262133
4280	262144	262133
4290	262144	262133
4300	262144	262133
4310	262144	262133
4320	262144	262133
4330	262144	262133
4340	262144	262133
4350	262144	262133
4360	262144	262133
4370	262144	262133
4380	262144	262133
4390	262144	262133
4400	262144	262133
4410	262144	262133
4420	262144	262133
4430	262144	262133
4440	262144	262133
4450	262144	262133
4460	262144	262133
4470	262144	262133
4480	262144	262133
4490	262144	262133
4500	262144	262133
4510	262144	262133
4520	262144	262133
4530	262144	262133
4540	262144	262133
4550	262144	262133
4560	262144	262133
4570	262144	262133
4580	262144	262133
4590	262144	262134
4600	262144	262134
4610	262144	262134
4620	262144	262134
4630	262144	262134
4640	262144	262134
4650	262144	262134
4660	262144	262134
4670	262144	262134
4680	262144	262134
4690	262144	262134
4700	262144	262134
4710	262144	262134
4720	262144	262134
4730	262144	262134
4740	262144	262134
4750	262144	262134
4760	262144	262134
4770	262144	262134
4780	262144	262134
4790	262144	262134
4800	262144	262134
4810	262144	262134
4820	262144	262134
4830	262144	262134
4840	262144	262134
4850	262144	262134
4860	262144	262134
4870	262144	262134
4880	262144	262134
4890	262144	262134
4900	262144	262134
4910	262144	262134
4920	262144	262134
4930	262144	262134
4940	262144	262134
4950	262144	262134
4960	262144	262134
4970	262144	262134
4980	262144	262134
4990	262144	262134
5000	262144	262134
5010	262144	262134
5020	262144	262134
5030	262144	262134
5040	262144	262134
5050	262144	262134
5060	262144	262134
5070	262144	262134
5080	262144	262134
5090	262144	262134
5100	262144	262134
5110	262144	262134
5120	262144	262134
5130	262144	262134
5140	262144	262134
5150	262144	262134
5160	262144	262134
5170	262144	262134
5180	262144	262134
5190	262144	262134
5200	262144	262134
5210	262144	262134
5220	262144	262134
5230	262144	262134
5240	262144	262134
5250	262144	262134
5260	262144	262134
5270	262144	262134
5280	262144	262134
5290	262144	262134
5300	262144	262134
5310	262144	262134
5320	262144	262134
5330	262144	262134
5340	262144	262134
5350	262144	262134
5360	262144	262134
5370	262144	262134
5380	262144	262134
5390	262144	262134
5400	262144	262134
5410	262144	262134
5420	262144	262134
5430	262144	262134
5440	262144	262135
5450	262144	262135
5460	262144	262135
5470	262144	262135
5480	262144	262135
5490	262144	262135
5500	262144	262135
5510	262144	262135
5520	262144	262135
5530	262144	262135
5540	262144	262135
5550	262144	262135
5560	262144	262135
5570	262144	262135
5580	262144	262135
5590	262144	262135
5600	262144	262135
5610	262144	262135
5620	262144	262135
5630	262144	262135
5640	262144	262135
5650	262144	262135
5660	262144	262135
5670	262144	262135
5680	262144	262135
5690	262144	262135
5700	262144	262135
5710	262144	262135
5720	262144	262135
5730	262144	262135
5740	262144	262135
5750	262144	262135
5760	262144	262135
5770	262144	262135
5780	262144	262135
5790	262144	262135
5800	262144	262135
5810	262144	262135
5820	262144	262135
5830	262144	262135
5840	262144	262135
5850	262144	262135
5860	262144	262135
5870	262144	262135
5880	262144	262135
5890	262144	262135
5900	262144	262135
5910	262144	262135
5920	262144	262135
5930	262144	262135
5940	262144	262135
5950	262144	262135
5960	262144	262135
5970	262144	262135
5980	262144	262136
5990	262144	262136
6000	262144	262136
6010	262144	262136
6020	262144	262136
6030	262144	262136
6040	262144	262136
6050	262144	262136
6060	262144	262136
6070	262144	262136
6080	262144	262136
6090	262144	262136
6100	262144	262136
6110	262144	262137
6120	262144	262137
6130	262144	262136
6140	262144	262136
6150	262144	262136
6160	262144	262137
6170	262144	262137
6180	262144	262136
6190	262144	262137
6200	262144	262137
6210	262144	262137
6220	262144	262137
6230	262144	262137
6240	262144	262137
6250	262144	262137
6260	262144	262137
6270	262144	262137
6280	262144	262137
6290	262144	262137
6300	262144	262137
6310	262144	262137
6320	262144	262137
6330	262144	262137
6340	262144	262137
6350	262144	262137
6360	262144	262137
6370	262144	262137
6380	262144	262137
6390	262144	262137
6400	262144	262137
6410	262144	262137
6420	262144	262137
6430	262144	262137
6440	262144	262137
6450	262144	262137
6460	262144	262137
6470	262144	262137
6480	262144	262137
6490	262144	262137
6500	262144	262137
6510	262144	262137
6520	262144	262137
6530	262144	262137
6540	262144	262137
6550	262144	262137
6560	262144	262137
6570	262144	262137
6580	262144	262137
6590	262144	262137
6600	262144	262137
6610	262144	262137
6620	262144	262137
6630	262144	262137
6640	262144	262137
6650	262144	262137
6660	262144	262137
6670	262144	262137
6680	262144	262137
6690	262144	262137
6700	262144	262137
6710	262144	262137
6720	262144	262137
6730	262144	262137
6740	262144	262137
6750	262144	262137
6760	262144	262137
6770	262144	262137
6780	262144	262137
6790	262144	262137
6800	262144	262137
6810	262144	262137
6820	262144	262137
6830	262144	262137
6840	262144	262137
6850	262144	262137
6860	262144	262137
6870	262144	262137
6880	262144	262137
6890	262144	262137
6900	262144	262137
6910	262144	262137
6920	262144	262137
6930	262144	262137
6940	262144	262137
6950	262144	262137
6960	262144	262137
6970	262144	262137
6980	262144	262137
6990	262144	262137
7000	262144	262137
7010	262144	262137
7020	262144	262137
7030	262144	262137
7040	262144	262137
7050	262144	262137
7060	262144	262137
7070	262144	262137
7080	262144	262137
7090	262144	262137
7100	262144	262137
7110	262144	262137
7120	262144	262137
7130	262144	262137
7140	262144	262137
7150	262144	262137
7160	262144	262137
7170	262144	262137
7180	262144	262137
7190	262144	262137
7200	262144	262137
7210	262144	262137
7220	262144	262137
7230	262144	262137
7240	262144	262137
7250	262144	262137
7260	262144	262137
7270	262144	262137
7280	262144	262137
7290	262144	262137
7300	262144	262137
7310	262144	262137
7320	262144	262137
7330	262144	262137
7340	262144	262137
7350	262144	262137
7360	262144	262137
7370	262144	262137
7380	262144	262137
7390	262144	262137
7400	262144	262137
7410	262144	262137
7420	262144	262137
7430	262144	262137
7440	262144	262137
7450	262144	262137
7460	262144	262137
7470	262144	262137
7480	262144	262137
7490	262144	262137
7500	262144	262137
7510	262144	262137
7520	262144	262137
7530	262144	262137
7540	262144	262137
7550	262144	262137
7560	262144	262137
7570	262144	262137
7580	262144	262137
7590	262144	262137
7600	262144	262137
7610	262144	262137
7620	262144	262137
7630	262144	262137
7640	262144	262137
7650	262144	262137
7660	262144	262137
7670	262144	262137
7680	262144	262137
7690	262144	262137
7700	262144	262137
7710	262144	262137
7720	262144	262137
7730	262144	262137
7740	262144	262137
7750	262144	262137
7760	262144	262137
7770	262144	262137
7780	262144	262137
7790	262144	262138
7800	262144	262138
7810	262144	262138
7820	262144	262138
7830	262144	262138
7840	262144	262138
7850	262144	262138
7860	262144	262138
7870	262144	262138
7880	262144	262138
7890	262144	262138
7900	262144	262138
7910	262144	262138
7920	262144	262138
7930	262144	262138
7940	262144	262138
7950	262144	262138
7960	262144	262138
7970	262144	262138
7980	262144	262138
7990	262144	262138
8000	262144	262138
8010	262144	262138
8020	262144	262138
8030	262144	262138
8040	262144	262138
8050	262144	262138
8060	262144	262138
8070	262144	262138
8080	262144	262138
8090	262144	262138
8100	262144	262138
8110	262144	262138
8120	262144	262138
8130	262144	262138
8140	262144	262138
8150	262144	262138
8160	262144	262138
8170	262144	262138
8180	262144	262138
8190	262144	262138
8200	262144	262138
8210	262144	262138
8220	262144	262138
8230	262144	262138
8240	262144	262138
8250	262144	262138
8260	262144	262138
8270	262144	262138
8280	262144	262138
8290	262144	262138
8300	262144	262138
8310	262144	262138
8320	262144	262138
8330	262144	262138
8340	262144	262138
8350	262144	262138
8360	262144	262138
8370	262144	262138
8380	262144	262138
8390	262144	262138
8400	262144	262138
8410	262144	262138
8420	262144	262138
8430	262144	262138
8440	262144	262138
8450	262144	262138
8460	262144	262138
8470	262144	262138
8480	262144	262138
8490	262144	262138
8500	262144	262138
8510	262144	262138
8520	262144	262138
8530	262144	262138
8540	262144	262138
8550	262144	262138
8560	262144	262138
8570	262144	262138
8580	262144	262138
8590	262144	262138
8600	262144	262138
8610	262144	262138
8620	262144	262138
8630	262144	262138
8640	262144	262138
8650	262144	262138
8660	262144	262138
8670	262144	262138
8680	262144	262138
8690	262144	262138
8700	262144	262138
8710	262144	262138
8720	262144	262138
8730	262144	262138
8740	262144	262138
8750	262144	262138
8760	262144	262138
8770	262144	262138
8780	262144	262138
8790	262144	262138
8800	262144	262138
8810	262144	262138
8820	262144	262138
8830	262144	262138
8840	262144	262138
8850	262144	262138
8860	262144	262138
8870	262144	262138
8880	262144	262138
8890	262144	262138
8900	262144	262138
8910	262144	262138
8920	262144	262138
8930	262144	262138
8940	262144	262138
8950	262144	262138
8960	262144	262138
8970	262144	262138
8980	262144	262138
8990	262144	262138
9000	262144	262138
9010	262144	262138
9020	262144	262138
9030	262144	262138
9040	262144	262138
9050	262144	262138
9060	262144	262138
9070	262144	262138
9080	262144	262138
9090	262144	262138
9100	262144	262138
9110	262144	262138
9120	262144	262138
9130	262144	262138
9140	262144	262138
9150	262144	262138
9160	262144	262138
9170	262144	262138
9180	262144	262138
9190	262144	262138
9200	262144	262138
9210	262144	262138
9220	262144	262138
9230	262144	262138
9240	262144	262138
9250	262144	262138
9260	262144	262138
9270	262144	262138
9280	262144	262138
9290	262144	262138
9300	262144	262138
9310	262144	262138
9320	262144	262138
9330	262144	262138
9340	262144	262138
9350	262144	262138
9360	262144	262138
9370	262144	262138
9380	262144	262138
9390	262144	262138
9400	262144	262138
9410	262144	262138
9420	262144	262138
9430	262144	262138
9440	262144	262138
9450	262144	262138
9460	262144	262138
9470	262144	262138
9480	262144	262138
9490	262144	262138
9500	262144	262138
9510	262144	262138
9520	262144	262138
9530	262144	262138
9540	262144	262138
9550	262144	262138
9560	262144	262138
9570	262144	262138
9580	262144	262138
9590	262144	262138
9600	262144	262138
9610	262144	262138
9620	262144	262138
9630	262144	262138
9640	262144	262138
9650	262144	262138
9660	262144	262138
9670	262144	262138
9680	262144	262139
9690	262144	262139
9700	262144	262139
9710	262144	262139
9720	262144	262139
9730	262144	262139
9740	262144	262139
9750	262144	262139
9760	262144	262139
9770	262144	262139
9780	262144	262139
9790	262144	262139
9800	262144	262139
9810	262144	262139
9820	262144	262139
9830	262144	262139
9840	262144	262139
9850	262144	262139
9860	262144	262139
9870	262144	262139
9880	262144	262139
9890	262144	262139
9900	262144	262139
9910	262144	262139
9920	262144	262139
9930	262144	262139
9940	262144	262139
9950	262144	262139
9960	262144	262139
9970	262144	262139
9980	262144	262139
9990	262144	262139
10000	262144	262139
10010	262144	262139
10020	262144	262139
10030	262144	262139
10040	262144	262139
10050	262144	262139
10060	262144	262139
10070	262144	262139
10080	262144	262139
10090	262144	262139
10100	262144	262139
10110	262144	262139
10120	262144	262139
10130	262144	262139
10140	262144	262139
10150	262144	262139
10160	262144	262139
10170	262144	262139
10180	262144	262139
10190	262144	262139
10200	262144	262139
10210	262144	262139
10220	262144	262139
10230	262144	262139
10240	262144	262139
10250	262144	262139
10260	262144	262139
10270	262144	262139
10280	262144	262139
10290	262144	262139
10300	262144	262139
10310	262144	262139
10320	262144	262139
10330	262144	262139
10340	262144	262139
10350	262144	262139
10360	262144	262139
10370	262144	262139
10380	262144	262139
10390	262144	262139
10400	262144	262139
10410	262144	262139
10420	262144	262139
10430	262144	262139
10440	262144	262139
10450	262144	262139
10460	262144	262139
10470	262144	262139
10480	262144	262139
10490	262144	262139
10500	262144	262139
10510	262144	262139
10520	262144	262139
10530	262144	262139
10540	262144	262139
10550	262144	262139
10560	262144	262139
10570	262144	262139
10580	262144	262139
10590	262144	262139
10600	262144	262139
10610	262144	262139
10620	262144	262139
10630	262144	262139
10640	262144	262139
10650	262144	262139
10660	262144	262139
10670	262144	262139
10680	262144	262139
10690	262144	262139
10700	262144	262139
10710	262144	262139
10720	262144	262139
10730	262144	262139
10740	262144	262139
10750	262144	262139
10760	262144	262139
10770	262144	262139
10780	262144	262139
10790	262144	262139
10800	262144	262139
10810	262144	262139
10820	262144	262139
10830	262144	262139
10840	262144	262139
10850	262144	262139
10860	262144	262139
10870	262144	262139
10880	262144	262139
10890	262144	262139
10900	262144	262139
10910	262144	262139
10920	262144	262139
10930	262144	262139
10940	262144	262139
10950	262144	262139
10960	262144	262139
10970	262144	262139
10980	262144	262139
10990	262144	262139
11000	262144	262139
11010	262144	262139
11020	262144	262139
11030	262144	262139
11040	262144	262139
11050	262144	262139
11060	262144	262139
11070	262144	262139
11080	262144	262139
11090	262144	262139
11100	262144	262139
11110	262144	262139
11120	262144	262139
11130	262144	262139
11140	262144	262139
11150	262144	262139
11160	262144	262139
11170	262144	262139
11180	262144	262139
11190	262144	262139
11200	262144	262139
11210	262144	262139
11220	262144	262139
11230	262144	262139
11240	262144	262139
11250	262144	262139
11260	262144	262139
11270	262144	262139
11280	262144	262139
11290	262144	262139
11300	262144	262139
11310	262144	262139
11320	262144	262140
11330	262144	262140
11340	262144	262140
11350	262144	262140
11360	262144	262140
11370	262144	262140
11380	262144	262140
11390	262144	262140
11400	262144	262140
11410	262144	262140
11420	262144	262140
11430	262144	262140
11440	262144	262140
11450	262144	262140
11460	262144	262140
11470	262144	262140
11480	262144	262140
11490	262144	262140
11500	262144	262140
11510	262144	262140
11520	262144	262140
11530	262144	262140
11540	262144	262140
11550	262144	262140
11560	262144	262140
11570	262144	262140
11580	262144	262140
11590	262144	262140
11600	262144	262140
11610	262144	262140
11620	262144	262140
11630	262144	262140
11640	262144	262140
11650	262144	262140
11660	262144	262140
11670	262144	262140
11680	262144	262140
11690	262144	262140
11700	262144	262140
11710	262144	262140
11720	262144	262140
11730	262144	262140
11740	262144	262140
11750	262144	262140
11760	262144	262140
11770	262144	262140
11780	262144	262140
11790	262144	262140
11800	262144	262140
11810	262144	262140
11820	262144	262140
11830	262144	262140
11840	262144	262140
11850	262144	262140
11860	262144	262140
11870	262144	262140
11880	262144	262140
11890	262144	262140
11900	262144	262140
11910	262144	262140
11920	262144	262140
11930	262144	262140
11940	262144	262140
11950	262144	262140
11960	262144	262140
11970	262144	262140
11980	262144	262140
11990	262144	262140
12000	262144	262140
12010	262144	262140
12020	262144	262140
12030	262144	262140
12040	262144	262140
12050	262144	262140
12060	262144	262140
12070	262144	262140
12080	262144	262140
12090	262144	262140
12100	262144	262140
12110	262144	262140
12120	262144	262140
12130	262144	262140
12140	262144	262140
12150	262144	262140
12160	262144	262140
12170	262144	262140
12180	262144	262140
12190	262144	262140
12200	262144	262140
12210	262144	262140
12220	262144	262140
12230	262144	262140
12240	262144	262140
12250	262144	262140
12260	262144	262140
12270	262144	262140
12280	262144	262140
12290	262144	262140
