,Motility,Persistance,AutoSlope,P-val,Lambda,Max_act
70,0.09731002564682105,54.29434121348171,0.14376165257033396,0.6935342706837404,1893,19
71,0.018466202623689844,7.885210808525294,0.2100187852184785,0.7755526492483621,1893,19
72,6.350900297947058,1876.100689586026,6.694741794923988e-05,0.6862602098783079,1893,2506
73,107.68524887375632,30484.4559286303,4.839676137654209e-05,0.7929502739922121,1893,2506
74,4.70976875053807,1452.7055998019318,0.00023083881442858192,0.15844797009820713,1893,2506
75,91.26452503159007,33338.35466254444,7.157597046213161e-05,0.6801811762645938,1893,315
76,1.8357834170998029,787.772667287512,0.00016889845584133997,0.3853481361328104,1893,315
77,76.01458745810365,30646.368316500637,2.2659572284641247e-05,0.8891549281142197,1893,315
78,11.72051897430402,4864.765946598933,-0.01075046061289439,0.6469677527717936,1893,39
79,14.96679733594555,5530.869492545914,0.015255074350557939,0.47941349162450186,1893,39
80,0.14810238250983151,97.68845261295954,-0.050821436324878295,0.03194189074359071,1893,39
81,125.2437619995887,36031.53175953883,0.00019747305748428349,0.2454958691729673,1893,4999
82,7.442698867474688,2123.2324272409573,-0.0004181211688305099,0.007161724056918477,1893,4999
83,3.0328958250306055,883.4930282192623,0.00010483591315552451,0.5067052779657751,1893,4999
84,42.58450387813426,13611.221814292392,0.000262344887498708,0.12523585427386588,1893,629
85,102.89081470848454,32755.480186805424,-0.0003154048010947835,0.05198628398139913,1893,629
86,2.029051786297148,717.7737074204075,2.8671103831127326e-06,0.9861483271093109,1893,629
87,0.8360405778810839,410.31199536622154,0.0025102986984081124,0.4833681206468414,1893,79
88,84.69767647854277,42528.91616843179,-0.0014678767639288075,0.6658732422150767,1893,79
89,2.3445534883982506,1111.295551465889,0.00115728147250688,0.6585765509068291,1893,79
90,0.0,0.0,,,2640,10
91,0.0,0.0,,,2640,10
92,0.0,0.0,,,2640,10
93,153.21872550392567,38257.69073731116,-0.00010770997738871507,0.5345120943042415,2640,1256
94,157.0076627732182,35978.771799519214,-0.00013838597139876534,0.42429347750885316,2640,1256
95,3.4824144045977308,825.1603181527906,0.00018157223736717606,0.2903714507236398,2640,1256
96,108.00000911023086,35843.24504597856,-0.00025150981026985324,0.16496481847084365,2640,158
97,122.74612251226483,40516.96490806693,-0.0003034616849463819,0.08619118322662576,2640,158
98,102.76409398384156,28332.952628664705,-0.00022298662696950802,0.19494459158574007,2640,158
99,0.014113015294795837,6.575398520454309,-0.06062559624828394,0.7329317991215729,2640,19
100,0.007416312818141716,5.0261450022026075,,,2640,19
101,0.08256225361825895,28.460700962539335,-0.280772234478155,0.059789875808303534,2640,19
102,3.258473358444644,791.3222539275398,-6.470719898801186e-05,0.6681033976787935,2640,2506
103,143.2876802313772,35075.72865357869,6.930519788945607e-05,0.6733373632193203,2640,2506
104,8.84271023446804,2099.428293324845,-5.043387240370491e-05,0.7828098367260117,2640,2506
105,122.79751626678423,28615.682905469657,-0.00021611567068300006,0.2035790448117209,2640,315
106,5.235936127946799,1405.5435135591906,2.376414684202843e-05,0.8819301917388789,2640,315
107,7.593159959292486,1882.0311349273293,0.00011822713031340796,0.498967590198626,2640,315
108,10.684732774171843,5330.989045789638,-0.06687116467286808,0.001774344499717673,2640,39
109,0.5324244325167218,145.22929217854633,0.004127753998243561,0.8519418246408103,2640,39
110,0.21645229387224912,84.73695287867685,-0.010345539162109965,0.606478015248316,2640,39
111,13.324265985391733,3212.168625198446,-0.0003631419407412111,0.03289210271732665,2640,4999
112,148.97573107709837,35580.049204576404,9.385913446470276e-05,0.5775162485218381,2640,4999
113,12.643102101316938,2936.4353174062267,0.00012550912497976937,0.4660091954989125,2640,4999
114,118.28406286172985,28953.08848155824,1.1967353626848655e-05,0.9463725862313015,2640,629
115,8.446731610259643,2004.1409405369607,0.00012981468878131238,0.40240245305510025,2640,629
116,128.4584820938101,31750.222102624695,-0.00019871829697166052,0.2973032169071311,2640,629
117,57.78092819368196,18399.00447264646,0.0002641005310566087,0.925645804107367,2640,79
118,0.6981199127973892,270.76981561908826,-0.00012774045845704798,0.8271736238139815,2640,79
119,0.624729935487507,257.083025316582,-0.0002649758663627385,0.409634913293915,2640,79
120,0.0,0.0,,,3684,10
121,0.0,0.0,,,3684,10
122,0.0,0.0,,,3684,10
123,9.329598503854955,1791.8105848976631,-5.084593710380779e-06,0.9783743884235585,3684,1256
124,176.1146063034499,32024.108806176762,1.134146643140187e-05,0.9449807562241832,3684,1256
125,14.15382799189844,2637.856872289248,0.00025646053943715263,0.12881253970738588,3684,1256
126,106.1705125080737,22146.46301949778,-0.00036693660300508575,0.023581396359379423,3684,158
127,5.369067201060044,1109.7695040525268,-0.00022089493363062026,0.19012411572891005,3684,158
128,46.44690760442249,9331.29841555853,-0.0004969667219728304,0.0038396802101655324,3684,158
129,0.06393215206884273,20.186702356739445,0.23709884274715898,0.5346998475187956,3684,19
130,4.941535410840943,2153.723974241392,-0.19736320632275012,0.09304633067278488,3684,19
131,4.662576632955674,1900.3937572469179,-0.37231683257299925,0.19883820370054217,3684,19
132,189.72314950270948,36823.66156632248,-1.603513136296975e-05,0.9233333676334723,3684,2506
133,176.3913989953981,31397.911835554896,5.485664941133464e-05,0.7051635360072628,3684,2506
134,220.51383517498428,40562.86132437014,0.00015713472487071978,0.30824850039809754,3684,2506
135,78.02500482977142,15708.192860278803,0.00012294539147671485,0.4329513447725398,3684,315
136,21.311033308502317,4457.931055403841,4.8585985028265026e-05,0.7296994680932563,3684,315
137,236.60602701614144,47518.64120469189,-3.7489336824746344e-05,0.8283072472175048,3684,315
138,0.17336909746847387,67.07009279182232,-0.01852476979322089,0.013044764477411779,3684,39
139,22.6177383406174,8308.034203266212,-0.009396777833044776,0.02635420294641324,3684,39
140,0.2945140203905689,130.2659129635662,0.013042431545411112,0.4367005507587818,3684,39
141,18.79647698013263,3232.822668037198,0.0001754264589392587,0.2962175960675242,3684,4999
142,5.936047358782354,1225.0224742299927,-0.00017870610187693082,0.23793929994995583,3684,4999
143,35.55551228880483,6353.0723077230905,7.246740036842453e-05,0.693731320784734,3684,4999
144,205.7805710616124,41532.08377356908,-2.2234230397404166e-05,0.8940945452312681,3684,629
145,224.3033700522483,42769.08875947557,7.87319857830935e-05,0.6543702898652173,3684,629
146,8.460699068895693,1686.1603056847873,9.958100466701056e-05,0.514563271492163,3684,629
147,43.47986865465539,9082.545759073962,-1.6234515996866905e-05,0.9175280953157466,3684,79
148,8.190568976288967,2078.1241452024533,-0.0014600552154851,2.2201631663441452e-13,3684,79
149,190.77295594676778,41887.59028761454,-0.00015628283999155246,0.3573161583061172,3684,79
150,0.0,0.0,,,499,10
151,0.0,0.0,,,499,10
152,0.0,0.0,,,499,10
153,30.424754504907966,37789.52318837536,0.00024194340330748934,0.1379929878795999,499,1256
154,41.60151926789032,46620.69801068948,5.593824367520037e-05,0.759384321382419,499,1256
155,21.905046754174048,26177.4686190314,-0.00010331592843298823,0.4751923424622658,499,1256
156,1.4238715167443103,1907.3988667695012,0.00455479402996964,0.691364323913225,499,158
157,0.3371907633452972,403.9701762439719,0.000673398375666778,0.8648373158655974,499,158
158,5.310416642928594,7312.762848316834,0.0016122402059816456,0.72702082158017,499,158
159,0.0,0.0,,,499,19
160,0.0,0.0,,,499,19
161,0.0024789383474018915,2.5945967750472856,,,499,19
162,2.073181471271389,2750.8171528053012,0.0002208237618270105,0.2407650885489242,499,2506
163,1.7761091362933505,2064.886642963982,-3.670395257497374e-05,0.8293980889108643,499,2506
164,0.7512136159279229,825.8433751042709,0.00017897885042201462,0.2700452431559814,499,2506
165,9.941190289101751,13584.786624111484,6.116583024009423e-05,0.8712818138708158,499,315
166,1.4708258191386094,2531.7414817061995,5.834982080246625e-05,0.847108879756095,499,315
167,32.953912516818775,39440.268313499895,0.0003221604888850122,0.29352233653094406,499,315
168,1.340492353104844,1697.9296811592733,-0.2650631189002173,0.014707609930406033,499,39
169,0.002276746481364131,3.5455863185943257,-0.19843552128845368,0.5237742211507106,499,39
170,1.8108523769143832,2125.8924398054296,-0.10244863963196844,0.5296716360268132,499,39
171,47.96883876140619,57924.081865579006,0.00014730370670949487,0.3787629309201155,499,4999
172,35.545382300311324,38687.14084904346,6.198543705040686e-05,0.6911569875789296,499,4999
173,1.3197687598509433,1305.8246030988219,5.672386836683853e-05,0.7399883556676627,499,4999
174,28.817615599347885,30680.446801373047,2.4303021879288265e-06,0.9885833621479299,499,629
175,39.652985492568924,53028.06773766591,4.903631747385018e-05,0.7895252298806046,499,629
176,19.4830672983768,26029.211263853027,8.007573903293677e-05,0.8347639928434343,499,629
177,0.020033122859835762,34.367386568052275,0.013128990909547535,0.3902278299648869,499,79
178,8.117037097441317,12030.905182362027,-0.010318182754813094,0.7128865281690902,499,79
179,0.011501657419954101,25.136200216629035,0.030296544605474512,0.32941892171726234,499,79
180,0.040071062565956786,50.380711949347734,,,5139,10
181,0.0,0.0,,,5139,10
182,1.6180984430681404,823.6207660907135,,,5139,10
183,281.52575409686244,44689.439533213714,4.9616507962201416e-05,0.7632108928487902,5139,1256
184,269.48582291343604,41771.66056402617,-0.00011487837585124166,0.5031892054767837,5139,1256
185,20.1022763330785,3390.857848883944,3.1610810504670266e-05,0.8653017516334877,5139,1256
186,247.05171627976958,37911.88927573332,0.00014902989586078615,0.3167044018608006,5139,158
187,278.6510277842295,44229.29997517508,-0.0002834857488218902,0.04656368851233446,5139,158
188,6.865813235283136,1191.8724589254316,-6.622945864467673e-05,0.6824677880795273,5139,158
189,0.017958600165494793,8.388569698958955,0.006617865685216104,0.8830871103445939,5139,19
190,0.057695635200258506,17.151677491905367,-0.044953450128122324,0.5549479718718897,5139,19
191,0.06829121998331565,11.134533772505723,-0.19590290901981883,0.15307278701006807,5139,19
192,9.510819552324966,1428.7947361351048,-0.0002602673292908391,0.1399003983898035,5139,2506
193,234.18232445751963,38040.51990658134,-2.5878811139680924e-05,0.8791284327191742,5139,2506
194,150.1529705169421,25710.854427226142,0.00013945936578619155,0.4786537064472295,5139,2506
195,11.663076484079408,1761.5401689877262,-0.00022474130789213148,0.2116032128826014,5139,315
196,15.133350492152527,2313.434995340935,0.0004082123079467098,0.011388897897294041,5139,315
197,9.031684494435389,1436.112847956346,0.00013348783094600672,0.40030198929281413,5139,315
198,242.4223627076562,39938.64285786385,-0.000732443059386593,0.00021290968532517931,5139,39
199,373.96245420109955,66971.13655560835,-0.0007038226140647344,0.02124344500023546,5139,39
200,231.14047546466452,41682.54121636653,-0.0002571857553632001,0.2351114607538422,5139,39
201,197.6923490618272,30624.458348204185,7.593012397185137e-05,0.6492372775510167,5139,4999
202,174.25335487033425,27756.106628620153,4.3769337439356534e-05,0.8029656464768764,5139,4999
203,10.751179613703933,1785.0911436497688,-0.00014017620708355955,0.38813156042810704,5139,4999
204,27.409341423332943,4509.815397991657,0.00011961456586249632,0.43059830704166524,5139,629
205,6.671391845813932,1009.946192243932,-1.9168428619194384e-05,0.9117525676629575,5139,629
206,211.87909370680808,35624.78440617587,6.110980576766353e-05,0.7577439983528786,5139,629
207,234.66041213079177,37733.45311565015,0.00023046993547197939,0.17061966378284574,5139,79
208,201.51874100833618,30303.47721491881,1.859219057452969e-05,0.9195914984367125,5139,79
209,278.2434643920371,44875.940208827036,-0.0002713840188328192,0.11908386002936633,5139,79
210,0.0,0.0,,,697,10
211,0.0,0.0,,,697,10
212,0.0,0.0,,,697,10
213,13.965171702437873,10712.10766640163,-1.1349752447336378e-05,0.9411059792002916,697,1256
214,2.6590716397641634,2029.7471943574667,-2.805934790390768e-05,0.8680776561834243,697,1256
215,44.4650632532456,31950.12278622357,-0.0002503471974869527,0.11432114707569399,697,1256
216,65.8411389552884,66041.9244865946,0.00039881677818647037,0.43536335007653215,697,158
217,0.34838282536463144,321.4765563764958,-0.00021729174435502173,0.6655070012391149,697,158
218,0.7224459683253456,655.4817181686496,0.00045856804066679395,0.22125917518675356,697,158
219,0.0027909341266439823,2.9314836693439887,,,697,19
220,0.0029732562691973867,1.9674819876963323,,,697,19
221,0.0036718236749027112,6.106018834959155,,,697,19
222,73.047068026323,47472.59067801803,0.0001569935280388124,0.3592010400736819,697,2506
223,4.229243502996996,3067.7345990785225,-6.878512584844417e-06,0.967969663080286,697,2506
224,0.8411025366164883,579.4991962572186,-1.9832278433235604e-05,0.905030223098882,697,2506
225,3.0064614366227205,2847.4343111137314,-4.357422564350137e-05,0.8447562116915677,697,315
226,56.798988777397874,58184.998324650405,-0.001043974957703536,1.6833964384475417e-05,697,315
227,40.93312760970345,44539.70729907805,4.102203891820828e-05,0.867372910435703,697,315
228,6.169826020321495,5166.451434814895,0.07327120412483935,0.2916485500275557,697,39
229,0.009817984241311207,8.529661756084542,0.2872704742373621,0.25063617147530826,697,39
230,0.016861149214832276,20.855920731563387,0.03797585493958111,0.8312564176026633,697,39
231,35.968886529359466,26969.18805750589,-3.5730666323631377e-06,0.9815211860356452,697,4999
232,4.893931079060302,3311.3953785701965,7.837887794862642e-05,0.5929764730007685,697,4999
233,1.0264374528768136,715.5853564233876,3.3863642675375534e-05,0.8276729180981457,697,4999
234,41.46478313079901,37534.963192300725,0.00018802059602877208,0.337346701375294,697,629
235,43.48130790968823,35825.922826805065,0.00013824246671449172,0.4170281641600233,697,629
236,54.70833636185556,43393.33935751035,0.00015785237620417552,0.33707306568579076,697,629
237,0.06911762614002333,71.23754505886237,-0.006510914864432521,0.3398378292583457,697,79
238,0.07111885209968868,83.88777440244498,0.002542116400898091,0.7430115038230597,697,79
239,0.24669347429570565,238.83221020425637,-0.0007046526372444522,0.9428244810211895,697,79
240,0.0,0.0,,,7168,10
241,0.0,0.0,,,7168,10
242,0.024858632445714818,9.073510029382895,,,7168,10
243,265.7024063491218,33772.647580869154,8.083527583060438e-05,0.61105068809706,7168,1256
244,282.0681401229728,39255.41198146906,-0.00012493287430055206,0.41914432875071916,7168,1256
245,28.09575892983012,3884.523220063541,0.00015188108733481275,0.3741291221206484,7168,1256
246,18.168468108001637,2523.951897354039,2.158759035725643e-06,0.9882409934838016,7168,158
247,11.388526218595562,1525.9622084391358,-8.07384537484565e-05,0.6123582951063815,7168,158
248,10.710101470133251,1549.3538285051961,3.058664419387455e-05,0.8462298575648803,7168,158
249,8.835108588586637,3894.9078369694644,-0.26114893104048437,0.14479235707975635,7168,19
250,0.23394024025902943,55.882487096907695,0.058690920996578515,0.7209959132290558,7168,19
251,27.012829251060857,6013.652635850969,-0.10989821954159926,0.6223189947348058,7168,19
252,177.90712638852787,25733.941134973178,0.00012400528139099387,0.364853561463113,7168,2506
253,437.5581507508518,59605.70991858101,0.00010619228532098628,0.5068989414461441,7168,2506
254,7.900816088541801,1077.9534540117927,-4.838291389370757e-05,0.7828233150335512,7168,2506
255,216.8668431481241,29254.428509218975,-0.00018610866154213394,0.1967424691505869,7168,315
256,247.07735565103494,34210.86196231031,-1.4875613055511196e-05,0.9387862769948188,7168,315
257,492.2852957459043,65456.98660879307,-0.0001314997967053239,0.4011028654009169,7168,315
258,95.91274214022236,10639.721219795525,-0.0002640569216367386,0.13227046327185565,7168,39
259,22.522255132008997,2582.656540651593,-0.00036760396372277295,0.05673049332970107,7168,39
260,12.363711675929189,1481.919850210506,-2.163363682212907e-05,0.9121846209533697,7168,39
261,232.21568513445652,31733.430009101416,-0.00012189063191579839,0.5036873298531424,7168,4999
262,24.720474543713653,3661.9440250807156,7.355785321223932e-05,0.6746662978539286,7168,4999
263,15.20944033424017,2203.3581754069887,-0.00014574793812547956,0.36622152602471136,7168,4999
264,298.4593280301483,42646.8665899743,0.0001329228851085452,0.45454306076599893,7168,629
265,7.008777519339987,915.7772496870219,0.00014482385874610453,0.41131739508379694,7168,629
266,366.5605928962725,51394.36898648371,-0.00015696033479541385,0.29057246366592365,7168,629
267,107.38939431413604,14281.065357670126,-0.0005897161692402612,0.002025253912994578,7168,79
268,45.964499168338286,6289.736282905039,0.0003348003189960676,0.06490418998525435,7168,79
269,27.00802426658806,3515.697879162488,-6.103730508025517e-05,0.7313192651720106,7168,79
270,0.0,0.0,,,972,10
271,0.0,0.0,,,972,10
272,0.0,0.0,,,972,10
273,15.263777647371962,9387.938245886731,0.0001563677451619998,0.3287654594057756,972,1256
274,1.1659725104728909,755.4543372867826,1.709348694920854e-05,0.9274630847373395,972,1256
275,1.327720044282253,684.4223950918562,0.00016998874868102214,0.2269099814145729,972,1256
276,4.501060967341195,3838.712527566329,0.00021211085527335797,0.5700857289038652,972,158
277,1.6522379257259763,1497.2727500955573,-0.00023525330040770267,0.5983771879032178,972,158
278,1.9454408094905404,1217.5054056229876,7.572812084139744e-05,0.847778868081661,972,158
279,0.0024031962427207188,2.582829280334835,,,972,19
280,0.0021025504894589615,2.053644667532459,,,972,19
281,0.006823617264321677,4.561924103468526,,,972,19
282,61.735347099303716,30805.76439353971,-8.064299093445239e-05,0.6683401265718829,972,2506
283,6.458068034504591,3357.4587817669753,8.242874576550364e-05,0.657284629959485,972,2506
284,15.791193307618538,8874.502297168392,2.9162333791739918e-06,0.985701577650291,972,2506
285,89.49560498649315,56020.01811365393,0.00028117085549693525,0.1219047498013917,972,315
286,49.74070153776909,41410.490122213276,-0.0001846647282608086,0.3919851847792416,972,315
287,78.33046137330805,56833.62071955353,-0.0002214681044218826,0.3029950666344684,972,315
288,0.028136857288226708,34.690083015569535,0.040919265202147614,0.3111120121720145,972,39
289,0.12480622261257286,77.97301938627032,0.005379976027104262,0.9390503840268982,972,39
290,3.9540927855510595,3448.8595990031286,-0.0013188786474735241,0.9725745440004493,972,39
291,78.96381376046638,42976.63818297695,-0.00011107847848137108,0.5809970930507619,972,4999
292,62.43906709949873,30945.767962938357,3.293437569171967e-06,0.9849785947870704,972,4999
293,107.55779708246385,55822.556920657116,-0.00014856435923617188,0.3554984033042392,972,4999
294,1.4979089747063008,1085.5985098833019,0.00014705277928330529,0.42872047273999003,972,629
295,2.864056837892881,1929.9299446911305,5.8731220113242456e-05,0.705652227446621,972,629
296,3.9497811662101747,2718.0107507610273,0.0001550657173925714,0.4168802255062719,972,629
297,14.64699437471954,11112.273928444232,0.001255080148620085,0.8313435090678227,972,79
298,12.993029329580244,12756.133212927834,0.0035919825299023703,0.4400598474559839,972,79
299,0.36368801201343387,290.9927950237608,0.003040663986121332,0.49230419605364306,972,79
