,clustering,path_length,std_clustering,std_path,n_edges,params,type,CUMUL_STD
285,0.33589523809523814,4.668565656565656,0.03887527471448896,0.23894838475811545,"[4.7, 4.4387878787878785, 4.415959595959596, 4.347878787878788, 4.494343434343435, 5.062626262626263, 4.636161616161616, 4.692929292929293, 4.891313131313131, 5.005656565656565]",100N_0.375V/E,WS,0.8859401377069996
286,0.26631666666666665,4.153555555555556,0.04623028482168239,0.18037629046700251,"[4.168080808080808, 3.978181818181818, 4.511717171717172, 4.067474747474748, 3.9301010101010103, 3.9226262626262627, 4.178787878787879, 4.337979797979798, 4.143232323232323, 4.2973737373737375]",100N_0.375V/E,WS,1.0301413962048316
287,0.16252619047619044,3.7478989898989896,0.021335858826915924,0.039414804109386706,"[3.7448484848484846, 3.732121212121212, 3.6814141414141415, 3.8105050505050504, 3.7965656565656567, 3.7214141414141415, 3.7737373737373736, 3.7733333333333334, 3.7476767676767677, 3.6973737373737374]",100N_0.375V/E,WS,0.4559817126083618
288,0.061645238095238086,3.5161818181818183,0.016572100595295375,0.0449615872963911,"[3.4597979797979797, 3.515151515151515, 3.5935353535353536, 3.525252525252525, 3.4515151515151516, 3.49010101010101, 3.481818181818182, 3.535959595959596, 3.525858585858586, 3.5828282828282827]",100N_0.375V/E,WS,0.3543644426199615
289,0.028965584415584424,3.441535353535353,0.015485147877019094,0.03933735381754603,"[3.4282828282828284, 3.3696969696969696, 3.4082828282828284, 3.4832323232323232, 3.4274747474747476, 3.4167676767676767, 3.424040404040404, 3.499191919191919, 3.4820202020202022, 3.4763636363636365]",100N_0.375V/E,WS,0.3294298261354705
290,0.6783701867984959,3.4357922077922076,0.005233021861010351,0.19192392780234513,"[3.4000649350649352, 3.452012987012987, 3.417077922077922, 3.4587662337662337, 3.943961038961039, 3.543896103896104, 3.2575974025974026, 3.245779220779221, 3.3422727272727273, 3.2964935064935066]",176N_0.125V/E,WS,0.14643176653510265
291,0.6673210223084449,3.249363636363637,0.007520863360304516,0.13616763836498924,"[3.130909090909091, 3.4061038961038963, 3.2416233766233766, 3.2354545454545454, 3.108311688311688, 3.357012987012987, 2.99525974025974, 3.294025974025974, 3.4695454545454547, 3.2553896103896105]",176N_0.125V/E,WS,0.18176089986424546
292,0.6499149349425084,3.042675324675325,0.011297515773646648,0.14243170357698506,"[3.2011038961038962, 2.9945454545454546, 2.958701298701299, 3.330779220779221, 3.0127272727272727, 2.959805194805195, 2.9097402597402597, 2.9464935064935065, 3.215064935064935, 2.897792207792208]",176N_0.125V/E,WS,0.26502752230399523
293,0.6117296392010981,2.7827467532467534,0.008523344722337504,0.05075855734289325,"[2.884025974025974, 2.8024675324675323, 2.7766883116883117, 2.7151948051948054, 2.728116883116883, 2.774805194805195, 2.802012987012987, 2.8348701298701298, 2.7172077922077924, 2.792077922077922]",176N_0.125V/E,WS,0.18176663434827456
294,0.5603474141703277,2.6149220779220776,0.009712060744215155,0.024657833855599103,"[2.5596103896103894, 2.638766233766234, 2.6544805194805194, 2.613051948051948, 2.5962987012987013, 2.625974025974026, 2.629090909090909, 2.6175974025974025, 2.613766233766234, 2.6005844155844158]",176N_0.125V/E,WS,0.2008510461614903
295,0.4820822958118904,2.479993506493506,0.006808459180016204,0.013115258032288211,"[2.5142207792207794, 2.4714285714285715, 2.4675974025974026, 2.4724675324675323, 2.485324675324675, 2.4808441558441556, 2.477597402597403, 2.4857792207792206, 2.4786363636363635, 2.466038961038961]",176N_0.125V/E,WS,0.13512617385264727
296,0.35974787442539163,2.3482922077922077,0.009402419347539841,0.008655532383976153,"[2.3532467532467534, 2.3672077922077923, 2.339935064935065, 2.349675324675325, 2.3348701298701298, 2.3503896103896103, 2.3536363636363635, 2.3424675324675324, 2.3499350649350648, 2.3415584415584414]",176N_0.125V/E,WS,0.1900934956181905
297,0.23107358496122882,2.2323376623376623,0.010694079311210745,0.006455668981626695,"[2.233051948051948, 2.24025974025974, 2.2245454545454546, 2.2364935064935065, 2.2405844155844155, 2.2274675324675326, 2.2366233766233767, 2.229805194805195, 2.219935064935065, 2.2346103896103897]",176N_0.125V/E,WS,0.2174697123806097
298,0.1145174666948859,2.13525974025974,0.0037010788794094823,0.00410480016344911,"[2.133246753246753, 2.129090909090909, 2.137142857142857, 2.1338961038961037, 2.137012987012987, 2.1436363636363636, 2.1325974025974026, 2.1344805194805194, 2.1312987012987015, 2.140194805194805]",176N_0.125V/E,WS,0.06563680672587542
299,0.08513367211700477,2.112090909090909,0.002002269186652949,0.0018132586407616138,"[2.113766233766234, 2.1125974025974026, 2.1105844155844156, 2.1122077922077924, 2.112337662337662, 2.1133766233766234, 2.1133116883116885, 2.1094805194805195, 2.1145454545454547, 2.1087012987012987]",176N_0.125V/E,WS,0.028315429853176814
