,dens,cell_id,speed,persist
243,0.6,113,5.105159463210561,100.0
244,0.6,114,5.055476853937388,100.0
245,0.6,115,5.118333551106649,100.0
246,0.6,116,5.034640907172101,100.0
247,0.6,117,5.04453853685659,100.0
248,0.6,118,5.028030579300844,100.0
249,0.6,119,5.062605011097341,100.0
250,0.6,120,5.101031539139217,100.0
251,0.6,121,5.06610500518262,100.0
252,0.6,122,5.059129877855052,100.0
253,0.6,123,5.063762160337894,100.0
254,0.6,124,5.061896299678264,100.0
255,0.6,125,5.078011846517936,100.0
256,0.6,126,5.08246723428753,100.0
257,0.6,127,5.069675956945198,100.0
258,0.6,128,5.090222663775419,100.0
259,0.6,129,5.112179267259303,100.0
260,0.6,130,5.100646466765378,100.0
261,0.4,0,5.1447145207008935,4.0178047383450055
262,0.4,1,5.20184936782587,6.742842525861567
263,0.4,2,5.18661635000196,5.893565723289186
264,0.4,3,5.21010470985147,3.931130525640979
265,0.4,4,5.15110513827635,7.74337091453996
266,0.4,5,5.1817049174687195,21.097345963496053
267,0.4,6,5.225217983397429,6.445107057845685
268,0.4,7,5.1505570417521085,7.135843413465327
269,0.4,8,5.186994474997089,5.926200170800721
270,0.4,9,5.171644232180446,6.519297974830743
271,0.4,10,5.133879729404279,4.413201955065295
272,0.4,11,5.163987415903611,4.475002103633584
273,0.4,12,5.195209599704311,5.883010704581295
274,0.4,13,5.163871107509881,6.322573285939941
275,0.4,14,5.164818261305875,5.299586246182775
276,0.4,15,5.194856033024553,5.6611316077889855
277,0.4,16,5.160888030715516,5.521046135136642
278,0.4,17,5.151491049780541,4.728284023708298
279,0.4,18,5.142223880035774,4.3802352452199855
280,0.4,19,5.171034503212664,43.49328591225112
281,0.4,20,5.1869262695765395,5.076418765313964
282,0.4,21,5.1841810615022075,4.978544332491057
283,0.4,22,5.1249126270916845,5.711628778846611
284,0.4,23,5.1483298277373954,7.3110824512040615
285,0.4,24,5.175245671101653,5.734240624021574
286,0.4,25,5.187687235426621,4.989194373153965
287,0.4,26,5.210936217839908,5.063119296937657
288,0.4,27,5.2250281496901865,13.52499147636986
289,0.4,28,5.1453013833584125,5.62901718190527
290,0.4,29,5.224033290377486,4.283167646083951
291,0.4,30,5.1940407807727,5.32390621172181
292,0.4,31,5.15899525469503,4.5389319538699455
293,0.4,32,5.169095175737337,13.461785959872667
294,0.4,33,5.161013116253656,5.054696554812441
295,0.4,34,5.151208121557744,5.065966854724074
296,0.4,35,5.19051183830364,5.116303289873266
297,0.4,36,5.182104444755832,4.974364206409625
298,0.4,37,5.177278745223542,42.145187093866824
299,0.4,38,5.23954303472074,3.9889646107257004
300,0.4,39,5.2115406477712,8.551807824852194
301,0.4,40,5.188913692966859,8.224771577710616
302,0.4,41,5.270752352795287,4.92828824961128
303,0.4,42,5.176296941139592,4.218781959521705
304,0.4,43,5.142954740630639,4.708716479975803
305,0.4,44,5.2102880551112385,5.271192251194671
306,0.4,45,5.184937777868931,5.015537761309409
307,0.4,46,5.1298111877402945,4.624566327741008
308,0.4,47,5.209677726303144,9.253611078988381
309,0.4,48,5.100247827047728,4.855833350667409
310,0.4,49,5.204550864850027,39.90627993150864
311,0.4,50,5.174944935540584,4.821605347560056
312,0.4,51,5.159564617865985,3.848513376640524
313,0.4,52,5.191106668744713,4.078133046946838
314,0.4,53,5.185345348858848,33.14713772573218
315,0.4,54,5.207170702377552,5.893101882875285
316,0.4,55,5.176657403690074,4.3023016164874806
317,0.4,56,5.17800582275015,4.52481902239627
318,0.4,57,5.289602118146926,3.7901129525367723
319,0.4,58,5.178796538881667,5.998887917045816
320,0.4,59,5.146504023613199,3.9621222556658693
321,0.4,60,5.235005789068694,4.639810950041668
322,0.4,61,5.2101932211948,7.354761776359311
323,0.4,62,5.214089774610574,4.791974126815992
324,0.4,63,5.138790724240304,7.0790275084482115
325,0.4,64,5.220518741168531,5.082050671974114
326,0.4,65,5.155262611729983,5.146353066240486
327,0.4,66,5.21063461518036,4.863977366972805
328,0.4,67,5.1746557441787,4.929889940051391
329,0.4,68,5.203633809217482,6.051228980296426
330,0.4,69,5.181392516945945,7.055857844844692
331,0.4,70,5.160996873669929,7.74568482370506
332,0.4,71,5.134511891032449,5.764842845766682
333,0.4,72,5.236823882027455,4.98670355119432
334,0.4,73,5.167418407146303,6.978819778565778
335,0.4,74,5.261659540241535,5.64525973367525
336,0.4,75,5.158275145704137,5.140401674046114
337,0.4,76,5.202209068966803,5.663974596459926
338,0.4,77,5.208951160203287,4.901223951515464
339,0.4,78,5.156249492051371,6.605944086820364
340,0.4,79,5.192245164516531,3.5817107773081975
341,0.4,80,5.204359536350438,5.772589040679203
342,0.4,81,5.1282183557047,5.153121366753272
343,0.4,82,5.286628691856643,23.49557854310126
344,0.4,83,5.171305103323926,5.417503302670832
345,0.4,84,5.1817531093820195,5.581653405575533
346,0.4,85,5.207654086352167,3.569524894302531
347,0.4,86,5.201748170365879,4.382024724991468
348,0.2,0,5.294399282420997,3.894675257496094
349,0.2,1,5.250059780947314,3.6595616568826794
350,0.2,2,5.256688995090196,3.797548214164774
351,0.2,3,5.264336762032451,3.8679476928120446
352,0.2,4,5.257412757675038,3.615918309120711
353,0.2,5,5.295456178363563,3.2734579154396437
354,0.2,6,5.265932320330517,4.191669654136354
355,0.2,7,5.2639189793756325,3.279463246930534
356,0.2,8,5.228832320548549,4.788416608012917
357,0.2,9,5.3088327087615665,4.911700221481067
358,0.2,10,5.223897554650583,3.22631706191122
359,0.2,11,5.255844499902292,3.6364117339795845
360,0.2,12,5.230667274810302,3.698458608885903
361,0.2,13,5.301714347651884,3.4783691882499035
362,0.2,14,5.305252191898533,4.202388512343934
363,0.2,15,5.251890472001077,3.850048132712738
364,0.2,16,5.235387628077587,3.7541747209108793
365,0.2,17,5.26546117122921,3.5670022428082566
366,0.2,18,5.2605311214158315,4.150194006703789
367,0.2,19,5.2592475275090695,3.277338875645173
368,0.2,20,5.224484577073933,3.8875079032924624
369,0.2,21,5.256096526928026,3.729886474635658
370,0.2,22,5.272414485384058,3.0410029675778145
371,0.2,23,5.298835794222082,3.8348285841151806
372,0.2,24,5.243512270807001,3.5440318598976868
373,0.2,25,5.249896333334753,3.424827798690328
374,0.2,26,5.2267184260949815,3.41693011054518
375,0.2,27,5.227743802306374,4.465869176855503
376,0.2,28,5.250387144056218,3.4743068490124385
377,0.2,29,5.278156383092979,3.0656865537567213
378,0.2,30,5.247838071823465,3.332850968862536
379,0.2,31,5.294623913197731,3.24809986840815
380,0.2,32,5.250525415976469,3.1924629573861445
381,0.2,33,5.28315829936363,4.639531816291269
382,0.2,34,5.248198513626653,3.7562916724309736
383,0.2,35,5.192755794864535,4.311561170840766
384,0.2,36,5.256023566452589,3.781826012087552
385,0.2,37,5.222209760699909,4.507942078981749
386,0.2,38,5.292365685132234,3.786283050052795
387,0.2,39,5.2414235182401185,3.6209830683574116
388,0.2,40,5.224359422132759,3.452556618588764
389,0.2,41,5.253215061779552,3.1318182507570853
390,0.2,42,5.247208171723524,3.325555485474372
391,1.0,0,4.46551241190544,100.0
392,1.0,1,4.451953556532693,100.0
393,1.0,2,4.492795130379186,100.0
394,1.0,3,4.505269609970081,100.0
395,1.0,4,4.45107151843969,100.0
396,1.0,5,4.49828732640334,100.0
397,1.0,6,4.499152685514176,100.0
398,1.0,7,4.414618385393456,100.0
399,1.0,8,4.495382212353652,100.0
400,1.0,9,4.456591978181339,100.0
401,1.0,10,4.487243454387156,100.0
402,1.0,11,4.49749706541397,100.0
403,1.0,12,4.483834818761258,100.0
404,1.0,13,4.505552098776179,100.0
405,1.0,14,4.464664395852971,100.0
406,1.0,15,4.541987153156432,100.0
407,1.0,16,4.448051649064191,100.0
408,1.0,17,4.546149566207786,100.0
409,1.0,18,4.476535277930386,100.0
410,1.0,19,4.5155769986947245,100.0
411,1.0,20,4.472024980259129,100.0
412,1.0,21,4.524591629829326,100.0
413,1.0,22,4.453621446733534,100.0
414,1.0,23,4.452095210884994,100.0
415,1.0,24,4.436851163803153,100.0
416,1.0,25,4.451081658880397,100.0
417,1.0,26,4.473303534006935,100.0
418,1.0,27,4.493916319825098,100.0
419,1.0,28,4.472416978019897,100.0
420,1.0,29,4.447126249703792,100.0
421,1.0,30,4.453546455666018,100.0
422,1.0,31,4.421345066146376,100.0
423,1.0,32,4.4544797130973555,100.0
424,1.0,33,4.475083949640378,100.0
425,1.0,34,4.453284959512717,100.0
426,1.0,35,4.450963227083346,100.0
427,1.0,36,4.464753733453272,100.0
428,1.0,37,4.410664503208209,100.0
429,1.0,38,4.5009642770785145,100.0
430,1.0,39,4.440232450798764,100.0
431,1.0,40,4.454309584601503,100.0
432,1.0,41,4.460621534045698,100.0
433,1.0,42,4.4605030190227435,100.0
434,1.0,43,4.448013875453223,100.0
435,1.0,44,4.536362585862339,100.0
436,1.0,45,4.484530396811837,100.0
437,1.0,46,4.430761731363133,100.0
438,1.0,47,4.51223868924016,100.0
439,1.0,48,4.421930088407255,100.0
440,1.0,49,4.503569493873573,100.0
441,1.0,50,4.418421838561834,100.0
442,1.0,51,4.480200783517111,100.0
443,1.0,52,4.4626574660835,100.0
444,1.0,53,4.480795440090216,100.0
445,1.0,54,4.450466570207441,100.0
446,1.0,55,4.514010927650218,100.0
447,1.0,56,4.434689542286765,100.0
448,1.0,57,4.421028817794196,100.0
449,1.0,58,4.488478462429951,100.0
450,1.0,59,4.453152674899675,100.0
451,1.0,60,4.544147090160621,100.0
452,1.0,61,4.480524018744749,100.0
453,1.0,62,4.460362642267648,100.0
454,1.0,63,4.488131794497764,100.0
455,1.0,64,4.466947067850129,100.0
456,1.0,65,4.543692403177225,100.0
457,1.0,66,4.544738193910338,100.0
458,1.0,67,4.496305663034649,100.0
